ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
406,,,,,,,,,34,,52,,12,28,,7,,,,,40,59,,,
407,,,26,,,,,42,68,,,,,,,37,,,,,73,79,,,35
408,91,76,,,92,,87,,81,,,,50,,,,,,,,,81,,,
409,,25,,,,,29,,44,,,,18,,,,,,,,58,,,52,15
410,73,,58,,90,78,,,,49,,86,,,51,,,,,,,,,,
411,,,63,,,,,68,76,62,,,52,,,65,,,,,,,,77,
412,50,13,14,,48,,,,,,46,,,,13,,,,17,,,,,,
413,,,19,,,,59,34,,27,,,,,,,,,,31,,67,,58,
414,,53,,,,,,,83,,,,47,,52,59,,,,,,,,72,29
415,52,,31,,,,55,26,,34,,,,,,,,,,,,,15,60,
416,,62,,,,,,42,,32,,,26,,,,,52,72,,,,43,,
417,,,,,72,71,65,,,54,82,68,,,,,,68,,,,,,,
418,,,,82,,,,34,,,,62,,,,,64,79,,,,,60,,28
419,,,42,70,73,,,,,34,76,,44,,,,,,,,,,,,34
420,,,41,,,,66,45,,,,,,,,,58,57,,,68,73,,,
421,73,,,,,68,,,,47,,55,,80,,,,,,39,,76,,,
422,,,,,90,,,,,,,,40,,75,,80,,80,,,,,81,48
423,,,,93,,,,60,,,,,53,,79,,,90,,56,,,,99,
424,,,,,,,88,,95,61,100,88,45,,,,,,,,,,87,,
425,,,,,,,,,49,,,48,30,56,,,,46,55,,,,,,15
426,,,,,,78,89,,75,42,77,62,,,,,,65,,,,,,,
427,,,49,,,55,,41,,29,,,,,,49,,,72,,,,,72,
428,,46,19,,,,,,57,,,28,,,38,,,40,60,,,,,,
429,,12,,26,,,,,,,32,,0,,,,7,,19,,,34,,,
430,35,18,,,38,,,,30,,,,,,,,,27,,,,53,,,18
431,40,,,,,,,,,,,,,42,16,26,,18,23,19,,,,,
432,81,,,,,,,,,,85,,41,,,44,63,,,38,,,61,,
433,,,42,,,,73,,,40,,,,55,,39,,,59,,,,,,34
434,,,,49,,22,,6,32,,,,,,14,,,23,,,,,,,17
435,93,69,,87,,,,,,,,,34,78,,,,,91,,,80,,,
436,,,,74,,,,46,,,92,73,,,,62,65,,,35,,,,,
437,,,41,82,,74,,,,,,,,77,,57,,,,45,,,47,,
438,49,20,,,,32,,,24,,,,9,,25,,,,,21,,,,,
439,,73,66,,,,81,,,,,,,99,61,,,,96,,,,,88,
440,41,,21,37,42,,46,,,,59,,,,,,,,,,,,,36,
441,,73,,,,72,,,,58,,,,,68,,,,,,80,77,,90,
442,87,,,96,,,,,,,,,59,,,68,,,94,56,,,,,48
443,,,16,42,,,,,46,,,24,,,,,,,29,,,54,24,,
444,,,38,,,53,,,,20,,,,,,33,48,,,21,,,,,16
445,89,,,,100,,96,,,,,,,,89,,,100,100,,100,,,,
446,48,,,,,8,,,17,,,,,12,,0,,,,,,49,,14,
447,,,67,,,91,,,,76,,100,,,66,,,,,,90,,67,,
448,,,,100,,,93,,,,,97,,100,,71,,,,,,,,100,62
449,,,,,23,,34,8,35,,58,,8,,26,,,,,,,,,,
450,,,,,,16,,,,7,,,15,,28,,,,35,,,,14,,11
451,95,,,,,77,,,,,,,,,,72,80,,82,,,,73,86,
452,,,7,50,,,34,,,,,7,,,,20,,,,,58,,,25,
453,29,,,27,36,14,,,,,,,,21,,,,,,,,,3,32,
454,,25,,,56,,,21,51,,,,,41,30,,,,,,,55,,,
455,,,,,83,74,,,84,59,,70,33,,,,,,,,,,,,23
456,,,,,,,,,,39,93,,36,92,69,,,70,,,,,46,,
457,,,,,,,40,10,,,,3,5,,,,,14,,15,50,,,,
458,,,,,76,,,,77,,81,61,,,,,,,,,72,76,,,29
459,,,28,,59,48,,,,37,,50,20,,,,,,,,,,,,24
460,,93,,100,100,,,,,,,,,,,54,99,,,,,,,87,50
461,,41,,52,,,,,,,,,15,,,,,,,22,,63,,50,18
462,42,22,,,,15,,,42,,,17,,,,,27,,,,,,27,,
463,,,27,,44,16,,,42,,,24,,,,,,,,,56,,,,15
464,,,67,92,,100,,61,,,,82,,,,,91,,,,,,,,46
465,,,14,,,,,3,32,,,,6,,,14,,25,,,42,,,,
466,,57,,,65,,,,69,33,77,49,,,,,,,,,,74,,,
467,,,,,93,,73,54,,,,,42,79,,,,,,,,85,,76,
468,,,27,,58,,,35,,,,,32,,55,,,52,,34,,,,,
469,29,,,,30,,,,26,,,,,16,,,,0,,,,39,,29,
470,74,,,72,,,,,,46,80,52,44,,,,60,,,,,,,,
471,,,,,60,,,24,,,,,,,29,,,37,,,61,43,36,,
472,74,,59,,,,83,,,53,,,,,,,,,,46,,93,61,,
473,16,6,,,,,,,,,,15,,,,,,0,,,,31,8,,0
474,,65,49,67,65,,,45,72,,,,52,,,,,,,,,,,,
475,100,80,,,,,,,92,,100,100,,,,72,,,,,,,,89,
476,,69,,83,66,,,,71,,,,,,,,,73,,,,,44,71,
477,,,34,,,,,,,64,,,44,,,50,,68,,,,,52,89,
478,43,34,,,,,,24,,,,,24,,,,,25,38,19,,,,,
479,,,50,,69,,,,79,,86,,,66,,,66,,,,,,,,31
480,97,84,,,80,,,,,,,83,,74,,,,,,63,,,62,,
481,50,,,54,,,,25,,,,,,,,,,,35,,,64,32,,14
482,76,,,,,,,63,,,,,50,83,74,70,,,,59,,,,,
483,,17,23,,,,,,,,,,1,,27,,,,,,47,,,52,2
484,78,,,,,79,,46,,,91,,,,70,,,,,,80,72,,,
485,,0,,,,5,13,,,,61,6,,,,,,,,,,,6,20,
486,93,,,,94,100,100,,,,,88,,,,,,,,,95,,,95,
487,,,22,,,,,,,28,80,38,,,,,,44,,34,73,,,,
488,,,,57,47,,49,,,37,74,,,,48,,,41,,,,,,,
489,98,96,,,,,100,,,,100,,,,,,,,,66,100,,82,,
490,94,83,,,,,,,,,,,59,,,48,,77,,,85,,70,,
491,,,,,,,76,62,,,,,,84,,53,,,84,43,,,,,36
492,99,,,,92,,,,,,94,94,,,,,92,,,,,90,56,,
493,,,,,28,,,7,38,,,,0,,,3,,,,,,46,0,,
494,,,,,95,,,53,,,,,,,72,,,74,,,93,,65,,42
495,,67,,,,76,77,,,,,68,32,82,,,71,,,,,,,,
496,,84,,94,,,88,,83,55,,,,,,,,76,,,79,,,,
497,,,12,,,19,,17,,,,26,,,,,,,,24,,,,50,4
498,,,60,,,83,,,,65,,97,,,,,,,97,38,97,,,,
499,,22,,,35,,,17,,,,,14,,13,9,,,,8,,,,,
500,,12,,,,0,,,,,,7,,,14,11,,,,,38,,5,,
501,,,,30,,,,,,7,62,,5,,,,,20,,,47,46,,,
502,,,,69,,79,,,,50,,59,,,,,,,76,,,85,,,43
503,91,79,,,,,,63,,,90,,39,,,57,,,90,,,,,,
504,,,,,,,74,,77,,,,,90,,52,64,,,,87,,55,,
505,,20,,,,,,23,,17,,,,,,,19,17,24,,,,,39,
506,,,0,30,,,,,,,,,0,,4,0,,,,,26,,,,10
507,54,,21,,,23,,,,,,,8,,,,,37,,4,,,,,13
508,52,,,,,39,,,,14,56,,,,,,37,27,,,55,,,,
509,65,59,35,,,,,,70,,87,60,,,,42,,,,,,,,,
510,29,0,,,,4,25,,19,2,,,,,,,0,,,,,,,,
511,49,,,,,26,55,,35,,,,,51,,,,,41,,,,,,9
512,41,,9,,29,,,,,,,0,,,,,21,0,,,,,1,,
513,,,,,,0,43,11,,,,10,,,,,,,,,53,54,,,11
514,,73,,,100,,,,,,91,,,,,,,87,100,,,,,90,37
515,,10,22,,,12,,,,,,,,38,,,,,,7,52,,,36,
516,,,44,75,,64,69,,79,,,59,,69,,,,,,,,,,,
517,,,,62,,35,55,,,,,,20,,,,44,,,,54,,,69,
518,,31,29,,65,,,21,47,,,,,,,,44,,,17,,,,,
519,,1,,,,,22,,,,25,,,19,0,,,9,,,,,,,5
520,,,,,,,,,,,91,,,,,,78,79,67,,80,,39,,43
521,,,62,96,81,,,,,62,,,,,,67,,,76,43,,,,,
522,,,,83,,70,,,,49,,,53,,,70,,,68,,,,,,36
523,,,,45,31,,,24,,,,35,19,,,,35,,,,,,14,,
524,,,,96,89,86,,60,100,,,89,,,,,,,,43,,,,,
525,,,29,,,39,,,,,,,,,44,35,,30,,23,,,24,,
526,,,5,,58,,30,,,11,59,,,,,,,17,,,,,,40,
527,,,44,,,87,,,,,,83,,,,,96,99,,64,90,,,,
528,,,,100,100,,,,,,100,,,,,62,,,,46,,100,79,,
529,70,47,,,,49,,,,,66,,,,,,56,,,,,,49,,24
530,,,,,,,87,,,,,71,,,,55,96,88,,34,95,,,,
531,,,,80,,77,,45,,59,,,,,,,,,77,,,80,,,37
532,96,,,78,,88,,,,,,,,,71,60,,,,,,89,,,46
533,,,,,,52,,46,,44,,,32,,,,,,72,19,67,,,,
534,,,,,,,22,9,16,,,,9,30,,,,,,4,,,,,0
535,58,,11,,,22,,,43,,,,19,,,,,,,,,45,12,,
536,,91,,,,,,,95,71,,,,,,,,,94,,,87,79,95,
537,,,,,,,,,43,16,49,,14,,,,,,,18,46,,,,1
538,,40,,,,,,23,,,,,18,,,,31,,,18,66,66,,,
539,,46,,,,,64,52,,,,,,72,43,,,,60,,,77,,,
540,,30,26,,,28,,,,,,,,51,,35,40,,,,,,,53,
541,,,,,,,24,,,,61,17,,,,,12,,12,,,,0,,0
542,67,,,,,62,,,61,,,,,,,42,,,,29,67,,,,32
543,,,,,,,,61,81,,79,,54,,,,81,,,,83,96,,,
544,,,24,,,,,23,,3,,,,,10,,,9,,,,48,,,16
545,,51,,59,,,65,,56,44,,,,,,,,,,,68,,,,16
546,,,,,,26,,5,,,43,,,,18,8,11,,34,,,,,,
547,,,,,,,,16,,,46,,19,,,12,,29,31,,,,,47,
548,,100,71,,,95,,,100,58,,,,99,,,,,,,,86,,,
549,,,,,43,,36,26,,9,,,,,,8,,,,,,39,,,13
550,77,,,,78,69,,,89,,,,36,,,,68,,,,,,47,,
551,88,,,80,,,89,58,,,,,,,68,,,,83,,,,,89,
552,,,,,63,49,,,,,,,,,46,,,,,29,82,,47,71,
553,,,,,,,,,,,,,61,,75,68,97,92,,,100,,,,41
554,87,,,,,,61,,,51,,,,77,,,,,72,,72,,,,24
555,,55,49,,,66,,,,,73,71,32,,,,,,,,,82,,,
556,79,,49,,,,,,68,,84,,,,56,,,,,52,,73,,,
557,,8,,,26,,,,,7,,8,6,,,,,,25,,,58,,,
558,87,,69,,,83,96,62,,,,,,,,,92,,,52,,,,,
559,,,6,,,28,,,,,,23,,27,7,,,15,39,,,,,,
560,94,,66,,,,,,90,,96,,,,,,,,97,50,,96,,,
561,67,,,46,55,,,,,,,30,,59,,,48,24,,,,,,,
562,,79,,,,,,70,,,,,,89,,,,,,,,100,62,84,48
563,94,82,,,,,80,,,,,,,,62,,,,,,,95,,81,48
564,,,,51,,28,41,,,24,,,,31,,,,,37,,,66,,,
565,,,,91,,,,,,,,,,95,74,51,81,,81,,,,,,48
566,,,54,78,,,,,,,93,77,,92,,,,,79,51,,,,,
567,,,,46,,,34,,24,,,,,,21,,20,,28,,,60,,,
568,,28,,,,,42,17,,,,,,30,,,,25,,,,57,,57,
569,,,,,24,,14,,,,,,,12,2,2,,,,,38,,4,,
570,,,52,,85,,78,,,,83,85,,,,62,,,93,,,,,,
571,,,46,63,,,75,,,,81,,,,,,64,52,,,,,,79,
572,40,,,,46,,,,34,16,59,,,,,,,,,,40,,,42,
573,,,,,86,,,68,,,,61,,,59,,,,,,,92,54,,44
574,77,,,57,,,,,77,,,,38,,51,,50,,,,,64,,,
575,,,35,,80,,,,,,,,,,48,,56,,,,,84,,65,35
576,,,0,,,,,,45,,,3,,,0,,,10,18,,,51,,,
577,,12,,36,,,,0,,,,,,22,,,,,,12,,45,,,9
578,,18,,44,,,,,,4,,,,,,,,9,21,,48,,1,,
579,,,,,,,,,,,53,34,9,,,33,,,,,67,,26,55,
580,,,72,,,,95,,,,,,,,,78,83,,,47,86,,,,45
581,,,,,,34,46,29,,23,,,31,,,33,23,,,,,,,,
582,,,12,51,,,,,,,,38,,,,,43,,40,,,63,,38,
583,,,,,,,63,,,,,,,57,27,40,,41,,,78,,,61,
584,,,,,51,,,42,,,,53,,,,,65,,56,,,,33,,30
585,,57,,,,41,,38,,,,,31,,,,51,53,,,,,35,,
586,48,,,,,36,,18,,,65,22,,47,,,,,,,,,,39,
587,,,83,98,,,98,,93,,,,,,,78,,,,57,,100,,,
588,,,,,25,16,,10,,,35,,0,,,,,0,21,,,,,,
589,,63,,81,,,76,,,,,,,,54,48,74,,,,,79,,,
590,46,29,,,,,,20,,,,,,,36,,,43,,,,49,,49,
591,,41,,53,,,,,45,,,,,48,,35,,,,,,67,,,9
592,,,,29,,,31,,29,7,,,0,,15,,,,,,,,21,,
593,100,,,,90,100,,,98,,,,62,100,,,100,,,,,,,,
594,,17,,,31,31,,,43,,,,,,,,,,,,50,,7,,5
595,,,67,89,100,,,,,62,,,,95,80,,,,,,,,,,37
596,,,,,,64,83,,,44,,68,40,,64,,,,,,,83,,,
597,52,,,25,,,,,,,,,,,,,27,,,,55,,18,38,13
598,,,,,,,91,,88,,,,,,75,56,,,96,,90,,,,49
599,,,48,,86,60,,,,,,,39,,,,,60,,,78,89,,,
600,,,16,,,,48,24,,22,,,,54,,,,,,,70,,42,,
601,,23,,,,,,,,,52,,,35,,,,9,28,,,,17,,10
602,46,,,,,18,,,,,54,,,35,,,,,,7,55,43,,,
603,,59,,,,,,,,,,51,,,,,,59,,31,,69,36,52,
604,,20,,28,,,,,40,,,13,11,,,,,,24,,,57,,,
605,,67,46,,,,84,,,,87,,,,,,,,70,45,,,,,45
606,,,,,75,,,,84,,,,,,52,,70,57,76,,,,,68,
607,,,,,,22,26,,21,,54,,,,,,1,,21,11,,,,,
608,,89,69,,97,100,,,,,98,,,89,,,94,,,,,,,,
609,67,,,,,40,,25,,,59,,,,44,28,,,38,,,,,,
610,,76,,,,70,88,,,45,,,,,54,55,,,,,,,,,32
611,,,,,,71,75,58,82,,,,,,,,90,69,,,,83,,,
612,,17,,,,,,,44,,42,,6,,,10,,21,,,,,20,,
613,,,,,,,,,,,,,,,16,10,31,10,,6,52,40,,,
614,,,,,,43,,,,,,,30,,31,30,,,,,68,55,,,21
615,,,25,,63,28,,,,,,,,,,42,,,,,65,69,29,,
616,,,32,,,,,48,,,79,46,,,40,37,,63,,,,,,,
617,,,,77,,,,,,49,,,47,84,,,,62,60,,85,,,,
618,,,22,,56,,,37,44,30,,,,,,,,37,,,,,,,21
619,,79,,,88,80,,42,,,83,,,,,,79,,,,,83,,,
620,,,,,,,40,,,9,,,,,,25,,31,38,,,,31,,25
621,,,,,,57,,52,,,88,,,,,,56,66,,,,,63,67,
622,,,,69,,67,61,,,42,86,,,,45,,,,,,68,,,,
623,,,,,60,,,25,,,,43,,,29,,35,40,,,,,,,10
624,,,,45,,,,,54,29,56,,,,,,,,28,16,,62,,,
625,,0,0,,,,,,,10,,,,16,,,,,,0,46,,0,,
626,,76,41,,,,,,,,84,,,,,48,85,,,51,84,,,,
627,,61,,,,,,,,27,,,42,,41,,,,,30,,75,,,32
628,,,,35,28,,,19,,,56,16,,,,9,,,26,,,,,,
629,,68,,,,67,,,,,,,,83,60,,,87,88,,,84,,,
630,,,,,,,,,57,,,,,,,37,51,,38,,63,,,52,12
631,,,,,,,,,,,100,88,,,85,,,,88,,,87,65,100,
632,,37,,,,24,,,,,62,,,,,,42,30,32,,,62,,,
633,70,35,,,,,47,24,,,,,,,,37,27,,,,,,29,,
634,93,,55,,,,75,,,,,,,,,,71,,,,81,,64,76,
635,,,45,86,87,77,,,90,,,75,,,,64,,,,,,,,,
636,,,,,86,,,,,50,84,68,,,60,,,,,44,,92,,,
637,,35,,,,27,35,,54,,,,,,,33,,,,,,,27,42,
638,,,,,,,,,,12,44,34,,,28,,,33,,14,,,15,,
639,,66,,72,78,,,,,58,,,,,,53,,,74,,,,,80,
640,,,1,,,,37,,,,,6,,30,,,,18,,,,33,,,0
641,,,,66,57,,62,,,,,,30,,,,,,57,,,,41,54,
642,,43,30,,56,,,,,,,58,,,,28,,47,68,,,,,,
643,88,,,79,75,,,54,,,,59,,79,,,,,,,,,47,,
644,42,,23,,,20,,,,,,16,,,,,30,18,,,,,,29,
645,,,,,,,,,,20,62,11,18,51,,,,,27,,,,24,,
646,,,,,,,,8,19,15,,,10,,,,,,,11,,,,15,10
647,,,67,,90,,87,,,58,100,,,,67,,,82,,,,,,,
648,,22,,,,,,,,,,12,,,,8,8,,,,,33,12,51,
649,,,50,,,,60,46,,44,,,,,39,,,,,,85,74,,,
650,,80,62,95,97,,,,,,,93,,,,,91,100,,,,,,,
651,,,,42,45,,,,57,,65,,13,,,,,30,,,57,,,,
652,51,38,29,,67,30,,,,,,,14,,,,,,36,,,,,,
653,57,,,,,,,,58,,,39,,55,,,,36,,,67,,,,7
654,,19,,,40,,,,,13,,,,,,4,,,,,,46,12,,18
655,78,,,,95,,,,,,,66,,,,69,88,84,,,,,,86,
656,,,,,98,,,,87,,,93,,78,,,,,94,49,,91,,,
657,86,,,72,82,,,,71,,,68,,,,,73,,,,,,,,44
658,,,,,,,34,,27,,,,,21,19,,,,26,,,,11,39,
659,,,74,89,,,,,,65,,89,,,,62,99,84,,,,,,,
660,,,,,,,39,3,,,,26,,,,,,,26,,45,,23,43,
661,,,,51,,,,,61,,,,,52,23,,,44,,,,67,38,,
662,,,,,,,,23,,19,69,26,,,,,,22,,30,,,,,13
663,,73,,,,,,,,59,84,,,,,,88,,84,47,,,58,,
664,43,0,,,,,,,,,,,5,21,,,,11,,4,,,,,8
665,,,,,,,,,85,,73,56,,,52,51,,72,,46,,,,,
666,,,,86,,,,,,,,,65,99,,70,,85,,51,,,,84,
667,,40,,,,,,,,,54,25,,,,25,,28,,,,,,57,18
668,,,,,45,4,,,43,,,,,,,,,,17,19,63,56,,,
669,,,6,31,,,,,,15,41,,,,21,,22,,,,52,,,,
670,,31,,,,,52,,,,72,,19,,24,,38,,,,,64,,,
671,,,50,,,,,,,40,,,48,,,,67,,,54,79,,,87,
672,,,,45,,,,9,48,,,13,,,20,21,,,,,42,,,,
673,,,,,,35,,,50,,,,33,59,,38,,,,26,,,31,,
674,,55,,,56,,,47,53,,,,,66,,,,,,,,61,,,27
675,,24,19,,,,,13,,27,,,,,,11,40,,,,70,,,,
676,93,92,56,,,,,,,,,,,,,,,,,58,,100,70,93,
677,78,,,55,,,,,,,,60,29,,,42,,44,,,,,30,,
678,,66,45,,80,,,60,83,,,,,82,,,,,,,,,,,52
679,,,,,,,,,,34,77,48,,,29,,,45,,,,73,,,13
680,,,22,,,,45,,,,67,16,,,,,,,,2,57,50,,,
681,,22,,,,,,,,,46,30,21,51,,,46,,,,66,,,,
682,35,7,,,39,,,,32,,,,,,,,,12,,,44,,,,6
683,,93,61,,,,,61,,,,80,,97,,67,,,96,,,,,,
684,,,,55,47,,38,,49,11,,,,,,,,12,,,,,,,13
685,,7,1,,,,,,31,,,,,,11,,6,,,,42,,11,,
686,,,,,,,,7,,,40,,3,,,0,,0,,,,49,,,5
687,,,,31,,,38,10,,,,,17,,,,13,,38,,,,12,,
688,47,27,,,54,,,,,,68,,,,15,7,14,,,,,,,,
689,,58,,,,,70,,,38,79,58,,,,38,,56,,,,,,,
690,72,,,,78,,78,,,,,,39,,,,,,66,,,,,77,54
691,,,,,,69,,,,,90,65,36,,,48,73,,,,,,58,,
692,,,13,,,48,,18,39,,73,,32,,39,,,,,,,,,,
693,94,,,,,,100,,,,,,50,88,,,,88,,,,,69,99,
694,,,,,55,,,9,,18,42,23,,28,,,5,,,,,,,,
695,,14,19,,,36,,,,25,,,25,,,,,,,,,,,38,0
696,73,,,,,,71,34,,29,83,49,,51,,,,,,,,,,,
697,,92,72,,,,,,,,,,71,,,,,,100,56,,93,71,,
698,96,,,92,87,,,,,,84,,,,,,,83,,,81,84,,,
699,99,,,,,,100,,,84,90,,,100,83,,,,,,,,,,60
700,,63,48,,,,,,,,,,42,,,,,,64,,75,,,69,27
701,,,26,,,,,,,,72,,25,,,,41,,57,,,,32,,31
702,44,,,,,,,,33,,46,21,,,,,,,,24,55,,17,,
703,,,,,,10,20,,16,,,,,,,,10,,15,,,,,32,0
704,,,13,,,,32,,42,19,,27,,,,,,23,,,,62,,,
705,,,27,,,,,,,19,,46,,,,,31,32,50,,,49,,,
706,,55,,,,,,,,45,78,75,,76,,,,,,,84,,,87,
707,,,40,,,66,81,,79,,,,,,,37,56,,,,,,,,31
708,,64,,,,,56,45,,,,,,,42,,,,75,33,75,,,,
709,,,26,41,50,,,,,13,67,,,,,,,,,23,,,,,22
710,,,,,,52,,,,30,,,42,59,,,,,65,,,59,,,12
711,33,,,26,35,1,,,,,,,5,,,,,13,,,,,,31,
712,,,,,,71,55,,60,,,45,,,,48,,,,35,67,,,,
713,,,,,,,,,66,58,,63,48,,,,,69,,,,,,80,30
714,,,,,,71,,,,,,62,,,59,,68,,,27,,,,81,35
715,,39,,,,,49,,,,,,20,,,,40,,,,69,,35,46,
716,,,33,,,45,,,,,,,,61,,,42,,40,20,60,,,,
717,,,,,74,,,37,,27,,57,,69,47,,,,,34,,,,,
718,73,,,,,,,26,70,31,,,,,48,,,,,,71,73,,,
719,,16,,37,,17,,,,,,,0,,,,17,,,,,54,21,,
720,,,44,74,,,76,,,,,,33,,,,,83,,,85,81,,,
721,,20,,,33,,33,,,,,16,,,,11,,,,,46,,,44,
722,89,,,79,,82,,44,75,,,,44,78,,,,,,,,,,,
723,,,20,,,,35,,,,,,,,,,,10,51,11,66,49,,,
724,71,,,48,56,,,44,,,63,,,,,,,,,,67,,,,9
725,,,,,,,,,,,61,40,24,,23,,,31,40,,,69,,,
726,,,11,,,,,,,3,,,,,11,,,,,,37,51,6,,0
727,,,,,44,,36,,,,53,,,47,28,,,,,,,,25,,6
728,,,,,60,,,39,,,57,,,,40,,32,,,,,61,,60,
729,44,,0,,,,,10,,,,18,,35,,,,,,,36,40,,,
730,46,,1,,,0,,,,,,,,,1,3,,,,11,,50,,,
731,,,,100,,,,,,,,,,90,,,100,,93,63,,100,,100,
732,,,,,41,,,,48,,67,,,32,,,,18,,,,34,,35,
733,34,,10,25,,,,,33,,,,,23,,,,,,,40,,,34,
734,,,,,,,,,49,,,13,2,,11,5,10,,,,,,,,5
735,,,,87,,82,,,,,,,,,83,,75,,,58,95,92,,,
736,57,,,,,,,15,,,59,26,20,,,,,,,,,,,36,19
737,,24,,,,,43,20,,,,21,,,,10,,,26,,54,,,,
738,,,,,82,,,,,60,,,57,,,,96,,,,90,,69,82,
739,57,,,,,,,43,,20,59,,,56,,22,,,,16,,,,,
740,,58,,78,,60,,,,,,,,,59,45,,,,38,77,,,,
741,63,37,,67,,,,,68,,74,,,,,,53,,46,,,,,,
742,,,51,,,,,,,42,86,47,,,,,74,68,,,,81,,,
743,,,,,,15,35,,,9,,,14,,,28,,,,,,67,,57,
744,,77,,,,77,,,97,,96,,60,,,82,,,,,,82,,,
745,,,,,68,44,,37,,,,,,,,35,,46,,,,,20,,31
746,,,,72,72,,75,63,75,,,,,,53,,,78,,,,,,,
747,78,,,63,,51,,,,,,,26,78,,,,,,42,82,,,,
748,,,,,,,51,,,29,,25,,39,16,,,,,,72,,,42,
749,,,,,,,30,,32,,,6,,,,,0,,18,0,,,,14,
750,72,,,,,,,,,,,,19,49,,,,,46,27,58,,,,31
751,,,,,,,25,7,,,38,,,19,0,,,,,,39,,0,,
752,,46,40,,,,,29,58,,,,,,,,47,,,,,73,,,29
753,,86,,,,,,,,69,,96,,,79,,,,88,,,88,,97,
754,,26,,,,31,,,27,,,20,,28,,18,,,42,,,,,,
755,,82,,,,,,,,60,97,70,,,,64,79,,,44,,,,,
756,,64,41,,78,,,,,,84,64,,,,,,,65,,,,,71,
757,,,,,89,79,,,,,88,,,,,53,,78,,,79,,,85,
758,35,,,,47,,,28,,21,52,,20,,,12,,,,,,,,,
759,,,,,,23,39,17,,,,19,,,,,,0,,,,,,42,2
760,41,,21,,,,33,,,,,,8,32,,,,,,,,,13,53,
761,,91,79,,,,,60,,73,,,,,85,84,,,,,,,,,48
762,,,50,,,70,,44,76,,,,,,,,67,,,,77,80,,,
763,,47,,,76,,67,,,,73,,,,,,,,60,,,67,,70,
764,,,,,,,,8,10,1,,,,,,,0,18,,,28,,,,0
765,33,,,,33,,32,12,,,,,,,,,,,,,34,,11,,8
766,,77,,,70,,83,,,,,,,69,70,,,,,,92,,,,37
767,,,,,,,80,,76,,,80,,93,,59,,,,,82,96,,,
768,,46,,75,,56,,,,,,,24,,,,,63,,,,73,,67,
769,,,53,,,83,,,,,100,,,,,,78,78,,50,,91,,,
770,,,,70,81,,,,73,47,,,,,,52,,65,72,,,,,,
771,,,,,,18,,,40,8,51,,,,,,,22,28,,,,,,6
772,,,,,38,,28,17,,,,10,,,15,,,,,14,36,,,,
773,,,,29,,15,48,,,,,,,52,23,,12,,35,,,,,,
774,,47,,,56,,51,,,,,,,,63,,48,49,,,79,,,,
775,,,,,,,72,34,75,,86,,,,57,,70,,,,,,,68,
776,,,,81,,,89,,82,,,,,,,,83,,,46,,95,,,54
777,,93,,,,,,,81,,86,,38,,,72,84,75,,,,,,,
778,78,,54,68,,,,,73,,,,,70,,,,54,,,,,,76,
779,,,,,,,,,20,,52,,,,17,11,,,,,,46,,15,6
780,,,,,71,74,83,,,61,72,75,,,,,,,,,77,,,,
781,,,,,,,60,,50,,65,48,,,,35,,,,,,69,42,,
782,,,18,,58,24,,,,,,,,,28,30,,37,,,,,,49,
783,,,32,68,,,49,,,,,,,51,,,,40,40,,74,,,,
784,,26,,47,,,44,,,17,,,,,,,,,44,,,,38,51,
785,,,,,28,,,14,,,,0,,,15,,,,,4,51,,,,14
786,,,,,,,58,,71,,,53,,,61,,59,,67,,,,41,,
787,38,22,6,,,,,,,,,,,,,,,13,,,,50,,33,0
788,,,,,,,45,8,,23,,17,,,,,,,35,9,,,,,10
789,64,31,,58,,,,38,,,,,,,33,,,45,,,,73,,,
790,,,,75,,,,55,,46,,,,64,,,,,,,81,71,,,38
791,,,,,,,53,30,,18,,,,,,,,25,,,,62,16,57,
792,,,,,,60,,42,,,,65,,,58,51,,55,76,,,,,,
793,,62,49,88,,,,61,,60,,,,,,,,,,,,,,81,30
794,68,,30,,71,,,,,,,,35,68,,,,52,,,64,,,,
795,,,70,,,,86,,,61,,,,,,,92,,,,,100,70,,34
796,,,8,,,,25,,,2,49,0,,,,,,0,,0,,,,,
797,,,,85,,,,,86,,,,48,,,,81,,91,,,100,,,55
798,,98,49,,91,83,,,,,,,45,83,,,,,,,,,,,49
799,,35,,47,,,,35,,,,22,28,,,,,,,20,,,29,,
800,,,70,95,,,,,,,,,,,,83,100,91,,,,,,94,35
801,,,,48,,,58,,61,25,,50,,,,30,,,51,,,,,,
802,,,,,,72,77,55,,,90,,,,55,,,,,,,,54,81,
803,,,28,,,45,,48,,,,,20,46,,,,,,,80,,38,,
804,,,,,,29,,9,33,,,,3,,,,,,,8,,,,29,15
805,,,6,,35,,,3,,1,,,,,4,,,31,,,,,,,17
806,,73,52,76,83,,,61,,,,75,,,,,,71,,,,,,,
807,,,,,,51,,,52,,73,,,,,43,41,,,16,,62,,,
808,,,11,,,,,,,,,16,,,20,,,,30,14,58,,,47,
809,65,,,,,,76,,,,,53,,,,,68,,,34,78,,,62,
810,,,,30,,,21,,,,,8,,24,,,32,,,,,,9,,0
811,,,,,70,61,,,71,,,,,,,,58,58,,,89,,,,33
812,,,,75,,,,,69,,,,,,,40,,,65,,87,71,45,,
813,,48,,,,,,47,,30,83,,,,,46,,,51,28,,,,,
