ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
419,,,,70,,,82,,,34,76,,,,,49,,,67,,,,,,
420,,,,,72,,,45,,,,,,76,45,,58,,,,68,,,,
421,,,,69,72,,76,44,,,,,,,,,,,,,75,,49,,
422,87,89,,,,,93,,,,83,,40,,,,,,,,,,66,,
423,100,,,,,,,,91,,,,53,,79,,99,,,,,,66,,
424,,,,99,99,,,67,,,,,,,92,,94,,,,,,87,,
425,,,,,,,,23,,30,,,30,,,,29,,,,,71,,,15
426,,55,45,87,,,,,,,77,,39,,,,,,,,,,,79,
427,71,,49,,,55,,,61,29,,,,,45,,,,,,,,,,
428,53,46,,,,43,,,,,,,18,,,,,40,,,,59,,,
429,,,,,,2,,,,3,,,0,,,,7,,,,,,18,43,
430,,,,32,,,32,,,,,,6,,,,19,27,,0,,,,,
431,40,,,,,,,20,,,,,15,,,,32,,,,,,23,,7
432,81,,,,76,,,,,,,,41,,,,,70,,38,,,,66,
433,,59,,,,55,,36,70,,,,26,,,39,,,,,,,,,
434,49,12,,,,,,,,20,,,21,,,,,,,,,,,50,17
435,,,,,80,,,,,59,,74,,,85,,,,,38,,,,89,
436,89,,43,,,,,,,,92,,43,,,,,,,,,87,,,45
437,,,,,,,73,,,,91,67,,,,,83,,70,45,,,,,
438,49,,,,,,,19,,,,,9,,,,13,29,,,,,,,13
439,,73,66,,,,,,,,,,52,,61,,,,,,,99,,88,
440,41,,21,,,,,,,,,,,,,,,,,17,54,44,,36,
441,84,,53,,,,87,,,,,,,,,64,,,,37,80,,,,
442,,,61,,86,,,,,,,,,,,,,100,,56,91,,,,48
443,,23,16,,,36,,,,,,,18,,25,,,,,,64,,,,
444,,,,,44,53,,,,,,,,,,33,,37,45,,,,29,,
445,,,,,100,,,,,,,,,,89,,91,,100,46,,,,,50
446,48,,,,,,26,,,,38,,,,,0,,0,,0,,,,,
447,,81,,,,,,,100,,96,,50,,,,89,,,,90,,,,
448,,100,,100,,,,,91,,,,48,,85,,,,,57,,,,,
449,49,,,,23,,,,35,,,,,,,8,,,,8,,65,,,
450,,,,,,,,20,54,,,22,15,29,,,33,,,,,,,,
451,,,,90,,77,,,79,53,,89,,,,,,,,,85,,,,
452,,,,,41,,,9,33,12,,,,,,,,,39,,,58,,,
453,,,,,,14,,,,,,0,,,,,0,,19,,,44,,32,
454,,,,,,,,,,,64,,,41,,,,,,,57,55,,44,25
455,,,,,,,,,84,59,,,33,,,50,73,,,,,,,69,
456,,,,,,80,81,55,,,,,,,69,,92,,,,,,,76,
457,39,,15,,37,,,10,,,58,,,,,,,,,,,,,,10
458,79,,,,,75,,,,49,81,,,,,,56,,,,,,59,,
459,,,28,55,,,58,,,,,,,,,47,,60,,,64,,,,
460,,,61,,,,,,,,100,,,,,54,,90,88,,,100,,,
461,,,,,,,,,53,,,,15,,36,,39,,,22,,,,,18
462,,,,,,,,,42,,,17,16,,,,,,,,55,,27,56,
463,,33,,,,16,,,,,,,,29,,19,,,30,,,,,,15
464,,,,,,,,,90,,100,82,,,,,91,,90,,,,,90,
465,,,,,,,,,,,61,,6,,5,,,,25,,,,0,,5
466,75,,,,65,,,,,,,,30,,,37,,,75,,,74,,,
467,,56,,,,,,,87,,,77,,,74,49,,,,,,,70,,
468,,,,73,,54,,,,,,,32,,,,60,,,34,,79,,,
469,,0,,,,,,,26,,52,,,,0,,,0,,,,,,,8
470,,,,,,,,45,,,80,52,,54,,,60,,,,,,,,21
471,,,,,,37,53,,48,27,,,,,,,,,,25,61,,,,
472,,,,69,,66,,,,,,,,,,59,,,,,,,61,75,34
473,,6,,,,,6,,,,,15,,,4,,12,,,,61,,,,
474,,65,,,65,,,45,,,74,,,82,,,,,,,,74,,,
475,,,,,99,,,,,66,,,,91,,,,89,100,,,94,,,
476,,69,,,,60,,,,,,,31,,,,,73,,,,79,,71,
477,,,,,,66,79,,,,,,44,,,50,,,,,72,,,,32
478,,,,45,,,,24,,,,29,,,,,33,,38,,,,,,12
479,,,,,,,,,,,,54,,,,,,67,71,41,,76,,74,
480,97,,,,,75,,,,,92,,,,72,,,,77,63,,,,,
481,50,,26,,65,,,,,,,,,,,43,,35,,,,,,49,
482,,,,,,70,,,,57,,,50,,,,80,,,59,,,64,,
483,37,,,,,,,,,,,,1,,27,,33,,,,47,,,,2
484,,,,,92,,79,,,46,,76,,,,,,,,,80,,,91,
485,,,,31,26,,,,,,,,,,6,,,0,,,,45,6,,
486,,89,78,,94,,,,,75,100,,,,,,,,91,,,,,,
487,,,,52,,36,,42,,28,,,,61,,,,44,,,,,,,
488,,,32,57,,,49,,,,,40,,,,43,,,,,,,46,,
489,98,96,,,,,100,,95,,,,,,,92,,,,,,,,,45
490,,83,,,,75,,,79,,,,,,80,,,,,38,,,70,,
491,,,,85,,,76,,,,,71,,84,,,,78,,,96,,,,
492,,94,,,,,,62,84,57,,94,,,,,,,,,,,,,47
493,,11,,,,0,28,7,,,,,,,,,,7,,,,,,43,
494,,,,77,95,,,,,,89,,,,,,,74,85,,,,,,42
495,87,,36,,,76,,,,,,,,,,,71,,,,,,63,,41
496,,,,,,,88,,,,,,,,,,81,,,45,79,,57,95,
497,,18,,,39,19,,,,23,,,,41,,,,,,,,,,,4
498,,,,,,,,64,88,,,97,52,,63,,,85,,,,,,,
499,,,18,53,,,,,,20,,,,,,,,28,,8,,,,43,
500,43,,,29,,,,,23,,45,,,,,,0,,,,,,,33,
501,,,,30,,,16,,,7,,,,,,,1,,,13,,,,,1
502,,64,46,,,,,60,,,,,,67,,,,,,,85,,58,,
503,91,79,,,78,,,63,,,90,,,,,57,,,,,,,,,
504,85,81,64,,,,,,,54,,,,,,,,83,,,,,,,49
505,,,23,,,,,,,,56,,5,,,,19,,,,,,,39,8
506,,12,0,,,,23,4,29,0,,,,,,,,,,,,,,,
507,,15,,,,,37,,,,,,8,,,,18,,,4,,,,40,
508,52,,,,,,53,27,,14,,,,,,27,,,,,,,,,9
509,,59,,62,,62,,,70,,,,,,50,,,,,,,,,63,
510,,0,0,,,,,,,,,,,11,,,,,9,,,,0,,1
511,,,19,50,51,,,,,,72,30,,,,,,,,,,,22,,
512,,7,,,,7,,,28,,30,0,,,,,,,,,,,1,,
513,,,,,,,,,,0,,10,,,,,,0,,,,,4,28,11
514,,,,93,,,,,,65,,,,,95,,,87,,53,,,,,37
515,56,,,,,,,,,,44,25,15,,8,10,,,,,,,,,
516,,50,,,66,64,69,,,,,,,,,,,,,,80,,,,29
517,,,,62,,,,38,53,,,,,,,28,,,,32,,62,,,
518,55,,29,,65,,,,,,57,,,,,,44,,35,,,,,,
519,,,,26,29,,22,,,3,,,,,,,0,,,,49,,,,
520,,,,81,,,,,,,,,57,,,,,79,67,,,79,39,,
521,,,62,96,,,98,,,,,,65,85,,,,,,,,,,95,
522,,,,,,70,,52,,,,,,,53,,,65,68,45,,,,,
523,,,7,,31,,,,52,,62,,,,,,,,26,,,45,,,
524,,,69,,89,,,60,,,,,,,85,72,,,,,,,,94,
525,,,,,54,,49,,,30,,,,,,35,,30,,,,65,,,
526,35,,,,58,,30,20,,,,,,,,,,17,,,,,,,5
527,,,,89,,,,,100,,,83,,,74,,,,,,90,,,,49
528,,,,100,,,,,,,,,48,97,,,96,,92,,,,,92,
529,,,,,62,,,36,,34,,,22,57,,,,,,28,,,,,
530,,,43,,,97,,,,,,,,,71,55,,,,34,,,,,32
531,,,,,84,,,,,59,,74,,,,,,,,,83,,,92,37
532,,86,,,,,,57,88,,86,,,,,,89,74,,,,,,,
533,,,43,,64,,,,,,,,,,,43,55,,,19,67,,,,
534,,,,26,,,,,16,,61,,9,,0,,,,,,45,,,,
535,58,,,,,,,,43,,,,,,,,,31,,20,,,,34,18
536,100,,,,,95,,,95,,,,53,,,,,,94,,,87,,,
537,,,,28,35,,,,43,,49,,,,,7,,11,,,,,,,
538,,40,,,,,,,,,,,,34,,,,37,39,,,,29,,16
539,,,,,74,,,,,,73,,,72,43,,64,,,,,,,,29
540,59,,,53,71,,,,,,,30,,,38,,,47,,,,,,,
541,,,,,,21,,,,,,,,,,,12,7,,,43,,0,,0
542,,,39,,,,,,61,,,,,61,43,,,,,,,,,73,32
543,,,55,,,,86,,,,79,,,,,,,,,,83,96,,,51
544,,24,24,,,24,,23,,,48,,,,,,25,,,,,,,,
545,71,51,,,,,,,,,,,,71,47,41,,,,,68,,,,
546,,,11,,31,,,5,,3,,,,31,,,,,,,42,,,,
547,,,,,,,,,,7,,,,,,12,,29,,13,,64,,47,
548,,100,71,,,,,52,,,,,,,,,,,,,90,,63,,42
549,,15,24,37,,,,,50,9,,,,,,,,,,,,39,,,
550,77,68,,,78,,,,,,,,,,,,,,91,34,78,,,,
551,,,,,99,94,,,96,,,93,,,,,79,80,,,,,,,
552,,64,,,,,,,73,,69,,39,,46,,,,,,,,,,31
553,,,73,,,,85,,,,,90,,,75,68,,,94,,,,,,
554,,,44,,,,61,,75,,,,,,,,,61,72,,,89,,,
555,,55,,,,,,51,,,73,71,32,,,,,,69,,,,,,
556,,63,,,,,78,,,52,,,,,56,50,,,,,,73,,,
557,29,,,,,,,,25,7,,,,14,,,,,,11,,58,,,
558,,,69,,86,,,,,,87,,,,,,,98,,,,,72,100,
559,,,6,,,28,,,45,20,,,,,,7,,,,,50,,,,
560,,,,,,,90,,90,,,,,92,96,,,,97,,100,,,,
561,,,22,,,36,,11,,,,,10,,,,,,,18,,,,,18
562,,,48,83,81,,,,,,88,,,,,,,,,,,100,,,48
563,94,,,,,,,,,,,,,,62,66,,,91,,89,95,,,
564,51,42,,51,,,,,,,,,,,26,,47,,,,,,,45,
565,,99,,,,79,,59,,,,90,,95,,,,,81,,,,,,
566,90,,,78,,,91,,,45,,,53,,,,,,,,94,,,,
567,,30,,46,,,34,,,,,,,,,,20,29,,,54,,,,
568,,28,24,47,,,,17,33,,,,,,,,42,,,,,,,,
569,,,,,,0,14,,34,,,,,12,,,8,,,,,,4,,
570,,,,,,,,67,,40,,,,84,,62,,,,49,,,,90,
571,,,,63,,,75,,,43,,,,75,,,64,,,,,,58,,
572,,13,,,,,,,34,,,,19,,8,,,,31,,,52,,,
573,,,,81,,,,68,76,,,61,,,,,69,,,,,,,,44
574,,,,,,,,,,46,84,,,,,,,,54,29,76,64,,,
575,,,,,,,62,,,47,79,,,68,,,,52,,,,84,,,
576,,,,,34,,,,,,,,,,0,,,10,,2,,,15,,0
577,,,9,,,,,0,,1,,,13,,,,16,,,,48,,,,
578,,,6,,47,,15,,,,,,,,,,,,,,48,,,33,7
579,,,10,,40,,48,,45,,,,9,,,33,,,,,,,,,
580,,,,,,95,,,,,,69,,,,,,,89,,,92,79,97,
581,,,,,56,,46,,46,,,39,,,22,33,,,,,,,,,
582,,,,51,,25,48,,,,,38,28,,,,43,,,,,,,,
583,,,,,,,63,,,,,,17,57,,,,,,,,,30,61,24
584,61,55,,,,,,,,,,,38,,,,65,,,18,,,,,30
585,,,,59,56,,,,59,,,,,,46,,,,,,,60,,60,
586,,,,,,,48,,55,,,,11,,,,,,35,,,,,39,23
587,,100,,,89,,,,93,,94,,,,71,78,,,,,,,,,
588,,,0,,,,,,,8,,,,,,,,,,8,,50,2,34,
589,,,,,75,,76,,,,,65,,,,,,,76,28,73,,,,
590,,,,56,47,,,,,,66,,,,36,,,,48,,,,31,,
591,,,22,,,,,27,,25,,43,22,,,,,,,,,,31,,
592,,,,,33,,,,,,,24,,,,,,8,13,,,53,21,,
593,100,,,100,,,,,,77,,,,,,,,,,50,,,91,,55
594,,17,,,,,29,,43,,,,,,,,,22,,,50,,,31,
595,,,,,,,,,,,,93,,95,,62,,,,,,99,80,91,
596,85,,,,,,83,,67,,92,,,,,,,71,,,,83,,,
597,52,15,,25,,,,,,,,12,,,,,,,33,,,62,,,
598,,,,,,91,91,,88,,,,,,,,,,96,,,84,,99,
599,,,48,,,,,,,45,,,,,,44,,,,,78,89,,80,
600,,,16,,53,,,,,,,,,54,,,49,50,,,,73,,,
601,,,,,,,,7,,,52,,6,,,,19,,,19,64,,,,
602,,18,,37,,,,,,12,,,,35,12,,,,,,,,6,,
603,,,46,55,,,68,,,,,,,,,,,59,,,,69,,,33
604,,20,6,,,,,,40,20,,,,,,16,,,,,68,,,,
605,78,67,,,79,,,,,50,,,,,,,,,70,,,80,,,
606,,,,81,,,,,,44,,,,,52,,70,,76,,,,,68,
607,,,,,,22,26,13,,12,,0,5,,,,,,,,,,,,
608,,,,,,,,,96,,98,,,,,83,94,,,,,100,,93,
609,,,33,52,,40,55,,,,,,,,,28,,,,13,,,,,
610,,,,,,70,,,,45,,72,,,,55,85,,79,,,,,,
611,,,,,85,,75,,,,,,,75,,,90,,83,,,,62,,
612,46,,,30,56,,,,,4,,,,,,10,,,,,,,,47,
613,38,,,,45,12,,17,,,,,,,16,,,,,,,,,32,
614,,,,,,,,,,,64,39,,,,30,,,55,,68,55,,,
615,,,,,,28,,,,,,44,,62,36,,,,,23,,69,,,
616,,,,,57,54,75,48,,,,46,,,,,,,,,,,,,30
617,,,,,87,62,73,50,61,,,,,,,40,,,,,,,,,
618,74,,,,,,,,,,,,39,,44,26,,,,,65,,,64,
619,77,79,,87,,80,,42,,,,,,,,,,,,48,,,,,
620,,,,,,,40,,,,67,30,,,25,,,,,19,,,31,,
621,,,40,,69,,66,52,,,,,44,,,,56,,,,,,,,
622,,,,,,,,,,42,,,46,,,,62,49,,,68,,51,,
623,,,23,,,,,,,27,,43,,,29,26,,40,,,,,,,
624,46,29,16,,,,,26,,,,,,,,,38,,,,,,,49,
625,,,0,,,,,0,22,,,9,3,,,,,,,,,43,,,
626,,,,,,79,,,,,84,,,81,,48,,,,51,,,,,46
627,58,61,43,,,,,,,,79,,,65,,,,,,,,,,,32
628,,,,,,10,,,46,12,,16,,36,,,,,,1,,,,,
629,,,,73,,,,,,,,,,83,,66,,,,56,,84,,,49
630,,,,52,54,,,,,,67,,32,,,,,,38,,,,34,,
631,100,,,,,,,,,,100,,,,85,,,86,,50,,87,,,
632,,,25,40,,,,10,,,,,19,,25,,,,,20,,,,,
633,,,22,,,,,,42,,,,,40,,,,,,20,,53,,,17
634,,72,,,84,77,,,,,,,41,,,,71,,,,,,64,,
635,,,,86,,,,,,50,,,,74,,64,,,,,93,,,,36
636,,,,,86,,,,,,,,,92,60,,,71,,44,,,,76,
637,63,,,,,,,,,20,77,,,,,,,43,,,,65,,,6
638,,,,,,,,,,,,,20,,28,,,,40,14,58,,,44,
639,,66,,72,78,,82,,73,,,,,,,,,,,,,81,,,
640,47,,1,,41,,37,,,,,,,,,,,18,,,39,,,,
641,,,,66,,,,,53,,,,30,,,,51,42,,,,,,54,
642,,,,,,,,,,45,,,32,50,38,,,,,24,,66,,,
643,,,50,,,,69,,,,,,40,,53,50,,,,,,,,,29
644,,,,,,,,25,40,,47,,,45,,,,,26,,,,,29,
645,,,,,,,,,38,20,,,18,,,18,28,,,,,,,41,
646,,12,,,,15,,,,,,,10,,0,14,,,,,59,,,,
647,,69,,,,,,,91,,,,59,84,,65,84,,,,,,,,
648,,,,,,11,,,,7,,,,,3,,,17,,,,,12,51,
649,,,,66,80,,,,,44,,,,,,,70,,,,,74,48,,
650,95,,,,,98,,,,,,,,,,,91,100,90,,86,,,,
651,62,,,42,,,52,,,,,39,,,,27,,,,,,,23,,
652,51,,,,,,,,,,72,43,14,,28,,,33,,,,,,,
653,57,,13,55,,,43,,,,,,,,23,,,,,,67,,,,
654,31,,,,,,,,,13,,,,,,,23,,,,,46,,50,18
655,,,,,95,,87,,,,,,,80,,,88,84,97,,,,,,
656,,,,,,,86,,,,,93,,,72,80,,,,49,91,,,,
657,,65,,,,,80,,,,,,,,,67,73,,,,,90,65,,
658,,19,,,43,,,,,,,,,,19,16,,,26,,,40,,,
659,90,95,,,,90,,,,,,89,,,,,99,,,,,,61,,
660,,19,,,40,,,3,48,21,,,,,,,,,26,,,,,,
661,72,,,,,,47,,,,,,14,,,,43,,53,,,,,,19
662,,,,,48,25,,,,,,,13,,,29,,,38,,,,26,,
663,78,73,52,,93,,,,,,,,,92,77,,,,,,,,,,
664,,,,,,,,8,,10,,,5,,,13,,,,4,,,,33,
665,,68,52,,,,,50,,,,,,,,,,,70,,,81,,,33
666,,,,,96,,,,92,,,,,99,,,,85,97,,,,,,35
667,51,,,44,67,,,27,,,,,,,,,,28,37,,,,,,
668,53,29,,,45,,,,,9,,,15,,,,3,,,,,,,,
669,,,,,,,,,,15,,10,,,,,22,,,6,52,,,43,
670,,31,24,,47,,,26,,,,30,,,24,,,,,,,,,,
671,,68,50,,,,79,,,,,,,,,,,78,,,,,53,87,
672,,,,,,17,,9,48,6,,,,,,,,33,,,,,13,,
673,,44,,,,35,,,,,,,33,,,,,,,,,78,31,67,
674,,,,60,,,,,,,,,,,,47,,,48,24,71,,,,27
675,,,,,,,30,,,27,,,,,,,40,24,,,,65,,,10
676,93,,,86,,,87,,,,,,52,,,,,,90,,,,,93,
677,,,,,,,,,,,,,29,62,42,,48,44,,,,79,,,
678,,66,,85,,,,,,,,,,82,55,,,,,,,76,,,52
679,,,,57,,,,40,70,,77,,,,,,,,,,59,,,66,
680,,14,,49,,,,,,,,16,,,,,34,,,2,,,10,,
681,,,,46,,,,,,,,,,51,,,,25,37,,,,,39,23
682,,,,19,39,,,,,13,,,0,,,0,,,,,,,0,,
683,84,,,,,,,,,,,80,,,,,91,82,,,,,,98,30
684,,,,,,,,,,,,,13,,,19,,,29,7,,,14,,13
685,,,,,24,,,,,11,,,,25,,17,,,,,,,11,15,
686,,,,,,,,,39,,,8,3,32,,,,,,,42,,,40,
687,,29,5,,,8,,10,,,,,,39,,,,,,,47,,,,
688,,27,24,,,,,,,,,,,41,,7,14,,,,,,,,3
689,,58,,,74,,70,,,38,,,,,,,,,,21,,76,,,
690,72,,,,,,,47,,,,,,,56,,,,66,46,,,54,,
691,,60,,,91,,,58,,,,,,84,,,,,,,,73,,82,
692,,,,,,,36,18,,27,,,32,60,39,,,,,,,,,,
693,,,,,,,,,100,,,,,,69,57,,,93,,93,100,,,
694,,,,,,19,,9,,18,,,,,5,,,21,,,,,4,,
695,,,,,,,,25,,,,25,25,,,,,,42,23,60,,,,
696,,,,,,64,,,,,83,,29,,43,,48,,53,,,,,,
697,,,,,92,,,70,,,,,,,81,67,,,,,100,,,98,
698,,,,,,,,,86,59,,,58,,,,,83,,62,,,,,46
699,,,,,,,100,,,,90,,58,100,,,,,,,,,63,,60
700,,,,,,,76,,,,,,,78,,60,58,,64,,75,,,,
701,,,,,,,,40,,34,,,,67,,34,,46,,36,,,,,
702,,,,,,,,13,,,46,,,,,22,,,,24,55,,,38,
703,,,,,39,10,,,,,,,3,,,,,,15,2,,,,,0
704,43,,,,31,,,,,,60,27,14,40,,,,,,,,,,,
705,,39,,,53,,,29,44,,,,,42,,,,,50,,,,,,
706,68,,,,78,,75,,,,,,48,,,,,,,,,,52,,42
707,,,,76,,66,,,,37,76,,35,71,,,,,,,,,,,
708,,,,64,,,,45,,,,,,,,54,60,,,,,78,,72,
709,,,,,50,,,31,56,,67,,23,,,,,,,,,,,36,
710,67,,,,,,,,,,69,,,,,36,,60,,,77,,,,12
711,33,,,,,1,,13,,,,23,,,,,,,,,49,,,31,
712,,,,,,71,,,,,,45,25,,,,48,,63,,,,48,,
713,84,,,68,,,,,,58,,63,,,,,69,,,,,,39,,
714,,75,,76,,,,,,,,,,79,,,,68,,27,77,,,,
715,,,,46,,,,,,38,,,,,,,,,,,69,74,35,,22
716,,,33,,,,,33,,,72,,,,32,38,,,,20,,,,,
717,65,,,,74,,,37,,27,,,,,,,64,,,,,,,70,
718,,,,,,57,,26,,31,,,,,,,63,,,,71,,55,,
719,,,,,31,,38,,,14,,,,,22,,,14,35,,,,,,
720,,,44,,,,76,,,,,,,66,,,,83,,,85,,66,,
721,52,,,,,13,33,,35,,,,,41,,,31,,,,,,,,
722,,,,,,82,,,,47,,73,,,,,69,,,,,96,,,41
723,39,,,,,,35,,,,,25,,42,,,19,,,11,,,,,
724,,,38,,,,66,,,,,33,,,,,,,46,,,65,,60,
725,,36,,,51,,55,18,,,,,,,,,,,,16,,69,,,
726,,,,28,,,,,25,,,5,,,11,,,,,0,37,,,,
727,,,,30,44,,36,,,,,,,47,,,16,,,,,,,37,
728,68,,42,,,,49,,,,57,,,,,,,,,19,65,,,,
729,,,,,,,,,29,,,,,,5,,,,19,16,36,40,,,
730,,,,36,,0,,,,,,0,3,19,1,,,,,,,,,,
731,,,,100,,91,88,69,,,,,,90,,78,,,,,,,,,
732,,20,,34,,,,,,15,,,,,,16,,18,,,,34,,,
733,,,10,,,,29,,,,57,,,,,,,25,,,40,,11,,
734,,,,,,,46,8,,,,,,33,11,,10,,,,,34,,,
735,,,,,93,,,52,77,50,,,,,,,,,71,,95,,,,
736,,,,,39,9,31,,,,,,20,,,,,13,,,,46,,,
737,,,,,,,,,,,,,,,,,39,19,,,54,63,21,,11
738,85,,,,,,,,,,,,57,,,,96,,,53,,,69,82,
739,,,19,,63,,,,,20,,,,,,,,,,,77,64,,,17
740,,,,,,,84,,67,,,,,,59,,,,76,38,,,50,,
741,,37,45,,,,58,,,,74,,,,,,53,,,,,,47,,
742,78,,,,72,,,,,,,,,66,53,,,,74,,,,,,37
743,,,22,,,15,,25,44,,,,,,,,,20,,,,67,,,
744,97,,,,,,84,68,,,96,,,,,,,,,,91,82,,,
745,,,24,,,,60,37,,23,,,,49,,35,,,,,,,,,
746,,,,,,77,,,75,53,,,41,,,57,86,,,,,,,,
747,,,47,63,,,,,,,,,,,,44,49,,,,,,,57,17
748,,,18,39,,,,,,,,,,,,,,,,,72,,16,42,19
749,,,,,,10,,,,,,,,,,,0,9,18,,44,,,,1
750,,,,,,,,23,,,,,,,,42,50,32,46,,,70,,,
751,,2,,,27,,,,,,38,,,,,,,,,8,39,,0,,
752,,,,,,,,,,,,,,,46,36,,49,51,39,,,,,29
753,,,,,,100,,69,,,,,72,93,79,,,,,,,,,,44
754,,26,,,,,,19,,,,20,,,,,27,,,10,,,,31,
755,,,,71,90,,81,37,,,,70,,,,,79,,,,,,,,
756,,,,68,,,,,,,84,64,,,46,,,,,26,64,,,,
757,81,,40,,,,,,,,,78,,,,,,,,,79,89,,,25
758,,26,,40,,,,,,,,,,,,12,,33,30,,,,,53,
759,,,,,44,,,,,,,,8,,,2,,0,33,,,,,,2
760,41,17,,,,,33,,,,73,,,,,,,18,,,,,,53,
761,98,,79,,,,,,,,,,,89,,84,,,,,92,,66,,
762,,,50,,,,,44,,,,57,,,,,,,,,77,,41,,22
763,,47,,,,,,38,,31,,,24,,43,,,,,,,67,,,
764,,,0,,,,,8,,,,,1,,5,,,,18,,,,3,,
765,,,15,,,7,,,,17,,,,40,,,4,9,,,,,,,
766,,,,,,,,59,,,96,,,,70,,,,85,,,,,72,37
767,,74,,,,,,,76,,97,80,,,,,,,89,,,96,,,
768,,46,,,65,,,,,,,,24,,,,56,63,,,,,34,,
769,,,,,,,,,,,,76,,,,63,,78,,,89,,50,93,
770,,51,,,81,,61,,,,,57,,,,,,65,,,,,,73,
771,,,,,,18,,,,,,,,,,,30,,28,,55,,6,,6
772,,,,34,,,,,43,,,,,,15,,,,,,36,,18,,5
773,,,,29,,,48,,40,,,23,,,,,12,,,,,,,27,
774,,,,59,,,51,,67,,,,,,,,48,,65,,,72,,,
775,,,43,83,,,,,75,,86,,47,77,,,,,,,,,,,
776,91,,,81,,83,,,,54,,,,,,,83,75,,,,,,,
777,,93,,,75,,,,,,,,,,83,72,,75,,,,,,,49
778,78,,,,,,,,,,,54,,,,,,54,,21,68,,42,,
779,,,,21,,21,,,,,,8,8,,,11,,,,,49,,,,
780,,,,,,,,,87,,,75,38,,,,,,,,77,,53,,19
781,,,,56,,42,,27,,,,,,,38,,,,,,,69,42,,
782,,,18,,58,24,,,,,,,,,28,,,37,,,,,,49,
783,,,32,,46,,,,,,62,,18,,,,,,,,74,,32,,
784,,,,47,,,,,,17,,24,,,41,,,,,,,,38,,17
785,,,,,28,,,,,,48,,,,15,3,8,0,,,,,,,
786,,,43,,65,,58,,,,,,,,,41,,67,,,,69,,,
787,,22,,,,,40,,,,,,,,,12,19,13,18,,,,,,
788,,,,44,,,45,,,23,62,,,,,21,14,,,,,,,,
789,,31,,58,,,,,,,,41,,,,,43,,,35,73,,,,
790,,,,,,71,87,,83,,,,,,,50,,,76,,,,43,,
791,,,19,50,,,,,36,,,,,,,,,,,25,,,16,57,
792,,,,,,,57,,,36,84,,,,,,68,,,,,91,58,,
793,,,,,,85,81,,,,88,,55,,,,,86,80,,,,,,
794,,53,,,,55,,,,,,53,,,,31,,,61,,,,33,,
795,98,,,,,,,,100,,99,,,,,,,,,40,,,70,,34
796,,,,,30,,,10,,2,49,,,,,,,,,,,40,,,0
797,,89,52,,,,92,,,,,,48,,,,81,,,64,,,,,
798,,98,,,,83,,,,60,,94,,,,,,,92,,,,,91,
799,,,,,,,,,54,34,,,28,,,,41,,31,,,52,,,
800,,99,,,,,,,,61,,,58,,,,,,96,,,100,78,,
801,,,28,,,,,,,,,50,,,28,,39,,,37,70,,,,
802,,,,,,72,,,92,,,71,,77,,,,83,,,,95,,,
803,62,45,,,,45,,,,,74,,,,,,,,,,,,,58,32
804,52,,,36,,,,,,,,,3,26,,,,,,,,50,16,,
805,,,6,,35,,,,,,60,,,,,12,16,,17,,,,,,
806,,73,,,83,,,,94,,83,,,,,,,71,,,,,,91,
807,,,,,,,,,,33,,,,,41,43,,54,,,72,,,,34
808,,33,11,,,,,10,,7,,,,,,,,,,,,,,47,8
809,,,,,70,,,,,40,,,,,42,,68,,,34,,69,,,
810,,,16,30,27,,,,,10,,,,,,,,14,,,,49,,,
811,,,,,,,,39,71,,,58,,,,,58,58,,43,,,,,
812,66,,,75,,,,,,,77,,,,53,,,,,30,,,45,,
813,,,,,,,,,,,,,39,56,54,,,,,28,74,59,,,
814,,46,,,,42,,,,,73,,,49,,,46,,,,,,40,,
815,,,,,49,,,,41,18,,,,,,14,,,,,46,,30,,
816,,,33,60,45,,,,,,,,13,,,,,33,,15,,,,,
817,,88,,,,,,,,,100,,,,,74,,,,,,100,65,98,
818,,12,,,,,35,,,,,,0,,,,,,26,,,,0,29,
819,,,,,,,,,,65,,,60,,,,84,95,,55,,94,,,
820,,,,77,,68,,54,80,,,,,,,,,,,,,,,82,24
821,,,,,,,84,,,,,,,,83,,,,,,,100,77,89,50
822,,,,22,,,33,,,10,,,,28,5,,,,29,,,,,,
823,,,,,43,,,9,,4,,,,36,,,,24,,,,,,,12
824,,31,,,41,,,,43,,,,20,,,,,,,,,52,,46,
825,,,,,,80,,,80,,,,,85,,65,,,,,97,,,,45
826,,,,,,,,,39,,,,,,0,8,,10,,,46,38,,,
827,,39,32,,52,,,,,,,,,,42,,,,,21,,,,64,
828,,,,47,60,46,,,,,,,,,,,48,,,31,,,,,18
829,,,,,,,,,,35,,31,,,,,,,,28,72,,36,56,
830,,,,,,,,,,,,19,,,6,,4,7,21,,,,7,,
831,34,,,,25,,,,,,53,,,,,16,17,14,,,,,,,
832,75,,,57,,,,,,,,,37,,,,,,,34,66,,,60,
833,,48,,,,52,,,,31,,,,,36,,,53,,,,80,,,
834,,,,44,,,,,56,,,,9,,29,,,,53,,,,,,15
835,,,,,,,14,,,,,,,,12,,,,13,0,,,,27,7
836,,,,,,,,44,,45,84,,,,51,,,84,,,,,,85,
837,77,,,74,85,80,,,,,,,,,,,,,,,,,52,,37
838,,,,,,,,,90,72,98,72,,,86,,,,,,,,69,,
839,,,40,,,,61,,,,,,,,39,30,,53,,,,,47,,
