ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
432,,74,,,,58,,,76,,,,,,,,,,,38,,,61,,
433,,,42,,,,,,,,61,,,,,,,,59,42,,,53,,
434,49,,,,,,,,,20,41,,,,14,,,,,8,,,,,
435,,,,,,84,,,,,,,,,,53,74,86,,,,80,,,
436,,,,74,,,,,,,,,,,,,,66,,35,77,,,,45
437,,,,,,,73,60,,,,67,,,,,,78,,,,,47,,
438,49,,8,,,,,,,18,,,9,,,,,,,,,,,40,
439,,,,86,,,,,,,,,,,,,89,91,,,,,,88,45
440,,10,,,,,,,42,20,,,,,,,,,40,17,,,,,
441,,,53,,72,72,,,,,,54,,,,,,,,,,,,90,
442,,,,96,86,83,,,,,,,59,,,,,,,,,,,100,
443,,,,,,36,,28,,,,24,,,,30,,,,8,,,,,
444,,44,,,,,,,,20,,49,,,42,,,37,,,,,,,
445,,,,100,,,,,,,,,49,,,,91,,,,,97,,100,
446,,,,28,,,,,,,,,,12,0,,0,,22,,,,,,
447,,,,,,,,,100,76,96,100,,100,,,,,,,,,,,
448,,100,,,,94,,,,,,,,,,,,100,,57,,,80,,
449,,,,,,20,,8,,,,,,33,26,8,,,,,,,,,
450,,,,,,16,,,,,,,,,28,,33,11,,,,,,41,
451,,,61,,,77,92,,79,,,,,,,,,,,,85,,,,
452,,,,,,,34,,33,12,,,19,,,,,,,,,,4,,
453,,,,,36,14,,,,0,,,0,,,4,,,,,,,,,
454,,25,,57,,,,,,,,,,,,,,,34,,57,,,,25
455,,66,,77,83,,,,84,59,,,,,,,,,,,,,,,
456,,87,,,,80,,,,39,,,,,,,,,84,,,,,,38
457,,,15,,,,,,,15,,3,,37,,,,,,,,,,33,
458,,,31,,,,,,,,,,29,,46,,,,,,72,,,73,
459,72,45,,,,,,,63,,,,,,,,,,53,19,,,,,
460,,93,61,,,,100,,,,,,,,,54,,,,47,,,,,
461,,,,,55,,,,,,,,15,46,,,,,44,22,,,,,
462,,22,,,,,27,,,6,,17,16,,,,,,,,,,,,
463,,,27,,,,,10,,,,,5,,,,,,30,16,,,,,
464,,85,,,,,,,,,,82,,,84,,,100,,,,,,90,
465,,13,,,,,,3,,,,,,,5,,,,25,,,44,,,
466,,57,40,,,,76,,,,,,,,52,,,,75,,,,,,
467,,,,,,,,54,,,,77,,,,,,,81,35,78,,,,
468,,56,27,,,,,,,,,,32,,,,60,,,,,,,64,
469,29,,,,,,,,,10,,9,,,,,,,,,33,,5,,
470,74,,,,,,60,,73,,,,,,,,,,64,,,,,,21
471,,,23,,,,,,,27,,,20,,,30,37,,,,,,,,
472,,74,,,,,83,,,,,,,83,,,,,,,,,,75,34
473,,6,,,,0,,,,11,,,,,4,,,,,,,,,36,
474,,,,,,73,,,72,,,71,,,,36,,,,,,,,,31
475,100,,47,,,94,,,92,,,,,,,,,,,41,,,,,
476,74,,,,,,,,,,,,,72,,,,,,,69,79,,,29
477,,,,,,66,,55,,,,,,,52,,,,,,72,,,89,
478,,,,,,,,,,,,,24,,,30,,,,19,,,,38,12
479,,56,,,,,,,,,,,43,66,,,,,,,,,40,,31
480,,,50,,,,,,,59,92,,,,,,80,,,63,,,,,
481,,,26,,,,49,25,64,,,,,,33,,,,,,,,,,
482,,,,,,,,63,88,,,,,,,70,,77,,,,,,84,
483,,,,,,30,,,,,,,,,27,,33,22,,,47,,,,
484,78,,,,92,,,46,85,,,,,,,,,,,,,72,,,
485,,,,,,,,,,,61,,,,6,,0,,12,,,,,20,
486,,,,,,100,,,,,100,,,,80,,,,91,,,,70,,
487,,,,52,,,,42,,,,,,,,21,46,,,,73,,,,
488,,,,,47,,49,,,,,,,,,,,41,,,,65,,56,
489,,96,77,,,,,,,,,,,,,,,,,66,,,82,100,
490,94,,,,,,,60,,,,,59,,,,,,87,,,,,,57
491,,,,,92,,,,,,,,,84,,,91,,84,,,98,,,
492,,94,,,,,,,,,,94,52,,,72,,,,48,,,,,
493,33,,,42,,,,,,,36,,,,,,,,,,36,,,43,
494,,75,,77,95,72,,,,,,,,80,,,,,,,,,,,
495,,67,,,,,77,,,36,,,,,58,64,,,,,,,,,
496,,,,,95,,,,,,,,,72,52,,,,,45,,,57,,
497,,,12,,,,,,,,,,18,41,,,,,,,56,,,50,
498,91,,,,,,,,,65,98,,,,,,,,97,,,,,,44
499,,22,,,,10,,,,,,,14,,,9,,,,8,,,,,
500,,,,29,,,,,23,,,,,,14,11,0,,,,,,,,
501,36,11,,,,,,,,,,,,35,14,,,20,,,,,,,
502,,,,,,,81,,,,,59,49,,,,,,,38,,,58,,
503,,,,,,,,,,52,,,,,,57,,,90,48,,,,,27
504,,,,81,,81,74,,,54,,,,,,52,,,,,,,,,
505,38,,,,46,,41,,,,,,,,,,,,24,,,,,39,
506,,12,,,,,,,,,,0,0,,,0,,,,,26,,,,
507,,,,,,,,,,,,30,,24,23,,,,19,,,45,,,
508,,,,,,,,,,,,,13,45,28,,,27,,,,,16,,
509,,,,,,,,,,,,,48,,,,54,,,,,,41,63,38
510,29,,,,,,25,,,,,,10,,,6,,,,11,,,,,
511,,,,,,26,,,35,,,,12,,27,,,,,,,,,,9
512,,7,,,,7,,,,,,,,,0,,,,,,,,,25,0
513,39,,,,,,,,,,,,,43,6,,,,14,0,,,,,
514,,,65,,100,,,,,65,,,,,,,,87,100,,,,,,
515,56,,,,,,,6,,,,,,,,,,,,,,44,8,36,
516,,,,,,,69,47,,,74,,,,,41,,,64,,,,,,
517,,,,,,35,,,,,73,,20,,31,,,,,,54,,,,
518,,,,,,,53,,,,,,,,,27,,48,35,,,,,,26
519,,,,,29,,22,,,,,,,19,,0,,,,,,,3,,
520,,,,81,,,,,,,,,57,,,47,,,,40,,79,,,
521,,,,,,,98,,,,95,,,,75,,,,,43,,,,,38
522,76,,,,,,,,,,,68,,,,,,,68,45,,,,,36
523,,,,,,,35,24,52,,,,19,,,,,,,,,,,,9
524,,,,,,,,,,62,,89,53,,,,,,89,43,,,,,
525,,,,43,,39,,,,30,,,,,,,40,,,,,,,,8
526,35,,,,,,,,,,59,9,,,,,19,,,,,,12,,
527,,,,,,,,,100,,,,,,74,,,,87,,90,86,,,
528,,100,,,,,,,,,,,,97,81,,,,92,46,,,,,
529,,47,,68,62,,,,,,,,,57,,,56,,,,,,,,
530,,,,,,,,,,57,,,,,71,55,,,,,,92,,82,
531,,,,,,,78,45,,59,,,,,71,,,,,,,,,92,
532,,86,,,,,,,,,,,,91,,60,,74,,,,,,,46
533,,,43,,,,,46,,,,,,,,,55,,,19,,,,,34
534,,,,,,,,9,,10,,2,9,,,2,,,,,,,,,
535,,,,31,40,22,,21,,,,,,,,,20,,,,,,,,
536,100,,45,84,,,,,,,,,53,,,,,81,,,,,,,
537,,,,28,,27,,,,,49,,,,,7,,,,,46,,,,
538,,,,,63,,,,,,,,,,33,16,,37,,,,,,,16
539,,,,,74,,,,,,,48,21,,,44,,,,,,,,71,
540,,,,,,,,,,,66,,,,38,,40,,,22,61,,,,
541,,,,,,,,,,0,,,,,8,,12,7,12,,,,,,
542,,57,39,,71,,,,,39,,,,,,,,,,,,81,,,
543,88,,,,89,,86,,81,,,,,,57,,,,,,,,,,
544,,,,,,,29,,,3,,20,,,,,,9,,,,48,,,
545,71,,41,,,,,,,,,,,71,,,,,,,68,,40,,
546,,3,,,,,,,,,43,,,31,,,,8,,,,,,,4
547,,24,,,,,,,,,,,,30,8,,,,,,58,,20,,
548,97,,,,,95,,,,,,,,,72,75,92,,,,,,,,
549,58,,,,,,,,,9,,18,,,,,38,,,,,,28,,
550,,68,,,,,,,,,,75,36,,,,,78,,,,,47,,
551,,,,,,,89,58,,,,,64,,,,,,,,88,,,,37
552,,,,,,,,,,,69,,,,46,51,,,,,,76,47,,
553,,,,,,,85,64,,,,,,86,,68,,,,,100,,,,
554,,,,,,,61,50,,,,,,,,,,61,72,43,,,,,
555,,,,,80,,,51,,34,,,32,,,,,,,,,,,,34
556,,,,,,,,,,52,84,,,,56,50,,67,,,,,,,
557,,,,,,,,1,,,43,,,,0,,,,,,49,,,27,
558,,,69,,,,96,,89,,,89,,,,,,,,52,,,,,
559,50,,6,,38,28,,,,,,23,,,,,,,,,,,,,
560,,,66,,85,,90,,,,,,72,,,,,,,,,,,100,
561,,,,46,,,38,,,23,,30,,,,,,,,,,,,,18
562,,,,,,,,,,,,,54,,,,,,,46,92,100,62,,
563,,,,,85,,,,,,96,,,,62,,,,,58,,,,,48
564,,,,,,,,13,,,,,13,,26,,,,37,,,,31,,
565,88,99,55,,,,,,,,100,,,,,51,,,,,,,,,
566,,,,,,,91,67,,,,,,,,,75,,79,,,,,86,
567,41,30,,,,,,,,5,,,,,,,,,,,,60,,,3
568,,,,47,43,,,,,,,,,,,,,,,,,,19,57,25
569,,,,,,0,,,,,52,,,,2,,,16,,,,,4,,
570,,,,,,,,,,,83,,,84,,,,91,93,49,,,,,
571,,,,,,,75,,,,,,,,56,,64,52,,,,,,,24
572,,,,,,,,,34,,59,,19,,,11,,,,,,,20,,
573,,,,,,,72,,,43,,,42,,,,,,,,84,,,,44
574,77,,,,,,,49,,,84,,,,,,,,,,,,47,,24
575,,,,,,,,36,,47,,,,,,,56,,,,,84,47,,
576,,0,,,,8,,,,,,3,,,,,,,,,,51,,23,
577,,12,,,,,36,,,,,,,,,0,16,,,,,,17,,
578,,,6,44,47,,,,32,,,,,,,15,,,,,,,,,
579,,,10,,,,,,,,,,,36,,,34,27,,,,,,55,
580,,,72,,,,,,,,,,38,,,78,83,,,,,92,,,
581,,,,,,,,,,,,,,46,,33,,,,25,,,,51,9
582,,,,51,,25,,,,,50,38,,,,,,20,,,,,,,
583,,41,,,,,,,,,,,,57,,40,40,41,,,,,,,
584,61,,35,,,,,,70,,,53,,,,35,,,,,,,,,
585,,,,,56,41,,38,,,,,31,,,,,,,,68,,,,
586,,,21,,,36,,,,,,,,,,,46,,35,,,,,39,
587,,,,98,89,,,,,,94,,,,,,95,,,57,,,,,
588,,,,,25,,,,42,,35,,,0,,,,,,8,,,,,
589,,,,81,,,,,,,,65,,,,48,,65,,,,,,61,
590,,29,,56,,,,,,,,,,,,31,40,,48,,,,,,
591,,,22,,,,,,,,,,22,,,,,,39,24,,,31,,
592,51,10,,,,,31,,,,,,,,,,,,,1,,53,,,
593,100,,74,,,100,,,,,,,,,,,,,100,50,,,,,
594,,,,,,,,,,28,,,,,,,,,,,50,44,7,31,
595,,,67,,,,,,100,,,93,,,,,,,,52,90,,,,
596,,72,,,,,,,67,,,,,80,,56,,,82,,,,,,
597,52,,,,,,,,,6,,,,35,,,,,,,55,,,38,
598,,,,,,91,91,45,,,,,,,,,,85,,,90,,,,
599,,,,76,,60,,,71,45,,,,,,,,60,,,,,,,
600,,,,50,,,,,,,,42,31,,44,,,,,,,,,64,
601,,,,24,34,22,,,,,,,,,,15,,,,,64,,,,
602,,18,,37,,,32,5,,,,,7,,,,,,,,,,,,
603,67,59,,,72,,,,,,,,41,,,,,,,,,,36,,
604,37,,,,55,,,,,,,,,,16,,,,24,,,,7,,
605,,,,,79,,84,,,,,,,,,,75,,,,77,80,,,
606,,75,,,,,,,,,,56,,,,,,57,,,,84,,68,
607,50,,,,,22,26,,,,54,,5,,,,,,,,,,,,
608,,,,,97,,,53,,,,,47,,,,94,,,,,,58,,
609,,43,,,,,55,,,,,,,,,28,,,38,,,,,47,
610,,,66,,,70,,38,,,,,,,,,,,,,,89,,87,
611,,,,,,,75,,,,,60,,,,,,,83,,,,62,89,
612,46,,,,56,,34,,,,,,,,,,,,,,,,20,47,
613,,,,,45,12,,17,,,,,,,,,,,,,,40,,,5
614,,,,,,,,,,20,64,39,,,,,,,,,68,,,,21
615,,,,42,,,41,,,,,44,,,36,,,,62,,,,,,
616,,,32,,,,,,63,,,,,,,,52,,,35,,,53,,
617,,,,,87,,73,,,49,,,47,,58,,,,,,,,,,
618,,,22,,,49,,37,,,,,,,,,,,,,,,,64,21
619,77,,,,,,,42,76,57,,,,,,,,,,,,,,86,
620,,,,,49,20,40,,,,,,,,,,,31,,,,,31,,
621,,,,,,57,66,,69,,,,,,57,,56,,,,,,,,
622,,,,69,,,,,,,,,,,,33,,,,,68,,51,,30
623,,,23,,60,,,,,,,43,,47,,,,,45,,,,,,
624,,,16,,,,,,,,,,,,39,,38,,,,67,62,,,
625,,,0,25,,,,,22,,,,3,,,,,,,,,,,,0
626,,,,82,,,,58,,,,,,,,48,,81,,,84,,,,
627,,,,,,,,,62,27,,,,,,43,,,,30,,,,,32
628,,,,35,,,,,,,,,8,,17,,,25,,,,,,32,
629,,,,73,86,,74,,,,,,47,,,,,,,,,,69,,
630,,52,,,,,,38,,,,,,,,37,51,,,,,65,,,
631,,,,,91,,,,,,100,,,,,68,,,,,,87,,100,
632,,,,,,24,,,,21,,,,,,11,,,,,,62,,,8
633,,,,,,31,47,,,,,,,,,,,37,,,,,,53,17
634,,,,,84,77,,,73,,82,,,,,,,,81,,,,,,
635,,,45,86,,,,66,,,,,,,,,73,,,,,,,70,
636,,,,85,,,,,79,,,,,,,,74,,,,,92,62,,
637,,,,,,,,26,,,77,26,,,,,,,41,22,,,,,
638,,,,43,,,54,,,12,,,,,,,,33,,14,,,,,
639,94,,,,,74,,,73,,,,,,,,,,,,,,62,,40
640,47,18,,,,1,,,,,,,,,,,,18,,,,33,,,
641,,,,,,47,,32,,29,,,,,,,,,,,56,,,54,
642,,,,,,,55,40,54,,61,58,,,,,,,,,,,,,
643,88,,,79,,,,,,,,,40,,,,,71,,37,,,,,
644,,23,,39,43,,,,,,47,,,,,,,18,,,,,,,
645,50,,,,,27,,20,,,,,,,16,,28,,,,,,,,
646,,,,,33,,,,,15,,,,26,,14,,,,,59,,,,
647,,69,,,,,,,,,,,,,67,65,,,,36,,,,93,
648,,,,,,,,,,7,,,,23,,,8,,,,,33,,51,
649,,,,,,,,,,,,,34,,,,,67,,41,,74,,81,
650,,,,,,,,,,,100,93,70,,,,,100,90,,,,,,
651,,,17,,45,,,,,34,,,13,,25,,,,,,,,,,
652,51,,,,,,,,,,,43,,,,16,,33,36,,,,,,
653,57,,,55,,,43,,,,,,,,,,30,,,,,,,46,
654,31,,,,40,19,43,,,,,,,,,,,,,0,,,,,
655,78,,,83,,86,,,,,,,,,,,88,,,,,,,86,
656,,73,,,,,,,,,,,52,78,,,,,94,,,91,,,
657,,,,,82,81,,,,,,,,,,,,,,51,,90,,,44
658,,,,,,,34,11,,,,7,,,,,,,26,,,,11,,
659,90,,,,,,,,,,,89,45,,,,99,,,50,,,,,
660,,19,,,,,,,,,,,4,,,,,17,,,,,23,43,
661,,,,,,,47,,,24,,,,,,,43,,,20,,,,,19
662,,,,41,,,,,48,19,,,,,,,,22,,,,,,37,
663,,,,81,,,,,,59,84,83,,92,,,,,,,,,,,
664,,,14,39,,,19,,,,44,,,,,,15,,,,,,,,
665,,,,,66,,,,,63,,,42,,,51,65,,,,,,,,
666,,,,,,,96,,92,,,,,,76,,,,,51,,,,,35
667,,,23,,,,46,,,,,,,50,,,,,,,57,,,57,
668,,29,,,,,,,,9,,28,,,17,,,,17,,,,,,
669,,7,,31,,,,,,,41,,,,,,,,,,52,,5,,
670,,,,,47,36,,,,38,,,,,,,,,,18,,,,46,
671,,,,81,,,,,,,,,,84,,,,,,,,,53,87,30
672,,,22,,,,33,,,,,,,,20,21,,33,,,,,,,
673,,,,,55,,,,50,,,,,,36,38,,,,,78,,,,
674,71,,,,,50,,,,,,,,,,,,53,,,71,,,,27
675,,24,,,,23,30,13,,,,,,,,,,,,27,,,,,
676,93,,,,,,,,100,,,,,,,,100,,90,,,100,,,
677,,51,,,,,74,,,,,,,,42,,,,,,,,30,,19
678,,,,,,,75,,83,,,69,38,,,,,,,,92,,,,
679,68,48,,,,,,,,,,48,,,,27,,,,16,,,,,
680,,,,,,,45,7,,,67,16,,,,,,,26,,,,,,
681,,,,,,,,,,25,,,,,22,19,,,,,66,,,,23
682,35,7,,,,,,,,,,,,12,,0,7,,,,,,,,
683,,,61,,,,,,,67,,,38,97,58,,,,,,,,,,
684,,23,,,,,38,,,,,,,,25,,,12,,,68,,,,
685,,,,,,,,,31,,,,2,,11,,,,,,,,,15,7
686,,10,,,,0,,,,,40,,,32,4,,,,,,,,,,
687,,,,,,,,10,,,,,,,11,,,,38,9,47,,,,
688,47,,,,,,,,,,,20,,,,,,21,,,,,,39,3
689,,,,,,,,,,38,79,58,,,,38,,,,,,76,,,
690,,,,,78,80,,,,43,,,,,56,,,,,,,,,77,
691,,60,,,,,,58,,,,,,,71,,73,,,,,,,,38
692,,38,,,43,,,18,,,,,,,39,,,,,,,,,,8
693,,,63,,,84,,,,,,,,88,,,,,93,,,100,,,
694,38,,,,,,,,,,,,,28,5,,,,,,59,,,22,
695,,,,,44,,,,,,,,,,,,,27,42,,60,,,,0
696,,46,,,54,,,,,29,,,,,,,,,53,,,,,,22
697,,,,100,,,,,99,,,,,96,,,87,,,,100,,,,
698,,,,92,,,77,,,,,,,,,,88,,,,,84,,79,
699,,,,,,,100,,100,84,,,,,83,,,,,,,,63,,
700,78,,,,,,,,73,,,,,,,,58,65,,30,,,,,
701,,,,,53,,,,,,,54,,,,,,,,,72,75,32,,
702,,,,39,49,,,,,,,,,,10,,30,,,,,46,,,
703,,,,,,,20,,,,,,,6,,0,10,,,,32,,,,
704,,,,,31,17,32,,,,,,,,,,,,32,,40,,,,
705,,,,,,,,,,,,,13,,43,37,,,50,,,,30,,
706,,,,,,62,,46,,45,,75,,,,,,,,,,,52,,
707,,,,,,,,,,,76,,35,,54,,,76,,,,,,78,
708,,,32,,,64,,,,,,54,38,74,,,,,,,,,,,
709,,,,,,,,31,56,13,,,,,24,,,,,,,,,36,
710,,,37,55,,,,,,,,54,,,,36,,,65,,,,,,
711,33,,,26,,,,,,,36,23,,,19,,,,,,,,,,
712,,,29,,,,,38,,,,,,,,,,,,,67,70,,69,
713,,,,,,,,,,58,,,,,,,,,61,33,,78,39,,
714,80,75,42,,,,,,,63,,,,,,,,,,,,,64,,
715,63,39,32,,,,,,,38,,,,,39,,,,,,,,,,
716,,46,,,,,,33,,,,,15,,,,,,,,60,,,,25
717,,,,,74,46,,,,,,,37,,,,,,,,,68,40,,
718,73,50,25,,,,79,,,31,,,,,,,,,,,,,,,
719,,,,37,,,,,,14,66,,,,,,,,,,50,,,,15
720,77,,44,,,,,,,,,,,,,62,,83,85,,,,,,
721,,20,,,33,,,,35,,,,,,22,,,,,,,,22,,
722,,,,,,82,,,,,,73,,78,,,69,,,,,96,,,
723,,,20,,,,,,,,56,,,,,,,10,,,66,49,,,
724,,,,,,,,44,,,,,,,,25,,,,30,67,,,60,
725,,,,59,,37,,,,,,40,,,23,,,,,,,,,50,
726,,3,,,,,,,,,34,5,,,,,,,29,,,,,9,
727,,23,,,,,36,,,,,,17,47,,,,,,,,,25,,
728,,42,,59,,,,,,,57,,,,,,,,42,,,,,60,
729,,,,,,,35,,,,,18,,,,,18,,,16,,,,,15
730,,,,,,,,,,,,0,,19,,,,,,11,,,,28,12
731,,82,,,,,88,,,,,,52,,64,,,,93,,,,,,
732,44,,,,,,,,,,67,,,,,16,,,,11,,,,35,
733,,,,,28,,,,,,,,,,,14,,,,,40,44,11,,
734,,,,,35,,,,,,,,2,,,,10,,,,,34,,44,
735,,,,,,,,,77,,,68,42,,83,,,,,,95,,,,
736,,,,33,,,31,15,46,,,,,14,,,,,,,,,,,
737,,24,,41,,,,,34,,,,,,,,,,26,,,,,31,
738,,,,,,,97,,,,90,,,,,,96,87,,,,,,82,
739,,,,,,,,,66,,59,52,,,,,,,,,77,,39,,
740,,58,,,,,84,50,,,76,,,,,,,,,,,,,,31
741,,,,,52,,,,,,,,33,,,,53,50,,,,,,,35
742,78,,,58,,,,,,42,86,,,,,,,,,,,,55,,
743,,,,51,,,,,,,71,,,45,,,,,54,,55,,,,
744,,,,,,77,,,,,,,,,72,,92,92,80,,,,,,
745,,,24,,,44,60,,43,,,,,,,,,,,,58,,,,
746,91,86,,,,,,63,,,96,,,,,,,,,,,83,,,
747,,,,,,,,,71,33,,,26,,,,,,58,,,,,57,
748,,,18,39,,,,,,,57,,,,,,,,,,,63,,,19
749,,,,41,19,,,,,,,,,3,,,,,,,44,,2,,
750,,,,,60,44,,23,,,69,,,,,,,,,,,,,53,
751,,,3,,,,25,,30,,,,,,,,12,,,,,37,,,
752,,,,,67,,,,58,,,,42,,,,,,51,,,,,,29
753,,,,,,,,,,,95,,,,79,,,,,,100,88,,,44
754,,,,,,31,47,,,20,,,,28,,,27,,,,,,,,
755,90,,,,,,,,,,,70,,,,,,,,44,,,56,,35
756,,,,,,,,42,61,,84,,37,,,,,46,,,,,,,
757,81,,,90,,,,,,,,,,94,,,,,,41,79,,,,
758,,26,,40,,,33,,,,,,,38,,12,,,,,,,,,
759,,,,39,,23,,,,20,,,,,,,6,0,,,,,,,
760,,,,,,,33,,22,,73,,,32,,,,,19,,,,,,
761,,,,,,,,60,,73,,81,,,,,88,,,55,,,,,
762,,,,64,68,,,,,,,,,,,41,,59,,40,,,,,
763,,,,,76,,,,62,,,,24,,,,,,,24,,,28,,
764,,,0,25,,,34,8,,,,,,,,,,,,,,39,,,
765,,,,,,,,,29,,42,,0,,,5,,,35,,,,,,
766,,,,,,,83,,,43,,,,69,,,78,,,,,,48,,
767,96,,,,,,,,,,,80,,,71,,,,,46,,,58,,
768,,,,,65,,,,70,,,,,,,,,,,,85,,34,67,
769,,,,,,83,,,,,,,,,82,,78,,,,89,,,,53
770,,,,70,,,,,,,,57,,66,,,,,,,,70,,73,
771,,,,40,,,,19,,,,,,,21,,30,,,,55,,,,
772,,,,,,18,28,,43,,,,,15,,,,,,,,46,,,
773,,,,29,,,,,40,,,,,,23,,,,,,,,22,27,
774,,,,,,,,49,67,,,58,,,,,48,,,,79,,,,
775,,,,83,,68,,,,,,,,,,,,72,,,77,,,68,
776,,,,,,83,,,,,,,42,,,,,,,46,,,,93,54
777,,93,,,,,,,,68,,89,,,,,84,,,,,,65,,
778,78,,54,,,,,,,45,,,,,42,,,,,,,64,,,
779,,,2,,,,24,,20,,,,,,,,,,,,,,,15,6
780,,,,,71,,,49,,,,75,38,,,,58,,,,,,,,
781,,,,,57,,,27,,,65,,,,,,,,,,67,,42,,
782,,,,,,,,35,39,,,,,,,,,37,,,58,,28,,
783,,,,,46,,,,62,,,33,,,,,,,,,,,32,,21
784,45,,,,,,,,,,,,23,,41,,50,,,,,75,,,
785,37,11,,24,,,,,27,,,,,,,,,,,4,,,,,
786,76,,,76,,50,,,,,,,,,,,,67,,,,,41,,
787,,22,,,,,,10,,,47,,,,,,,,,0,,,,33,
788,,,,44,,,,,39,,,,3,,,,,,35,,,53,,,
789,,,,,,,,,,,,41,,,33,30,,,56,,,,,51,
790,70,,,,87,,,,,,,,,,,,,,,,,,43,78,38
791,,,,,,,,,36,18,,,,,,,,,30,,,62,,,14
792,,,,,,,,,,,84,,,,58,51,,55,,,,,,,27
793,83,,,,,,,,,,,,55,,,,,,80,,,,54,81,
794,,,,,,55,,,,,,,35,68,,31,,,,,64,,,,
795,,,,,,,,,,,,,53,,,57,92,,,40,,,,88,
796,,17,8,,,,,10,33,,,0,,,,,,,,,,,,,
797,,,,,80,78,,,,,,,,,71,65,,,,64,,,,,
798,,,49,,,83,,,82,,,94,,,,,83,,,,,,,,
799,,,13,,,,,,,,,22,,,,,41,,,20,,,,51,
800,,,,,,,93,,,,,,,,,83,,91,,,100,,,94,
801,,,,,,56,,,61,,,,,63,,,39,39,,,,,,,
802,,,,,86,72,,55,,,,,,,,41,,,72,,,,,,
803,,,,,60,45,,,,40,,,,,,30,,,,,,71,,,
804,,,,,,,,,,,46,,,,,13,,,24,8,,50,,,
805,,16,6,,,,,3,,,,,,,,12,16,,,,,,,,
806,,,,,,,,61,,,83,,,,,,73,71,76,,,,,,
807,,,,,,,,,52,,73,,,,41,,,54,,,,,,,34
808,,,,,,,,,47,,,,,,20,,,,,14,,52,,47,
809,,,,,,,,51,,,,53,,56,,48,,,,,,,,62,
810,,9,,,,,,,28,,,,,,,,,,18,0,,,,,0
811,,62,,78,,,,,,,,,34,,,,,,,,89,,,,33
812,,,,,,51,,,,,,,27,61,,40,,,,,,,,65,
813,,48,,,,,,,,,,,,,54,,51,,51,,,,38,,
814,,,,55,,,,,65,30,,,,,,,,56,48,,,,,,
815,,,,53,,34,,9,,,,,,25,24,,,,,,,,,,
816,,21,,60,,,40,,,,,32,,47,,,,,,,,,,,
817,,,,,90,,95,82,,,,,,99,,,,,,,,100,,,
818,,,,38,22,,,,,,,,,,,,,,26,11,,,,,7
819,,,,96,,,98,,,,94,,,93,,,,,,,87,,,,
820,,,,,,,,,,37,,60,,,,,,,,32,75,,,,24
821,85,,,,,,84,,,63,,,,,,,,84,,,,,,89,
822,,,,,37,,,,,,,,1,,,,,,,,38,48,,,7
823,,8,,,,,,9,43,,,,,,,21,0,,,,,,,,
824,,,,46,,,,,43,,,,,,26,,,34,,,,52,,,
825,89,,,,,80,,,,,,,,,,,78,,,36,97,,,,
826,23,,,,,,,5,39,,,,14,35,,,,,,,,,,,
827,,,,,,44,,23,,,,,,44,,,,,45,,,73,,,
828,,30,,,,,,,,,,,,45,34,,48,,,,53,,,,
829,,41,,,,,57,,46,,,,,,,,,,,,72,,36,,
830,,,,,,,18,,,,,,,,,13,,,,,56,40,,41,
831,34,,,,,21,,,,,,,,29,,,,,18,,,44,,,
832,,48,,57,,,,,,,,,,,,45,,58,,,66,,,,
833,,,,,72,52,,,,31,,,,60,,,,,,,,,,,30
834,,,,,,,,12,56,,,26,,49,29,,,,,,,,,,
835,,,,,,,,,,0,50,,,,12,6,,,,,26,,,,
836,,,,,,,,,,,84,63,,,51,,,84,,,,,,,46
837,,,57,,,80,,,,54,,,,88,,40,,,,,,,,,
838,85,,,,,,99,,,,,,,92,,,,,,51,,,69,,
839,,,,69,,,,41,,35,,,,,,,,53,,38,,,,,
840,,62,,,,66,,48,,,,58,,69,,,,,,,,,,,
841,,,,90,,,78,,83,,,90,,,,,,88,,,,,,,
842,,,,100,100,,100,,,,100,,,,93,,,,,,,,,,
843,,,25,,53,36,,,,,,,,,,,,,,,,,,35,16
844,,,,59,,,55,,,,67,,,,50,,,,,,,76,,,
845,,,,37,45,11,,,,,,,,34,,,,21,,,,,,,
846,,45,43,58,,,,,54,32,,,,,,,,,,,,,,,
847,,,35,,,,,42,,,,,,,,36,,48,,,,,,74,
848,52,,,,,,,,,,,,,,,,,43,,29,,80,,61,
849,,,,,,,,41,,,80,,32,,,,,,65,35,,,,,
850,,,,,,,,,,,,,38,,,,,,49,,,73,44,,27
851,,,,,84,,,,,,90,71,,,,64,87,,,,,,,,
852,,,,,,,40,,,,61,,,,39,,,,,,61,,,65,
853,,8,,,,,,,,,,,11,,18,,,10,30,,,,,,
854,,,,,,,,,17,,,,,,0,,,0,,,,,6,17,
855,,,,,,,79,,79,,77,,,,,,,,,,,81,,82,
856,,,,62,,,,,61,,,,,,35,,,,,,,,31,59,
857,,,,,,,,,30,,46,5,,,,,14,,,,50,,,,
858,,,,,,,100,,100,,,,,,,,,,100,60,,90,,,
859,,1,,,,,,,,4,,14,,,,,,,,0,,,,27,
860,86,,,,95,,,,,62,,,,,91,,,,100,,,,,,
861,,,51,,,,85,,,,,,39,,,,,,,42,,76,,,
862,,,,,,,77,,,55,79,,47,,,,,,,,,,51,,
863,,,,,,31,34,,,,,,,,29,,,,,,,,18,46,
864,,,23,,,,,,,,,,,37,25,8,,,,,,,,48,
865,,,,88,94,97,,,,,,,,,,,,,,,,93,71,,
