ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
373,,,33,82,68,,63,48,,27,,62,48,,,,55,,70,,,,,,
374,,,,35,,,,,,,46,33,,33,10,,18,,,13,40,,12,,17
375,100,,,,,84,,63,,,,,,100,,,,89,,,100,88,73,88,46
376,,11,4,,,6,,4,22,,58,,,,,,7,,,2,,,0,27,
377,,64,,,,,79,47,66,60,,,,,67,53,,,,,,,53,63,18
378,,,,,57,43,70,,,34,,42,,,42,,,58,68,,61,,,,22
379,,64,,,,,,,,37,,52,25,79,,51,72,,,40,71,74,,,
380,,,,21,42,,28,,27,,,,7,,,,,,14,,41,21,0,,0
381,83,100,,,,,91,51,81,71,,,,,78,77,,,,,96,,68,,
382,,5,,,35,,,,,,47,,,25,,,8,0,,0,,56,,25,0
383,,28,,,,,,17,,,58,33,,30,,,39,24,,,,,25,48,18
384,77,,,,69,,72,,,,69,,,,,,55,,68,43,67,70,36,,
385,,93,,,,,,69,,,,,,97,82,77,100,,100,,100,100,,94,
386,,19,,,,,,15,40,10,47,15,,40,,11,,28,,,,,,,13
387,58,,,,,37,47,21,58,35,,,,,,,43,,58,19,,,,,26
388,44,,17,33,48,,21,,,,,,,33,22,,,12,,,52,,,42,
389,,,,,100,,,,,,,86,,,70,,90,85,,50,100,96,,85,26
390,72,,,,76,,,,66,43,,40,37,,,,,,53,,79,,,63,30
391,,73,,91,80,,,,,,86,69,,88,65,46,,82,,,,82,,,
392,,,0,,31,10,,,32,2,38,,1,,,,,9,,,,47,,18,
393,,,14,,44,,42,,37,,,,0,15,,,,3,21,,50,,,,8
394,,,60,82,,,,51,78,,81,,,87,53,57,,82,88,,,,,,
395,84,68,,72,81,84,,,91,,,65,,69,62,,,,,,,,,,39
396,,,,48,,,,,,29,64,,,42,33,26,44,50,53,21,,,,,
397,99,83,64,,,100,,75,96,61,,,,,,76,96,,,,100,,,,
398,,,22,,,,48,,66,24,62,51,17,,,26,,,,,74,78,,,
399,87,,,,84,,,,96,,97,82,,,,,,93,,,98,92,80,,51
400,,22,15,,34,,,7,,,65,29,,,23,26,,,,,,53,,,16
401,,85,,,96,,,,100,59,,94,,,95,,96,,,60,,,,91,61
402,,21,,,,,,15,,,61,,,38,27,20,,35,23,,56,69,,,
403,68,,,,,52,,49,,33,,43,47,,,52,49,,73,,76,,,,
404,91,,58,77,87,,,,,,,,43,,66,,,83,91,,,,69,,51
405,38,11,,,,15,,,,,55,,25,43,18,,,,41,,54,,,,15
406,,,,,26,,,18,34,,52,,12,28,,7,,,,14,40,,11,,
407,,49,,,54,49,,42,,,74,,32,60,,37,,41,51,,,,,,
408,,76,,,,,,57,,53,,,50,84,74,,,79,,,87,81,,,41
409,,,,,48,,,15,44,31,,17,,,23,19,,20,,,58,,,52,
410,73,,58,87,,,,,,49,,86,,87,,,,86,,,,88,60,89,
411,,83,63,,95,73,,,76,,,,52,,,,85,,,42,,82,,77,
412,50,,14,,48,16,39,,,,,17,18,,13,,,,,,,41,5,,
413,,48,19,58,,,,,,,65,,31,45,,,39,,,31,62,,,58,
414,,,58,83,70,,,44,,35,,71,,65,,,72,,,32,,77,,,
415,,37,,61,,,,,51,34,,,,,28,,33,,43,,67,65,,,19
416,,62,,74,,,,,,32,,63,,,,43,,52,72,,83,,,69,44
417,,63,,,72,,,47,78,,,68,24,,,55,,,69,,,,53,,35
418,76,,,,,,,,,57,84,,39,65,63,,,79,66,,,82,60,,
419,,63,42,,73,,,,,,,,,63,65,,,,67,26,82,,46,65,
420,71,,,,,62,,,70,,,,,76,45,,,,,,68,73,58,78,20
421,,,,69,,68,,,,47,,55,39,,49,,,,,39,75,76,,76,
422,,89,,,,81,,49,,,,,40,,75,,80,85,,46,93,,,81,
423,,,49,,94,,88,,91,69,100,,53,,,,99,,,,,83,,99,
424,97,,67,,99,100,88,,,61,100,,,94,,,,100,,55,,,,,
425,,,,51,,48,,23,,,62,48,,,27,,29,,55,,,,,51,15
426,,55,45,,78,,,44,,,77,62,39,67,,,67,,,,,,,,41
427,,,,71,,,,41,,29,,,33,,45,,51,,,29,83,,50,,32
428,,,19,55,53,43,,19,,30,,,,62,,,,,,,71,,25,53,
429,,,,26,,,,8,,3,32,,0,37,,,7,,,15,,34,,43,
430,,,18,,,6,,,30,14,,21,,,,14,,,34,0,53,,13,,
431,,17,,,,27,52,,50,27,,,15,,,26,,,23,,41,56,,,
432,81,,28,71,,,,47,,46,85,,,,54,44,63,,,,68,,,,
433,65,,,,,,73,,70,,,,26,55,38,39,,,59,,,,53,,34
434,,,,49,40,22,23,,,,,,,45,14,13,,,33,,,42,,50,
435,,,56,,80,84,,,,59,100,,,,,53,,86,,,,80,78,89,
436,,,,,82,68,,46,,43,92,73,43,,,,,66,,,77,87,,,
437,,,41,,76,,,60,77,,,,33,,64,,83,78,,45,87,,,,
438,,,,37,51,,25,,24,,52,,9,25,,,,,,,52,56,,40,
439,87,,,86,,,,58,98,,92,,,,61,67,89,,96,,,,,88,
440,,,,,,21,,9,42,20,59,,,,,7,6,,,,54,44,22,,
441,,,,,72,,,65,,58,80,54,,,,,81,79,,37,,77,59,,
442,,75,61,96,,,100,,93,,,,,,,,,,,56,91,,78,100,48
443,44,23,16,42,52,,,28,,,,,18,,25,,,27,,,,,,,17
444,,44,38,,,53,,,58,20,,,,,42,,,37,,21,,,29,51,
445,,,,,,91,96,,100,81,,94,49,100,,,,100,100,,,,,,50
446,,,,,20,8,26,2,,,38,,1,,0,,,0,,,44,,,14,
447,100,81,,,,91,,63,100,,,100,,100,,,89,,,,90,,,,45
448,100,,,,100,,,,91,,,,,100,,71,,,92,57,100,,,100,62
449,,16,17,30,23,,,,,,,,,33,,,,23,,8,44,,9,24,
450,,10,,,41,,38,,54,,61,,15,,28,,,11,,,49,,14,,
451,95,,61,,81,,92,61,,53,,,,82,,,,,,50,,,73,86,
452,,14,,,,0,,9,,,,,19,34,,20,,,,1,58,58,4,,
453,,1,,,36,,,,,,,0,0,,,,0,,19,,52,44,,32,2
454,,,12,57,,,46,,,17,64,,,41,,,28,,,,,55,17,,25
455,,66,39,77,83,,,,84,,,70,,,,,,64,,30,82,,,,23
456,87,,47,,,80,81,,,,,,,92,,,92,,84,,,93,,76,38
457,39,8,15,,37,,,10,,,58,,,37,,,,14,,,,55,,33,
458,,,,,,,,57,,49,,61,29,,,51,,,59,,,76,59,73,29
459,,,,,,,,,63,37,66,50,20,,38,,54,60,,19,,,33,,
460,,,,100,100,,,72,,,100,,,89,,54,,90,,,,100,74,87,
461,57,,21,,,,,29,,,54,,,46,,,,34,,22,61,63,,50,
462,,,,35,32,,27,,,6,57,,,,13,,27,,32,,,,27,,11
463,63,,,41,44,16,48,,,,47,,5,,,,,,,16,,,12,35,
464,93,,,92,,,,61,90,79,100,,,,,63,,,,,100,,,90,46
465,22,,14,,,,,,32,,61,,,,5,,8,,25,14,42,,,,5
466,75,,40,,65,,,39,,33,,,,59,,37,,,75,,69,74,,,
467,,56,,,93,,73,54,,,,,42,79,74,,,65,81,35,,,,,
468,67,56,27,,,,,35,72,,72,,32,,55,,60,,,,,,,,32
469,,,0,,,0,,3,,,,9,,,,0,16,0,,10,,39,5,,
470,74,,34,,71,,,45,73,46,,,,54,,,60,,,37,,,,,21
471,,29,23,,60,37,53,,48,,,23,,,29,,37,,44,,,,,,
472,,,59,,78,,83,42,77,,,,,,,59,,79,,,92,,,75,34
473,16,6,6,,,,6,,31,,48,,,29,,,,0,6,,61,,,,
474,,65,49,67,,,,,72,,,,52,,52,,,,,21,,74,48,67,
475,,80,,,,,,63,92,,100,,,,,72,84,89,100,,,94,,89,
476,,69,51,,66,,,63,71,,,63,,72,,,69,,67,,,,,,29
477,83,,,,,,,55,,,,,44,68,,50,72,,74,51,,85,,,32
478,,,,45,57,35,,24,,15,50,,,38,,,33,,,,55,,13,,
479,,56,,,,,78,49,79,,,54,,,,50,,67,71,,,76,,,31
480,,,,85,,75,,,83,,92,83,,,,,80,,77,63,86,,,,25
481,,38,,54,65,,,25,,44,,35,30,,,,,,35,33,,,,,14
482,,,,,74,70,79,63,,,94,77,,,74,,,,,59,89,,,84,
483,,17,23,26,,30,,9,46,,,10,,,,16,,22,,,,,,52,
484,,,,,,,,,,46,,76,34,,,,78,67,69,,80,72,54,,34
485,,0,0,,26,,13,0,9,10,,,,,6,,,0,,9,,,,,
486,93,89,78,,,100,,,100,75,100,,68,,80,,,99,,,,,,,
487,76,,,,54,,,42,62,,,38,38,,,,,,,,73,,35,57,22
488,58,,32,57,47,55,49,,,,,,33,61,,,,,50,31,,,,,
489,,,,,,89,,,,73,100,100,57,100,100,,,90,,,100,100,,,
490,,83,60,,84,,92,60,79,,,,59,,,,82,,,38,,,70,,
491,,65,53,85,,,76,62,,49,,,,,,,91,,,,96,,71,,36
492,,94,,,92,,,,,57,,94,,93,86,72,,,94,48,,,,88,
493,33,,,42,28,,28,,,,,,0,16,,3,3,,,10,,,0,,
494,78,,54,,,72,,,,56,,80,,,,,,74,,,93,80,65,79,
495,,67,,67,64,76,,48,,,,68,32,,58,,,,80,,88,,,,
496,78,84,47,,95,,,,,,,,,72,,57,81,76,,45,,98,,,
497,,18,12,,,,,,,,54,26,18,41,,11,,,34,,,45,16,,
498,91,82,60,,97,,,,,65,,,52,90,63,,,,97,,,,,,44
499,,,,,35,,29,,,20,45,19,,,,9,,,,8,,46,,43,0
500,,12,3,29,27,,,,,,45,,,,,,,0,20,16,38,,,33,
501,36,,6,,,,,3,,7,,10,,35,14,,,,,13,,46,,,1
502,,64,,69,,,81,,,50,,59,,,,,82,71,,38,85,,58,,
503,,79,40,,78,,,63,,,,88,,76,80,57,,,,48,,92,,,
504,,,64,81,87,,74,54,,54,,,,,53,52,,,,,87,,,,49
505,,,,49,46,,,,,17,56,22,,,,,19,17,24,,,,,39,8
506,41,12,0,,,,23,,29,,,0,0,,,0,,,,,26,,,24,
507,,15,,34,,,,17,42,,,,8,,,,,37,19,,,45,,40,13
508,52,,,44,,39,,27,,,,36,,,,27,,27,37,,55,,,44,
509,65,,35,62,70,,,,70,,,,48,,,42,54,,,25,,,,63,
510,,,,18,38,,,0,19,2,,,,,6,,,,,,,43,0,20,1
511,,22,,,,,,27,,,72,,,,27,20,33,,41,,72,,22,50,
512,,7,9,,,7,,0,,,30,0,2,27,,,,,,,,,1,,0
513,,18,,29,,,43,,,0,,,,,,,25,0,14,,,,4,28,11
514,,,,,100,88,99,60,,,,,,,95,75,,,,53,97,,80,90,
515,,10,,,45,12,,,34,17,,,,38,,,20,,,7,,,8,36,
516,,50,,,,64,,,,55,,,,69,54,,,73,64,46,,86,42,,
517,,34,,,47,,55,38,53,23,,,,,,,44,,53,32,,,36,,
518,55,31,,,65,,,21,,,57,37,,,,27,,,,17,,,,64,26
519,26,,,26,29,,,,26,,,,,19,,,0,,,2,49,45,3,,
520,,70,,,77,77,75,,,37,91,,,,64,,,79,,,,79,,69,
521,,76,62,96,,,,,84,,95,80,,,75,,,86,,43,,100,,,
522,76,,,83,82,70,72,,,,76,,,,,,71,,,45,91,,58,,
523,,,,,,,35,,52,11,,,,41,24,,,16,,,55,,14,51,9
524,96,,,96,89,,95,,,62,,89,53,,85,,,,,,,,,94,50
525,,,,43,,39,,35,65,30,57,,,,,,40,30,49,,,,,,8
526,,7,,37,,,30,,,,59,,,24,10,15,,,44,,48,47,,,
527,92,,,,,87,85,,100,64,,,,97,,,96,,,64,90,,,86,
528,94,,,,,89,89,,100,,100,,48,,,,96,,,46,,,79,92,
529,,,31,,62,,55,,58,,,43,22,,,,,37,,28,,82,,51,
530,,77,,82,,97,,,79,57,86,,58,,,55,,,,34,,,,82,
531,,68,64,,,,78,45,90,59,,74,54,91,,,,,,,,,,92,
532,,,56,78,,,,57,,,,76,39,91,71,60,,,,42,,,,,46
533,,,,73,,,66,,70,44,,61,,68,,43,,67,,,,,,76,34
534,,,,,,0,,,16,,,2,9,,,2,,,14,4,45,,9,37,
535,,,,31,,22,42,,43,,52,,,,,,20,,42,,,45,12,34,
536,100,91,45,84,96,,100,,,,85,,53,,,,,,,,,,79,95,
537,,,14,28,,,40,,,,49,,14,,,,,11,,18,46,,9,49,
538,,,,,,,,23,,23,,39,,34,,,,37,39,18,,66,29,,16
539,73,46,,,74,,64,,,,,48,,,,,64,,,28,65,,52,71,
540,59,,26,,71,,,,,21,,30,,,,,40,47,,,61,75,,53,
541,,,,,40,,,,,,61,17,,19,8,,,7,,9,,30,,48,0
542,67,,,74,71,,,34,61,,,,,61,,42,53,55,,,67,,,,
543,88,,55,,89,,86,,,,,,,,,64,81,,82,46,,96,,,51
544,44,24,24,37,,,29,,,,,,,,,,,9,,,,48,19,42,16
545,71,,41,,68,,,28,,44,,,46,,47,,,,,36,,61,,,16
546,,,,47,,,,5,42,,43,,,31,,8,11,,,17,42,,12,,
547,46,24,,,,,39,16,46,,,13,,30,8,12,,,,,,,,,19
548,,100,71,91,92,,,,100,,,,,,,,92,91,,,90,86,,86,
549,,15,24,37,43,,,26,,,,,5,,,8,38,,34,,,,,,13
550,,68,,91,,,,47,89,,,75,36,,,,,78,91,34,,77,,,
551,88,,,,,,89,,,61,,,,95,,54,79,80,,61,88,,69,,
552,,,,,,49,,,73,51,,,39,,46,51,,58,68,29,82,,,,
553,100,,,,,84,85,,,61,83,,,86,,,,92,,,,93,,89,41
554,,,,,,65,61,50,75,,78,,45,77,,,,,72,,72,,,,24
555,,55,,,,,,51,64,,,71,32,,56,46,57,,,,67,82,,,
556,,,49,,89,72,,,68,,,,,73,,50,,,64,52,79,,,68,
557,,,0,23,,0,17,,,,,,,14,0,,,,,11,49,,0,27,
558,87,,69,88,,83,,,,,87,,56,99,,,,,,52,,,,100,49
559,,,6,35,,,,,45,,62,23,5,,,,,15,39,,50,,12,,
560,94,,66,,85,95,,83,,,96,,72,,,,,,97,50,,,,,38
561,67,26,,46,,36,,,,,,30,,59,41,13,48,,,,,,14,,
562,,79,,,,81,81,,85,,,,,89,,,92,80,97,,,100,62,,
563,,,67,,85,,80,,,,,78,50,,62,,,,,,,95,63,81,48
564,51,42,26,51,,,41,,,,61,,,,26,,47,,,,,66,,45,
565,88,,,,,79,,59,,,,90,,95,,,81,,81,,94,85,,,48
566,90,,,78,79,87,,,85,45,,,53,,,74,,,79,,,,,,35
567,41,,18,,,22,34,,,,,,,49,,,,29,,,54,,8,47,3
568,50,,24,47,,,,,,18,61,,,,,11,42,,,,49,57,,57,
569,21,0,,,24,,14,,34,,,8,3,12,,,8,,,,,,,,11
570,,76,52,,,93,,,,,,85,60,,,62,,91,93,49,94,,,,
571,,,,,,52,,44,,,,,45,,56,51,64,52,,,,88,58,79,
572,,,,,46,,,,,,59,11,,34,,11,19,21,,16,40,,20,,
573,75,,,81,,,,,,43,80,61,,72,,,69,79,69,42,,,,,
574,77,57,,,,53,,49,,46,84,,,71,51,,,,54,29,,,,,
575,60,,,,80,54,62,,71,,,58,32,,48,,,,,,71,84,,,
576,,,,,,8,29,8,,,,,,8,,5,,10,18,,52,,15,23,
577,,,,36,32,,,0,,,35,17,13,,,,16,,,,48,,17,,9
578,,,,44,,19,15,4,,,57,,,,,,13,,21,10,,29,,33,
579,40,,,,,,,16,,,,34,9,36,,33,,,35,,,,26,55,11
580,100,,72,,94,,95,74,,,,,38,,80,,83,,89,,86,,,,
581,56,,,,56,34,46,,46,,,,31,46,,,,,,,,,20,51,9
582,,26,,,59,25,,,,19,,38,,37,15,,,,,25,61,63,,,
583,62,41,32,,,41,63,,,21,54,47,,57,,,,,,,,,30,,
584,,,35,,,,,42,,,64,53,,,32,,65,,56,,74,,33,,30
585,,,,59,,41,,,59,,75,,31,,,23,51,,,17,68,,,60,
586,,38,,50,44,,,18,,,,22,11,,,,,,,22,,45,,39,23
587,,,,,89,,,70,93,71,,,70,,,,95,,100,,,100,70,100,
588,,,,,25,,14,10,,8,35,,,,,,6,0,,8,,50,2,,
589,,,,81,,,,,84,48,,65,37,,,48,74,65,,,,,50,61,
590,46,29,19,56,,,,,,,66,,,,36,31,40,43,,22,,,,,
591,,41,22,,62,,63,,,,,,,48,,35,32,,,,,,31,60,9
592,51,10,19,,33,25,,,,,,24,,,,,24,,,1,45,,21,,
593,,,,100,,,98,,98,,,87,62,100,,,,,100,50,100,,91,,
594,,17,23,,,,,,43,,,,4,53,16,,22,,,,50,44,,31,
595,,82,67,,,,,,,,100,93,,95,,,,,90,52,90,,80,91,
596,85,,,78,,,,,,,,,,,64,56,,,,51,84,83,54,69,31
597,,,2,,35,21,,18,31,,,12,,,,,,,33,2,,62,18,,
598,82,,,,85,91,,45,,,,86,,86,,,,85,,,90,,,99,49
599,66,,,,,60,,38,,,,,39,,,44,,60,76,,,89,,80,32
600,66,35,,50,,27,,,,,62,42,,54,,,,50,,,,73,,64,
601,50,23,,,34,,39,,,,,,,,16,15,19,9,,19,,,,42,
602,46,18,,,,,,5,36,12,,,7,,,,,,44,7,55,,6,,
603,,59,,,72,45,,47,,,68,,41,,,37,,,,31,,69,36,,
604,37,20,,,,,,,40,,48,,11,39,,,28,,,12,,,,40,10
605,,67,,84,79,73,84,,,,,70,,,56,,75,,70,,,80,,,
606,,,48,81,,,,,,,87,56,,,52,,,57,,33,,84,,68,29
607,50,,,17,25,,26,13,,12,,0,,,,,,,21,,46,,0,,
608,100,,,100,,,,,,60,98,,,89,,,94,86,,,94,100,,,40
609,,,,,48,,,,,27,,30,,,,28,41,42,38,,58,,36,,14
610,81,,,,90,,88,,78,45,,72,,,54,,85,,,,,,63,87,
611,,,,,,,75,58,,,,60,,,,68,90,,83,42,,83,62,89,
612,,17,,,,,,19,,,,,6,,8,10,,21,31,,55,,,47,7
613,,19,,,45,,37,,,,45,,,,,10,31,10,,,52,,,32,5
614,50,,,,,,,40,54,20,64,,,54,,,,30,,30,,55,26,,
615,,,,42,,,41,28,,,,,23,62,,,37,,62,23,65,,,,14
616,,,,65,,,75,,63,,,,,58,,37,52,,49,35,76,,,,30
617,,63,,,87,,,,,49,73,,47,84,,40,73,62,,,,73,,,
618,,,,,,,59,,44,30,,,,65,44,,,37,,20,65,,34,,21
619,77,79,48,,,,88,,,,83,,,,,49,,79,89,,93,,48,,
620,,,,,49,,40,28,,,,30,16,,,25,31,,,19,,,31,,25
621,63,,,,,,,52,69,,,68,44,,57,55,56,,,41,,,,67,
622,80,55,38,,62,,,,69,,,44,,,,33,,,,29,,74,51,,
623,57,43,23,,,,,,,,,43,,47,,26,35,40,,24,,,,55,
624,46,,,45,,35,,26,,29,,25,,,,,,,,16,,62,24,,22
625,,,0,,,6,,,,,46,,3,16,1,0,,,23,,46,43,,,
626,,,,,94,,83,,89,,84,,,,,48,,81,79,,,76,,84,46
627,,61,43,65,69,59,,52,,27,,,,,,,,,,30,73,75,,,
628,,,,,,10,,,,12,56,,,36,17,9,15,,,,54,,23,32,
629,86,,,,86,,,66,,,,68,,83,60,,90,,,,,84,69,73,
630,,52,36,,54,,58,,,,,,32,,,,,,38,31,,65,34,,12
631,,,,87,,89,83,,,,,,51,,85,68,85,,,,98,87,,100,
632,,37,,40,58,24,,10,,,62,,,44,,,,30,,,59,62,,,
633,70,35,,,,,,24,,,,,34,,24,37,,,28,,50,,,53,17
634,93,,,,,,,,,61,82,85,41,77,64,,,80,81,56,,,,,
635,88,,,86,,,,66,90,,99,,,,62,,,,,,93,,47,70,36
636,85,,,85,,76,74,48,79,,,,46,,,48,,71,,,,92,,,
637,,,22,,45,27,,26,54,20,,26,,,,,,43,41,22,,,,,
638,44,32,,,,,,,,12,,,20,35,28,28,,33,,14,58,,,,
639,94,,,,,,82,63,73,,88,68,,84,,53,,,74,37,,,,,
640,47,,1,16,,,,,,0,,,1,,3,8,,,,,39,,5,,0
641,,,36,,,,,32,53,,76,,,,43,35,,,57,,,,41,54,23
642,49,43,,,,,,,,45,61,,32,,,,40,47,,,,,42,49,28
643,88,,,,75,,,54,80,53,82,59,,,,,,,72,37,,84,,,
644,42,,,,,20,29,,,,,16,,,21,23,,,26,,53,,8,,0
645,,27,,,,,39,20,38,,,11,,,,18,28,,,,,51,,41,3
646,26,,,,,,,,,15,63,6,,,0,,15,16,21,,,,,15,10
647,,69,67,86,,75,,59,91,,100,,,84,67,,,,,36,,,,,
648,34,22,,,46,,,14,,,,,,,3,,8,17,,19,,,12,51,
649,82,,,,80,,,,,44,86,,34,,39,,,,,41,85,,,81,24
650,,,,,97,98,,,,,100,93,70,92,,,91,100,,,86,,72,,
651,62,,17,,,,,,57,,,39,13,,,27,,30,42,,57,57,,,
652,51,,,44,,,,,35,23,72,43,,41,,,,,,,58,66,,43,
653,57,,13,55,,,,,58,,,,,,23,31,30,36,,,,60,,,7
654,31,,,,,,,,32,13,62,,0,37,,,,,22,,,46,12,,18
655,,78,55,83,,,,,,60,,66,,,86,69,88,,,,,,,86,28
656,84,,53,84,,,86,,87,,,93,52,,,,,,,49,,91,,,42
657,,65,,,,,,,71,,,68,,83,66,,73,,,,76,90,65,,44
658,,,,,43,,34,11,,,,,,,,16,12,4,26,0,,,11,,14
659,90,,74,,,,,74,93,65,,,45,91,71,,,84,,,,,,90,
660,,19,6,,,,,3,,21,,,4,,,13,28,,,,45,,,43,12
661,72,,,51,63,43,47,,,,,,,,23,,,44,,20,57,,,52,
662,,,,,,25,37,23,,19,,,,,,,31,,38,30,,51,26,37,
663,78,73,52,,,,,,,,,,42,,,,88,73,,47,,90,58,,43
664,43,0,,,33,,,8,,10,44,,,,,,,11,,4,,,9,,8
665,,68,52,,,,74,,,63,73,,,65,52,,65,,,46,,81,,,
666,,88,64,86,96,,,,,47,,,65,,,,,85,,,,98,,84,35
667,51,,23,44,,44,46,,48,,54,,,50,,25,,28,,,,,,,
668,,,,42,45,,,,43,9,,28,15,,17,,,11,,,63,,,,2
669,25,7,6,,,18,,13,,,,,0,19,,23,,,31,,,48,,,
670,49,31,24,61,47,,52,26,,,,,,40,24,,,,,,,,,46,
671,85,,50,,,69,,38,,40,70,,,,49,,,,78,54,,,53,,
672,,,22,45,34,,,,,,,13,,32,20,,,,,10,42,58,,,3
673,,,21,,,35,64,,50,,,,,59,36,38,,,,,78,78,,,20
674,,55,24,60,,,,,53,,,,,66,,47,64,53,,,,,40,53,
675,,,19,37,,23,,13,,27,54,,21,,,11,,,,,,65,21,,
676,,92,,86,,,87,,100,,,80,,,91,,,,90,,,100,70,93,
677,,,45,,,42,74,31,,,,,,,42,,48,44,44,,,,30,,19
678,,66,45,,,,75,,,,,,38,,,60,76,64,78,44,,,,,52
679,68,48,,,,41,72,40,,34,,48,,,,,,,43,16,59,,,,
680,42,,,49,37,34,,,21,,,,,25,,,,21,26,,57,,10,,
681,,,22,,51,,,14,,25,,,21,51,,,46,25,,26,66,,,,
682,,,0,,39,,,0,,13,63,,0,,,0,,12,,,44,,,,6
683,,,61,,,,78,61,87,,,80,38,97,,,91,,,44,,100,,,
684,45,23,14,,47,,,,,,,,,,25,19,,12,,7,,63,14,,
685,33,,,34,,,23,,31,,42,,,,11,17,6,,,,,44,,,7
686,,,9,,25,,,7,,2,40,,3,32,,0,,0,,,,,,40,
687,,,,31,44,8,,10,,,,11,17,,11,,13,,38,,,49,,,
688,47,27,,,54,,48,,36,,,,5,,,,14,21,,,,57,17,,
689,76,58,,69,,,,41,79,,79,,,71,,,,,62,,,76,,,37
690,72,61,,,78,,78,,,43,,56,,,,58,66,,,,,86,,77,
691,,,53,84,,,,,,,,65,36,84,,48,,74,,,,73,,82,38
692,54,,13,,,,36,,39,,73,,,,,17,,,,,63,57,,53,8
693,94,,,100,91,84,100,,100,,,100,50,,,,,,,,,100,,99,
694,,,,,55,19,37,,33,18,42,,15,28,,,,,,2,,41,,,
695,,,,,,,32,25,,25,59,25,25,,,,31,,,23,60,,,,0
696,,46,46,61,,64,,,53,,83,49,,51,43,,,,,,,,,56,
697,100,,,,,100,,,,,,,,96,81,,,,100,56,100,,71,98,58
698,,63,,92,,75,,,86,59,84,73,,,,,88,,,,,,,79,46
699,,,,,100,,100,,,,90,79,,,83,,100,,100,59,,100,,91,
700,,63,48,,,,,55,,36,74,,,78,,,,,,30,75,72,,,27
701,73,49,,67,,,,,59,,,,,,,34,,,57,36,72,75,32,,
702,,,25,,,,,,,28,,,,,10,22,,,38,24,55,46,17,38,
703,26,,,,,10,,,,,29,,,,,,10,5,,2,32,,0,32,0
704,,20,13,36,31,,32,,42,,,27,,40,,,,,32,,,,,,16
705,,,27,,,29,,29,44,19,66,,13,,43,,,,,,66,,,,23
706,,55,38,80,78,,,,,45,,,48,,,,,,,,84,72,52,,42
707,,,,,,66,81,,,,76,69,35,,,,,,79,,79,73,44,78,
708,,64,32,64,,64,,45,,,,54,,,,,60,,,33,75,,,,24
709,,38,,41,50,,,31,,13,67,,,53,,,,21,,,,,30,,22
710,67,,37,,65,,,42,,30,69,,42,,,36,,60,,,,59,,,
711,,15,,,35,,,13,,,36,,,23,,8,,13,,,49,,17,31,
712,58,,,,,,55,,,35,,45,,,,48,48,,,35,67,,48,,15
713,,,,,,,65,,66,58,84,,48,,,39,,,,33,,,39,80,30
714,80,75,42,,,71,65,49,,63,,,,,,,,,,,,78,64,,35
715,63,,,,,48,49,34,56,38,,,,,39,,,,,22,69,,35,,
716,,46,,50,,45,,33,,,72,,,61,,38,,,,,60,70,,59,
717,,,31,65,74,46,75,,59,27,,,37,,,37,,,,,,,,,25
718,,,,65,,57,79,26,,,,59,,,48,36,,55,73,,,,55,,
719,,16,,,,17,,16,38,,66,,0,,22,15,,,35,,,,,27,
720,,68,44,74,,81,76,,,,,,,,,,,83,,,85,81,66,,41
721,,,,,,13,33,,35,26,58,16,,41,,,,15,,8,,,22,,
722,,,43,,,,79,,75,,82,,44,,58,61,,,,57,,,60,,41
723,,,,49,,,35,,,,56,,6,42,16,25,19,,,11,66,,,,
724,71,35,,,,,66,44,,19,,33,,50,,,43,,,30,,65,,,
725,,36,,,,37,,,37,,,,24,,23,,35,,,16,54,69,25,,
726,46,,,28,,,,0,25,3,34,,,,,,0,0,,0,,51,,,
727,,23,12,30,,16,36,,,,53,17,,,,,,,27,,,,,37,6
728,,,,59,60,45,49,,,26,57,45,,,,,,39,,19,,,40,,
729,44,,0,38,,2,,10,,2,,18,,,5,,,12,,,,40,,,
730,,,1,,25,,,10,35,,,,3,,1,3,,,20,,,50,,28,
731,,,,100,,91,88,69,,,90,,52,,64,78,,94,,,,,,,46
732,,,11,34,,,28,14,,,,21,19,32,,,,,26,11,,,,,12
733,34,,,,,,,,,2,,,12,23,0,,16,25,6,,,,11,34,
734,,,15,,,13,46,,49,1,,,2,,,5,,,21,,,,10,,5
735,93,,58,87,,,91,,77,,,,,,,,,73,71,,,92,75,,38
736,,,,33,,9,31,15,,7,59,,,,,,,13,,,,,9,36,19
737,35,24,,,,,,,,,,21,,31,,,39,,26,,54,,21,31,11
738,85,,66,,,,,50,,60,,79,,86,87,52,96,,,53,,,,,
739,57,,,,63,,,43,66,,,,,,,22,34,42,,16,,64,,,17
740,,58,,78,,,84,,,39,76,,,,,45,63,,,,77,,50,,31
741,,37,,,,,58,29,,,,45,33,,,,53,,46,,60,,47,,35
742,,48,,,72,,,46,,42,,,34,,,49,,,,,73,,55,76,37
743,,,22,,,15,35,25,,9,71,,,,,28,,,,,,67,19,57,
744,,,58,82,,,84,68,,56,96,,60,,72,,,92,,,,,,97,
745,,45,,42,,44,,37,,,63,,,,,,29,46,,16,58,,20,,
746,91,,54,,,,75,,75,,96,,41,,,,86,,78,,,,63,78,
747,,66,47,,,51,,45,,,,55,26,78,,,49,,,42,,71,,,
