ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
384,77,,,72,,68,,,,,,,,68,,,55,72,68,,,,,69,38
385,,,73,95,,90,98,,,,,93,40,,,,,,,,100,,72,94,
386,,,10,,,,,15,40,,47,15,,,,11,,,,,62,40,,,13
387,,,16,59,60,,,,,,,,,,,,43,27,58,19,,51,,,26
388,,,,,48,,,,38,,,21,5,,22,,20,,21,,,50,,42,
389,,87,,91,100,,95,,,,,,39,83,,75,90,85,,,,,,,
390,72,,,,76,,,,,,75,40,,,,,,50,53,,79,68,,,30
391,76,,,91,,,89,,,,,,50,,65,,79,82,,,,,56,,46
392,30,,,19,31,,,19,,,38,,,,,,,,,6,42,47,13,,
393,,0,,,44,,,,37,0,38,,0,,,,1,,21,,,,,,8
394,,59,60,82,83,,90,51,,,,,,,53,,,,,,80,84,,,
395,84,68,,72,,,,56,91,,,,56,,62,,,,,57,,,61,,
396,,37,,48,,,,28,,29,64,,,42,,26,,50,53,,,,,,
397,,83,,98,,,96,,,61,,,69,100,,,,,,55,100,,,91,
398,63,,,60,,46,,,,24,,,,54,40,,,,,,74,,,64,33
399,87,85,76,,,,92,,,62,,82,,,,,,93,,,,,80,87,
400,,22,,,34,19,,,42,,,29,,,,,11,27,35,,,,,41,
401,,,,100,96,,,,,,,94,,91,,74,,100,,,91,,93,,61
402,,21,,,,,,,,,,18,21,,,20,,,23,,,69,4,39,0
403,,,,,,,71,49,68,,,43,,,48,52,,,,41,,72,,,23
404,91,,,,,88,,77,82,52,100,,,,66,,81,,,,,,,,51
405,38,,,25,,,30,,52,,55,,,,,,,31,,4,,70,,29,
406,,,,,26,,,,,,52,24,12,,,,12,11,,14,,59,,34,
407,62,,26,49,,,,,,,74,,32,,31,,,,51,,,79,43,,
408,,76,,,92,,,,81,,,69,50,,,,,79,82,56,87,,,,
409,,,,39,,,29,,,31,,17,,,,,,20,,7,58,68,,52,
410,73,,,87,90,,76,50,,49,,,,,,59,,,,,,88,,89,
411,,83,,90,,,87,,,62,,,52,,,,85,90,,42,91,,,,
412,,13,14,,,,39,6,37,,,,,,,24,,17,,4,46,,,,
413,,,19,58,,,59,,49,,65,,,,,,39,,44,31,,,24,,
414,,,,83,70,,,,,35,,71,47,,,59,72,,,,,,37,72,
415,,,,61,53,,,26,,,49,28,22,,28,,,,,33,,,15,,
416,68,,,,,57,67,42,,,,63,26,,,,,52,72,,,,,,44
417,77,63,,69,,,,47,78,54,,,24,,,,59,,,46,,,,,
418,76,58,,,,,,34,69,,,62,,65,,,,,66,29,,,,,28
419,,,,70,73,,82,,,34,76,,,,,,,66,,26,,,46,65,
420,71,,,,,,,,70,40,69,,,,,,,57,70,,68,73,,78,
421,,64,47,,72,,,44,80,,,,39,,,44,65,,,,,,,76,
422,,,,90,90,,93,,,55,,,,,75,67,80,,80,,93,,,,
423,100,89,,,,,,,91,,,,,,,72,99,90,,56,,83,66,,
424,,,,,,100,88,,95,61,,,45,94,,74,,100,96,,,,,,
425,59,,21,,70,48,,,,,,48,,56,27,,,,55,,,,,51,
426,,55,45,,78,,,,,,,,,,60,,,65,78,50,,,62,,41
427,,,,,,55,,41,61,29,,,33,,,,,,,29,83,,50,72,
428,53,,19,55,,,,,,,65,28,,,38,30,,,,,71,,,53,
429,,,12,26,49,,,,30,,,,,,,8,,,19,,,34,,43,5
430,,,,32,,6,,,,,60,,,,26,,,,34,0,53,53,13,,
431,,17,13,46,51,,,20,,,,22,,,,,32,,,19,,56,,,
432,81,74,,71,76,58,,,,,,,,,,44,,70,,,,,,66,29
433,,,42,,,55,73,,,,61,,26,,,,,,59,,,63,53,,34
434,49,,,,,22,,6,,20,41,12,,,,,,23,,,59,,15,,
435,,,56,,,84,,,86,59,,,34,,,53,,86,,,,80,,,40
436,,,43,,82,68,72,46,,43,,73,43,,,,,,76,,,,,,
437,,,,82,,,,60,,,91,,33,77,64,,83,,70,45,,,,,
438,,,,,,,25,19,,,52,9,,,25,,,29,40,,52,,,,13
439,,73,66,86,91,,,,98,,,,,99,,,,91,,,,99,,,45
440,41,,21,,,,,9,,20,,10,,37,,,,,,,,44,22,36,
441,,73,,,72,,,,87,,,54,,,,,,,,37,80,77,,90,25
442,,75,61,,,,,,,,87,,,,84,68,,100,,56,91,,78,,
443,44,,,42,,,56,,,30,62,24,,52,,,,27,,8,,,,,
444,53,,38,59,,53,,,58,,,,,,,33,48,37,,21,,,,,
445,89,,53,100,,91,,,,81,,,,100,,,91,,,,,97,,,50
446,,,4,,,8,,,,0,38,,,12,,,,,22,0,44,,,14,
447,100,,,,98,,88,,,76,,,,100,,,,84,,,90,90,67,,
448,100,,,,100,94,,68,,,,,48,,,,,,,57,,100,80,,62
449,49,,,30,,,,8,,,,,8,33,26,,,,,,,,9,24,15
450,52,,,,,,38,,,7,61,22,,29,,17,,,,,49,,14,,
451,,,61,,81,,,61,,,,,,82,69,72,80,,82,50,,,,,
452,45,,7,50,,,,9,,,,7,19,,,,21,,,,,58,,,12
453,,,,,36,14,,,,0,52,0,,,,,0,,,,52,44,3,,
454,46,,,,,,,21,51,,,,,,,26,28,,34,,57,,17,,25
455,,66,,,,74,,,,59,80,70,,,,50,,64,,,,,51,,23
456,,87,47,,,,81,55,,,93,84,,,,,,70,,48,,93,,,
457,39,,,36,37,21,40,,,,58,,,,,,,,,,50,55,,33,
458,,,,,76,,,,77,49,,,,60,,51,56,,59,,,76,,,29
459,72,,28,,,,58,36,,37,,50,,,,,,60,,,,68,,58,
460,88,93,,,,,,,100,59,100,,,89,,,,,,47,,,,87,50
461,57,,21,,55,,,,,,,,,46,,,39,,,22,,63,32,50,
462,42,22,,,,,27,12,,,,,,,13,,27,,,15,,,27,56,
463,,33,,,,16,48,10,42,,,,,,17,,29,,,,56,,,35,
464,93,,,92,,,,61,90,,,,44,,,,91,,90,,,100,,90,
465,,,,25,,20,,,32,,,,6,,,,8,,25,,42,44,,,5
466,75,57,,,65,,76,39,,,77,,30,,52,,,,,,,,,,25
467,,,,82,,,73,,,,,,42,,74,,,65,,,78,85,70,76,
468,,,,,58,54,,,,43,,,32,,,44,,52,58,,78,,,,32
469,29,,0,,30,,,3,,10,,,,,0,0,,,,,,39,,29,
470,74,,34,,,,60,,,46,80,,44,54,,,,,,37,,77,,,
471,,,23,,,37,,,48,,53,,,,,30,37,,44,,,43,,48,
472,,74,59,,,,,42,,,85,57,,,59,,,,,,,,61,75,34
473,,6,6,,30,0,,1,,,48,,,,4,,,,,2,,,,36,
474,,,49,67,65,,69,45,,,,,52,82,,36,,,70,,,,,,
475,100,80,,,99,94,89,,,,100,,,,,,,,,41,,94,,89,
476,,,,,66,,82,63,71,45,,,,,,58,,,67,,69,,44,,
477,,,,,,66,,,71,64,88,,,,52,,,68,,51,,,52,89,
478,,,,45,,,,,,15,50,,24,,28,,,,,19,55,,13,,12
479,88,,,,69,,,,79,,86,,43,,,50,,,71,41,,76,,,
480,,,,85,,75,78,,83,59,,83,,,72,,80,,77,,,,,,
481,,,,,65,,,,64,,80,,30,48,33,,,35,,,,,,49,14
482,,,,76,,70,,,,57,,77,,83,74,70,,77,,,89,,,,
483,,,,,,,,9,,,48,10,,,27,,33,22,,,,,9,52,2
484,,,51,,,79,,,,,91,76,,,,61,78,,,48,,72,54,,
485,37,,0,31,,,,0,,10,,,,,6,,,0,,9,,,,,0
486,93,,,,94,,,,100,75,,88,68,,,,,,91,,,100,70,,
487,,,,52,,,,42,62,28,,,38,61,,,46,,,,,,35,,22
488,,50,,57,,,49,,59,,,40,33,,,,57,41,,,,65,,,
489,98,,77,,,89,,,,73,,100,57,100,100,,,,,,,100,,,
490,,83,,,84,,92,60,79,,,72,,82,,,,,,,85,,,96,
491,89,,,85,,,76,,,49,,71,35,84,,,,,,,96,,,77,
492,99,,,,,82,,,,,,,52,93,,,92,,,48,,90,56,88,
493,33,11,,42,28,,,7,,,,0,,,4,3,,,,,,,0,,
494,,75,,,,,,,,56,,,,80,,46,,,85,,93,80,65,,42
495,,,,,,,,48,,36,,68,,,58,,71,,,,88,74,63,65,
496,78,,,94,,76,,,83,,,,,,52,57,,,,,,98,,95,45
497,47,,,42,,19,,,,,54,26,,41,20,,30,,,24,,,,,
498,91,82,,99,,,85,,88,,,,,90,,87,,,97,,,95,,,
499,32,22,,,35,,,,42,,,19,,43,13,,,,48,,,,14,,
500,43,12,3,,,0,29,,,,,,,,,11,0,,,,38,,5,,
501,,11,,30,31,,16,,30,7,62,,5,,,,,,,,47,,,,
502,,,,69,,,81,60,,50,92,59,,,,53,,,,,,85,58,,
503,,79,40,,78,,,,,,,,39,,80,,75,83,,48,,,,,27
504,85,,64,81,87,81,,,,,,,34,,53,,,,,,,,55,,49
505,,,,,,27,41,,,17,56,22,,47,,,,,24,,65,51,,,
506,41,,,30,37,,,,,,57,0,0,,,,,13,,5,,,,24,
507,54,,,,49,,,,,23,52,30,8,,,,18,37,,,,,,,13
508,52,,,,,,,,49,14,,36,13,,,,,27,37,16,,,,,9
509,,,35,,70,,,46,,,,,48,,,,54,59,,25,,,41,63,
510,,0,0,,,4,25,,,,43,0,,,,,,,9,,,43,,,1
511,49,22,,,,,,27,35,,72,30,,,,,,,,,,65,22,50,
512,,7,9,19,29,,,,,,,0,,,,4,,,,,38,,1,25,
513,,18,,,,0,43,11,,,,,,,,1,25,,,0,,54,4,,
514,,73,,,,,,,,65,91,,,,95,75,99,,,,97,,80,,37
515,,,,29,45,,30,,,,44,,15,,,,20,,27,,,44,,,12
516,,,,,66,,,47,,,,59,,,54,41,75,,,,80,86,42,,
517,60,34,,,47,,,38,,,73,,20,,,,,,53,,,62,36,,
518,,,29,47,65,,53,21,,,57,,12,,,,,48,,,56,,,,
519,,,,,29,,,,,,,,0,19,,0,0,,16,2,,45,,,5
520,82,70,,81,77,,,48,,37,,,,,,47,,,,40,80,,,,
521,,,62,,,85,98,,84,,,,,85,,,,86,,,84,,80,,38
522,76,,49,83,82,70,,,,,76,,,,,,,,,,91,,58,,36
523,63,,,,,,35,,52,11,,,,41,24,,,,26,,,45,14,,
524,96,91,,,89,,,,,,100,89,,95,,,,,89,,,98,57,,
525,,44,29,,,,49,35,,,,37,15,,,,,,49,23,,,24,,
526,35,,5,,,18,30,,,11,,,,,10,15,,,,,48,,,,5
527,,,44,,,87,,,100,,100,83,56,97,,,,,87,,,86,,,
528,,100,59,100,,89,89,,,,,,,,,,,,92,,,100,79,92,
529,,47,,,,49,,36,,,66,,,,36,,,,50,28,,82,,,24
530,,77,,,,97,87,,79,,86,71,,,,,,,,,95,,67,82,
531,,,,80,,,,,,,,,54,,71,71,,,77,39,,80,,92,37
532,,86,,,78,88,,,,,,,,91,,60,,,85,,85,,73,,46
533,,,,73,,,,46,70,44,,61,32,,50,43,,,,,,,,,34
534,,0,0,,,,,,,,61,2,9,,,,2,,,,,30,9,,0
535,,,,,40,,42,,43,,52,15,,33,,,,31,,20,,,12,,
536,100,,,,,95,100,57,,,85,72,,,,79,,,94,,,87,,,
537,40,,,28,,,,,,16,49,,,,,7,22,,,,46,44,,,1
538,,,22,,,,42,,40,23,,,18,34,,,,,39,,66,,,56,
539,,46,,,,,64,,74,,,48,,,,,,61,60,,,77,52,,29
540,,,,,71,28,,,,,,30,,51,38,35,,47,,22,,,32,,
541,33,,,27,40,21,,,,0,,,,,8,,,7,,,,30,,,0
542,67,,,74,,62,,34,61,,71,,,,43,42,,55,,,,,,,
543,,,,,,86,86,,81,51,,70,,,,,81,82,,,83,,,94,
544,,,24,,40,,,,35,3,48,,,,,,,,27,3,57,,,,16
545,71,,,,68,60,65,,56,44,,,46,,,,,,,,,61,,,16
546,,,,,31,,,,42,,43,7,,31,18,,,8,34,,42,,,,
547,,,12,,,29,,,,,46,,19,,,12,,,,13,,64,,47,19
548,,100,71,,,95,,,,58,,,,99,72,75,,91,,,,,63,,
549,,15,,37,,27,36,26,,,,,,,,8,38,,,,,39,28,,
550,,68,67,,,69,,,,54,,,,,61,53,68,78,91,,,,,,
551,,93,,,,94,89,,,61,100,,,,68,,,,83,,,,69,89,
552,,,,,63,49,,,73,51,,,,59,,51,,,68,,,,47,71,
553,,84,,,96,84,85,,,,,,,86,,,,92,94,,,,,89,41
554,87,,44,,,,61,,,,,,45,,56,49,,,,43,72,89,,,
555,,,,,,66,,51,,,,71,32,72,,,57,,,37,67,,59,,
556,79,63,,77,89,,,,68,,,,,,56,,,67,64,,,,,68,
557,,,,,26,,,,25,,,8,6,14,,0,17,,,11,,,,27,
558,87,,,,86,,,62,,75,87,,,,70,71,,,,,,100,,,49
559,,,,,,28,,4,45,,,23,5,,7,7,,15,,,,53,,,
560,,,66,,85,,,,,,,79,72,92,,,,90,,,100,96,,100,
561,,,22,,,,,11,46,,62,30,,,,,48,24,54,,,,,35,
562,88,79,48,,,,,,,,88,78,,89,71,,,80,,,,100,,,
563,,,,,85,,,,92,,,78,50,91,,,85,,,,,95,63,81,
564,51,,,,,,,13,51,,61,34,13,,,32,,,,,72,,,45,
565,,,55,,84,79,99,,,,,,60,95,,51,,,81,,,85,,,
566,,71,,,79,87,,,,45,93,,53,92,,,,,79,,,,66,,
567,,30,18,,,22,,,,,,24,,49,,,,29,,10,54,,,47,
568,,,,47,,20,,,33,18,,,18,,,,,25,39,,49,,,,25
569,,,,,,0,14,,,,,,3,,2,2,,,14,0,,56,,23,
570,79,76,,87,,,78,67,,,,,,,76,,79,91,,,,94,,,
571,74,60,,,76,52,,,62,,,47,,75,,,,52,63,,,,,,
572,,,,52,,29,,22,34,,,,,,,,,21,31,16,40,,,42,
573,75,,,,,78,,68,,,,,42,,,62,69,,,,84,92,,87,
574,,57,,,78,,,,77,,84,,,71,51,51,,,54,29,,,,,
575,,,,,,54,,36,,,,,32,,48,,56,,,,71,,47,65,35
576,,0,0,30,,,,,,,,3,3,,0,,16,10,,,,,,23,
577,,,9,36,,,,,20,1,35,17,13,,2,,,10,,,,,,,
578,,,6,,,,,4,,4,,,,,,15,,,21,,48,,1,33,7
579,,,,,40,28,,,45,17,,,,,,,34,,,,67,60,26,55,
580,,,,88,,,,,,66,93,69,38,93,,,83,,,,,,79,,45
581,56,30,29,44,,,,,,,50,,,,,,23,36,35,,,,,,9
582,,26,,51,,,48,,45,,,,28,,,22,43,,,,,,,38,8
583,62,,32,,,,63,,,,,,17,57,,40,40,,47,32,,,,,
584,61,55,,,51,,,42,,,,53,,,,,65,55,56,,,,33,,
585,54,,,,56,41,,38,59,,,43,,,46,23,,53,,,,,,,
586,,,21,,44,,48,,55,,65,22,11,,,,,,,22,,,,,23
587,,,,98,,,,,,71,94,86,70,,,78,,,,57,,100,,100,
588,42,,0,27,25,,,,,,35,,0,,,,6,,,,,,,34,3
589,,,,81,75,61,,,,,,,,,,48,,65,76,28,73,,,61,
590,,,,,47,,,20,,,66,27,,,,,,,48,22,,49,31,49,
591,60,41,22,,62,,63,27,,,60,,,,,,,,,,,,31,60,
592,,,19,,,25,,4,,7,,,,,15,19,24,,13,,,,21,,
593,100,100,74,100,,,,,,77,100,,,,,85,,91,,,,97,,,
594,,,,,,31,,,,28,,32,4,53,,,22,22,,,,44,,,5
595,,82,,,100,,,,,,,93,58,95,,,,100,90,,,,80,91,
596,,72,,,,,,52,,,,,,,64,56,58,71,,,84,,54,,31
597,,15,2,,,,35,,,6,,,20,35,,14,,,33,2,,,,,
598,,96,59,,85,,,45,,,99,,59,86,,,,,96,,90,,,,
599,,,,,,,,38,71,45,,,39,,,44,,60,76,,78,,,,32
600,66,,,,,27,48,24,,22,,,31,,,,,,,29,,73,42,,
601,50,,13,,,22,39,,29,,,,,35,,15,19,,,,64,,,,
602,46,,8,,26,18,,5,,,54,,,35,,,,,44,,,43,,,
603,67,59,46,,,45,68,,,,68,,,,42,,59,,,,,,36,,
604,,20,,,,24,31,5,,,,,,39,16,16,,,,,,57,7,,
605,,,46,84,,,,49,,,87,,,,,,75,,,45,,,64,74,45
606,74,,,81,75,,77,,,44,,,49,,,,70,,,,84,,,,29
607,,10,,17,,,,,,12,54,0,,,13,9,,0,21,,,,,,
608,100,,,,97,,84,,,,,80,,89,76,83,,,,,94,,58,,
609,67,,,52,,40,55,,43,,,,,39,,28,,,,,,68,36,,
610,,,,,,,88,,78,,,72,57,,,,85,74,,36,,,,87,32
611,,,63,,85,71,,58,82,,,,54,75,,,,,,,,,62,89,
612,46,,,,56,,34,19,,,,14,,20,,10,,,,0,,,20,,
613,,,,29,45,12,,,,6,,13,9,39,,,,,36,,,40,,,
614,50,,23,,68,43,51,40,,,,39,,,,,,,,,68,,,53,
615,,,25,42,,28,,,54,,,,23,62,,,37,45,62,,,,,,
616,,,32,,,54,,48,,25,,,33,,,,,,,,76,,53,69,30
617,,63,,77,87,,,50,61,49,73,,,84,,,73,,,,,,,,
618,74,38,,,,,,,44,30,,,,65,,,56,,,,65,,34,,21
619,77,,,,,,,,,57,83,,52,,53,49,79,,89,,,,48,,
620,,,,,,20,40,,,9,,,16,,,25,31,31,,,,62,,,25
621,,74,40,60,69,,,52,,41,,68,,,,55,,,,,,,63,,
622,,,,,62,,,,,,,44,46,59,,33,,49,,,68,74,,,30
623,,43,,,,39,,,48,,68,,,,,,,,,,63,60,20,55,10
624,,29,,,,35,,,,29,,,,47,,24,,19,28,,67,,,49,
625,41,,0,,,,36,,,,,9,3,,,0,,,23,0,,,,17,
626,79,,41,82,,,,,89,,,84,,,,,,81,,51,,,,84,46
627,58,,,,69,59,,,,,,,,65,,,,53,,30,73,75,36,,
628,,,5,,28,10,,,,,56,16,,,17,,,25,,,,41,23,,
629,,,49,,,,74,,78,,,,47,83,,,,87,88,,,84,69,,
630,,,,,,54,,,57,22,67,,32,48,33,,,,,,63,65,,,
631,,85,61,,,,,,,,,88,51,91,85,68,85,,,,,87,,,
632,,,25,40,,24,,,44,,,,19,,,11,,,32,,,62,13,,
633,,35,,53,58,,,,,,,,,40,,37,,,28,,50,53,29,,
634,93,,,,84,,,56,73,61,82,,,77,64,,,,,,,80,,,
635,88,,,,,77,,66,,,,75,38,,,64,,,,,,84,47,,36
636,85,71,,,86,,,,,,84,68,46,,,,,,84,,86,92,,,
637,,,22,,45,,35,,54,,77,26,,,,,,,,,,65,,42,6
638,44,,10,43,44,,54,,,,,,20,,,28,,,40,14,,,,,
639,94,,,,,,82,,,58,,68,50,,68,,,,,37,97,,62,,
640,,,1,16,,1,,,33,,,,,30,3,,,,39,,,33,,,0
641,58,,,,57,,62,,,,,,30,,43,,51,,57,,,74,,,23
642,49,43,,,,,,,54,45,61,,,50,,,,47,,,64,66,,,
643,88,,50,,,,69,,80,53,,,,,53,50,,,,37,,,,,29
644,,,,39,,,29,,40,,,16,18,,,,30,,26,,53,,,29,
645,,,20,39,,,39,20,,,62,,18,51,,,,,,,57,,,41,
646,,12,,,33,,,,,,63,,10,26,,14,15,,,,59,,,,10
647,,,,86,,75,,59,,,100,,59,,67,,,82,,36,,,,93,
648,,22,,,,,44,,,,44,,17,,,,8,17,,,49,,12,51,
649,,54,,66,80,,,,,,86,,,,,,70,,59,41,,74,48,,
650,,,,95,,98,100,,,70,100,,,,76,57,,100,90,,,,,,
651,,,,,45,,52,,,34,,,13,,25,,41,,42,13,,,,43,
652,51,,,,67,30,,,,23,,43,14,,,16,,,,,58,66,,,
653,,34,13,,,,,30,,,67,39,,,,,30,,43,,,60,32,,
654,,,9,34,,,,,,13,62,15,,37,4,,23,,,,55,,,,
655,,78,55,,,86,87,61,,60,,,,,,,88,,97,,,,,86,
656,,,,,,,86,,,56,90,,,,72,80,,90,94,,91,,,,42
657,,,47,,,,80,47,,64,94,,53,83,,,,,70,,,,65,,
658,,19,,30,43,,34,,27,,46,7,,,,,,,,,48,,,39,
659,,,74,89,,90,,74,93,,100,,,,,62,99,,,50,,,,,
660,,19,6,39,,,39,,,,,,4,28,,,,,26,8,,45,,,
661,72,,,51,63,,,23,,,70,31,,,23,,43,,,,,67,,,
662,,,,,,,,,,,69,26,,,26,29,,22,38,30,,,26,37,
663,78,,52,81,93,91,78,,,,,,,92,,,,,,,,,58,79,
664,,,14,39,,11,,,,,44,4,,21,18,,,,,,,,9,33,
665,,68,,75,,72,,,,,73,,42,,52,,,72,,,,,,68,33
666,84,,,,,,,,92,,,,65,99,,70,,,,51,100,,76,84,
667,,40,,,,44,46,27,,,,,,50,,25,,,,,,63,,57,18
668,53,29,17,42,45,,,8,,,54,,15,,,11,,,,,,,,,
669,,7,,,45,,,,36,15,41,,,,21,,,,,,,48,5,43,
670,49,,24,,,,52,26,44,38,,,,,,22,,,,,,64,,46,
671,,,,,,,,38,,,70,,,,,52,67,78,,,79,72,53,,30
672,,,,45,,17,,9,48,6,52,13,,,,,,33,,,42,,,,
673,,,21,,55,35,64,,,,,41,33,59,,38,,,,,,78,,,
674,,,24,60,,50,,,53,27,,56,,,,,,,48,,71,,40,,
675,47,,19,37,55,23,,,,,,,,,,,,,40,27,,65,,53,
676,,92,56,86,,,,,100,,,80,,,91,74,,,90,58,,,,,
677,,,45,55,,42,74,31,,,81,60,,,,,,,,,56,,,63,
678,,,45,,,,,60,,44,74,69,,82,55,,,,,,92,,47,,
679,,48,,57,65,,,40,,,77,48,21,,,,,45,,,59,,,,
680,,,,,37,34,,7,,,67,16,,,,5,,21,,,57,,,43,
681,,,22,,,21,,14,,,,,,,22,,,25,37,,,,33,39,23
682,35,,,19,39,0,33,,,,,3,,,0,,,,,,,,0,20,
683,84,,61,,,,,61,,,90,,,97,,,,,,44,99,100,76,,
684,45,,,,,,38,23,,,,,13,23,,,,12,,,,,14,31,13
685,,7,1,34,,,,,,,,8,,,11,,,25,26,12,,,,15,
686,36,10,,,25,,16,,,,,,,,4,0,6,,,,,,5,,5
687,60,29,5,,,,,10,,,63,,17,,,,,,,,47,,12,,20
688,47,,,,,13,,11,,5,68,20,,41,,,14,,,,68,,,,
689,76,,,,74,58,,,79,38,79,,26,71,,,,,,,,,,68,
690,72,61,,78,,80,,47,78,,,,,,,,66,,,,,,,77,54
691,,,53,,91,,,,,,,,,84,,,73,74,,,,73,58,82,38
692,54,,,,,,,18,,,,,,60,39,,42,19,,,63,,38,,8
693,,,,,91,,,65,100,,92,,,,,,,88,93,61,,100,,,47
694,,4,,,,19,,,,18,,23,15,,,,5,,,2,59,,4,,
695,,,,,44,36,,,27,,59,25,,,,,31,27,,,,71,28,,
696,,,46,61,,,71,34,,,,49,29,51,,,,,,,,,,56,22
697,,,,,92,,,70,99,,,,,,,67,,96,100,,100,,71,98,
698,,,,92,,75,77,,86,,,,58,,,,88,83,,,,84,,79,
699,,100,,,100,100,,67,100,,,,,,,,,100,,,100,,63,91,
700,78,63,,68,69,,76,,,,,,,,,,,65,64,,,,,69,27
701,,49,,,53,46,,,,,72,,,67,,,41,46,57,36,,,,,
702,,,25,39,49,,36,,,,46,,,,,,,33,,24,,,17,38,
703,26,,,23,,,20,3,,,29,,3,,0,,,,,,32,,,32,
704,43,,,,31,,32,16,,,60,,,,,22,,,,6,40,,27,,
705,,39,27,,53,29,47,,,,,46,13,,,,,,,22,,,30,,
706,,,,80,,62,75,,84,,,,,,64,63,,,,44,,72,,,42
707,,,40,,78,66,,,,,,,35,71,,37,56,,79,34,,,,,
708,,64,32,,,,56,,,55,84,,38,,,54,60,64,,,,,,,
709,64,,,,50,,,31,,13,,,23,,24,,,21,,,,50,,36,
710,,,,,,52,69,,,,69,54,,59,,36,,60,,,,,42,,12
711,,,,,,1,,13,38,,,,,,19,,,,27,8,49,59,,,6
712,58,60,29,,,,,38,60,,,,,,44,,,69,,35,,,,,15
713,84,66,,68,,73,,51,66,,,63,48,,52,,,,,,,,,,
714,80,75,42,,,71,,,72,,,,,,,,,,,,77,,64,81,35
715,63,,,,,48,49,34,,,81,,20,,,,,51,,,,74,35,,
716,,46,33,,59,,46,,,,,50,,,,,,,40,20,,70,36,,
717,65,,,,,,75,37,,27,,,,,,37,64,,,,69,,40,70,
718,,,,,70,57,,26,,,80,,,,,,63,55,73,32,,,,,27
719,,,,37,,,,,,14,66,,0,,,15,,14,,,50,54,,27,
720,,68,,,,,76,,69,,83,,33,,,62,,,85,26,,,66,,
721,52,,,42,,13,,,,26,,,13,,,,,15,,,46,65,,44,
722,89,68,,,90,,,,,,,73,44,,,,69,71,,,,,60,,41
723,,15,,,30,32,35,12,53,17,,,,,16,,,10,,,,,,,
724,71,,,48,56,52,,,45,,,,35,,,,,39,,,,,42,60,
725,64,36,,59,51,,,18,,25,,,,41,23,,,,,,,,25,,
726,,3,,,,,,,25,,34,5,2,,,,,,,,37,51,6,,0
727,48,,,,44,,36,,30,,53,,,,,24,16,,27,,,,,,6
728,,42,,59,60,,49,,,,,,20,,,,,,42,,65,,40,,11
729,44,,0,,38,2,,10,,,,,19,,5,,,,,,36,,11,,
730,,10,,36,,0,,,,,,,3,,,3,,,20,11,,50,,,12
731,,82,,100,100,91,,,,,,100,,,,,,94,,63,,100,80,,
732,44,,11,,41,,,14,,15,,,,,,16,,,,11,,34,15,,
733,,14,,,28,,,,33,,57,17,,23,,,,,,9,40,,,,0
734,,,15,,35,13,,8,,,37,,2,,,,,15,,,,,10,,5
735,93,,,87,93,,91,52,,50,,68,,,83,,,,,,,92,,,
736,,,,,,,31,,,,,26,20,14,19,,,13,45,20,,,9,,
737,,,,,,,,,,5,48,,,,21,10,39,19,26,,54,,,31,
738,85,82,,98,,,,,,,90,,,86,,,,,83,53,,,,82,38
739,57,,,,63,,58,43,66,,,,,,,,,42,,16,,64,39,,
740,,58,41,,,,,,67,,76,64,,74,,,,62,,,,,,76,31
741,63,37,45,,,,,,,,74,45,,62,,,,50,,,,65,,,35
742,,,,58,72,61,69,,71,,,,,,,49,74,,,39,,,,76,
743,,33,,,,15,,,44,,71,,14,,,,,,54,,55,67,,57,
744,97,,58,,,,,68,97,,96,,,,,,,,80,,91,,75,97,
745,,,,,,,60,37,43,23,,,16,,,35,,,,,58,,20,44,
746,,,,,,77,75,,75,,96,75,,76,,,86,78,,,,,63,,
747,78,,,,,,67,45,,33,,,,,,,,,58,42,82,,,57,17
748,,38,,,60,19,51,,,29,,25,,,16,,27,,,,,63,,,
749,35,,,41,19,,30,0,,,56,,,,,0,0,,,,,,,14,
750,,,,63,,,,,55,,69,44,19,49,37,,,,46,,,,,53,
751,,,,22,,1,,,,,38,0,0,,0,,,,,8,,37,,38,
752,,46,,54,67,,,,58,,,,,,46,,,49,,,,,41,63,29
753,,86,,,,,85,,,,,96,,,79,60,100,,,,100,88,84,,
754,,26,,38,42,,,,27,20,,,,,,,27,,,10,56,,12,,
755,,82,,71,90,75,,37,,,,,,85,68,,,77,82,,,,,,
756,,,,,78,,,,61,35,84,,,,,,48,,65,,64,,,71,25
757,81,75,,,,,86,61,,,88,,52,,83,,78,,75,,,,,,
758,35,,,,,,,28,,21,,,20,38,,,42,33,30,,,,,,2
759,,17,,,,23,39,17,,20,,19,,,,2,,0,,,,,,42,
760,,17,21,,,24,,,22,24,,,,32,,,,,,19,52,,13,,
761,,,79,100,,,100,60,,,96,,48,,85,,,,,,92,,66,,
762,,,50,,,70,68,,,,82,,34,76,,,67,,59,,,,,63,
763,,,35,53,,,,,,,,,,47,43,38,62,57,,,83,,,70,
764,,,0,,,,34,8,,,,,,,5,0,,18,18,9,,,,26,
765,33,,15,,,,,,,,42,14,,,18,5,,9,,9,,,11,,
766,85,,44,,70,,83,59,74,43,,,,,70,,,,,,,,,,37
767,,,55,,,,80,,76,,,,48,93,,,,80,89,46,,,58,,
768,67,46,,75,,56,55,,70,,,,,72,,,,63,,,,,34,,
769,,,,,95,,,46,87,74,,76,,,,,,,87,,89,91,50,,
