ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
445,,78,,,,,,,,,,,,42,93,,,,18,,,,,,
446,,,,,49,,,,,,11,,,,,,0,0,,,,,,,
447,,,,86,,30,,86,,,,,,,,,,,,,,,,,100
448,,100,87,,,,64,,,,,,,,,,,,,,,18,,,
449,,,,,,,,,,20,,,,1,,,,,4,,,,,16,
450,,,81,,,,,,0,,,,,,,72,,,,,,,,11,
451,100,,97,,,,,,27,,,,,,,,,,,,,,,35,
452,,11,,,,,,85,,,,,,,,53,,5,,,,,,,
453,,,75,,3,,,,,,11,,,,,,,,10,,,,,,
454,,33,,,,,,,,,,,,,,,,,,23,18,,,0,
455,,,,,,,,80,,43,,,65,,,,,,,,,,,,80
456,,,97,,,,,,,,,,65,,,83,69,,,,,,,,
457,,,,,,3,,,,,,,,0,,,,0,,,,,,,27
458,,,65,89,,,,,,,41,,,,,,44,,,,,,,,
459,64,,,,,,,70,,,,46,,,,,,,,,,15,,,
460,,34,,,,,27,,,99,,,,,,,,,,,,,,42,
461,,,,,,,,,12,,,,,,79,,,,,21,,10,,,
462,,,77,43,42,,,,,15,,,,,,,,,,,,,,,
463,,,,,,25,,,,,,,,,,,20,,0,,,,54,,
464,,,,,,,,,,,72,81,,,,,45,,,55,,,,,
465,,10,,29,,,,,,15,,,,,,,,,1,,,,,,
466,,,,,68,,,,,,,,44,,,,,59,38,,,,,,
467,,,84,,,,,,34,,,87,76,,,,,,,,,,,,
468,,,,97,,,,,10,,,,,,,,,,35,46,,,,,
469,0,,,70,,,0,,,,,,,,,,,,,,5,,,,
470,,37,,,,,,88,,41,18,,,,,,,,,,,,,,
471,33,31,,,,,,,,,,,,,,,,,,20,17,,,,
472,,,,,,,32,,,,,75,,,,,,33,,75,,,,,
473,0,,,,,,,,,,,,,,47,,,14,,,,,,,35
474,,,98,,,,,,,,,,,,94,88,,,,,,40,,,
475,,,,93,,,,87,,,,,,,,,,33,9,,,,,,
476,,,,,,,,,,,,,,,,,,70,36,66,,,,,84
477,,,,,,0,,80,,,,,,,,,52,,,49,,,,,
478,,,,,,,,,,,17,32,,,,,,25,,,,,,21,
479,,,,,,,,73,,39,,,,,,,,38,,,,,,,50
480,60,,,,,,,,,53,,,,,,,,28,,,,12,,,
481,,21,,,50,,,,16,,,,,,,,,,,,22,,,,
482,,,,,,46,,,,47,32,,,,,,40,,,,,,,,
483,,,,59,,,,,,,,,,,,,,,,6,,19,,27,
484,,,,82,,,,,,,,86,65,,,,,,,70,,,,,
485,,,,,,2,6,86,0,,,,,,,,,,,,,,,,
486,,,,,100,,64,,,,,,87,,,,,,3,,,,,,
487,,40,,,,,,,,,6,,,,,,,,19,,,21,,,
488,,,,,,,,80,,,,,,,,,,35,,,23,,,32,
489,,,,,,,,,,90,,,100,,,,,,,42,,,,44,
490,,,,,84,,,,19,,,,,,,,,,32,,45,,,,
491,,,,,,,,,,,,,75,,,,20,,,,,,,52,74
492,,,,,,,,,,,,,,,81,,28,42,,,,55,,,
493,,5,,44,,,,,,,,,,,,,,3,,0,,,,,
494,91,,,,,,24,,,75,,,,,,,,,,,,,,48,
495,,,,,57,,,,,,,,,,,,47,,,47,,66,,,
496,,,,100,,,0,,67,,,,,,92,,,,,,,,,,
497,,18,,,,,,,4,,,,,,,25,,26,,,,,,,
498,,,,92,,,,,,,,,,,,,,80,,65,,,,39,
499,,,,,,,,,,5,,8,,,,,,28,12,,,,,,
500,,0,,,,,,,17,,13,,,,,,,,,,,7,,,
501,,,,,,,,,22,,,,,,,9,,,0,20,,,,,
502,,,,,,,,,,68,,,,,,,,34,,,29,,,,64
503,,,,,,,29,72,16,,,,,,,,,,,,,43,,,
504,69,,,,,,7,,,,,,,,,,52,71,,,,,,,
505,,,,,,0,,55,,,,,,,,73,,,,10,,,,,
506,,,,49,,0,0,,,,,,,,,,,,,4,,,,,
507,,3,,,,,,,4,,11,,,1,,,,,,,,,,,
508,,31,,,25,,,,,,,,,8,,,,,,,,17,,,
509,,,,,79,,,,31,64,,59,,,,,,,,,,,,,
510,15,,,42,,,,,,,,,,,,,,,,,9,,,,44
511,,,,,,,,,38,,,,,,62,,1,,,,24,,,,
512,,,,19,,,,,,,0,,,,15,,,,,,8,,,,
513,,,,54,,,,,,,13,,13,,,,0,,,,,,,,
514,81,,,,,42,,,,,,,,0,,,,,,,73,,,,
515,17,,,,,,,77,,,0,,,,,,,,,,10,,,,
516,,,,,,39,,,,,34,,,,,66,,,,55,,,,,
517,,,,,,,,,,,,,,,,,43,19,32,30,,,,,
518,30,,,,,,,,,,,,14,,,,,,8,,18,,,,
519,,,41,,,,,,,,,,,,,,,1,,,8,9,,,
520,,,75,,,,,,,,,,,26,,,,,35,,62,,,,
521,,,,,,22,7,,,,,,,,,,,51,,,,,97,,
522,,,,,,,,,,,34,,76,,80,,,,,,,,57,,
523,,,,,,,,,13,,,,,,,,,23,,35,,,,,61
524,59,,,,,,,,,,,,93,15,,,,79,,,,,,,
525,,,,,,,,,,8,4,,,,,54,,,,,,,,,57
526,,0,57,80,,,,,,,,,,3,,,,,,,,,,,
527,66,,,,,,,,24,,,,75,,,,,,,81,,,,,
528,,,,90,,,,,32,,,,,,,100,,,,,,,,,99
529,,,,,60,,,,12,,,,,,,,,,,,,,72,12,
530,,,100,,,33,,,,,,,,,,,,,,73,,,,,89
531,,47,,,73,,,80,,,,,,,,,,,,,,51,,,
532,,,,,,,,,,,,,,48,,,,,62,,,,73,59,
533,49,,,,,,45,,,,,,,,,,,63,,,,,50,,
534,,10,,,,,,,,,,0,,,,,,,,,0,0,,,
535,,,46,,,,15,,,,,38,,,,,,,0,,,,,,
536,,,,,,,,100,,,,,,,86,,,,,,,,81,55,
537,,,,,,0,,,,,,,,0,,,19,,,,,,,21,
538,,,,,,,18,,3,,,,,,,,,,10,,6,,,,
539,,,,,,36,,,,,,,50,25,77,,,,,,,,,,
540,,,73,,,,,,29,,30,,,,,,,,,,,,,25,
541,,,,,,,,52,,,,,,,,,,,,4,0,5,,,
542,59,,,,,,,,,,,,,14,73,,,,,,,,,,43
543,,,,,,,,,,,,77,,54,,77,,,21,,,,,,
544,6,0,,53,,,,,,,,,,,,41,,,,,,,,,
545,,,,62,,,,,,,,60,57,,,44,,,,,,,,,
546,,16,83,,57,,,,,,,,,,,,,16,,,,,,,
547,,,,,,8,,67,,,,,,,,,,,,,,,36,6,
548,,,99,,98,,,,,,,,,,,,62,,,,,,,18,
549,,24,,,,,,,,,,,,0,,,,27,,,,,,0,
550,,60,,,,,,,,,,,82,,,,,,28,,,,,7,
551,,58,,,,,,,,36,44,,,,,,,,,,67,,,,
552,,12,,,,,16,73,,,,,,,,,,,,56,,,,,
553,,96,100,,,,36,,,,,93,,,,,,,,,,,,,
554,73,,,,,,,,18,,,,,,,66,,,,,,54,,,
555,,,,62,,,,,17,,,59,,,,69,,,,,,,,,
556,,,,,,,,,29,53,1,,,,64,,,,,,,,,,
557,,,,,,,15,,,0,,,0,,,,,,,0,,,,,
558,72,,,,,,28,,,60,,,,,,,,64,,,,,,,
559,18,,,,0,,,,0,,,,,,44,,,,,,,,,,
560,,,,,,,19,,55,,,,,,,,,65,,,,,,,83
561,,,84,72,,26,,,,,,,,0,,,,,,,,,,,
562,,,,,98,,,,,,60,,,22,,,,,,54,,,,,
563,84,,,,,,,,,,,,,,,93,69,,,,,52,,,
564,,,74,,,,,,,,,,,14,77,,,,,,,,,,21
565,,,,,,,0,,,,,96,,39,,,,,,,,36,,,
566,,,100,,,,,,,,,,,,,,,,,74,45,,86,,
567,,,,,38,,,96,,,,,,,,,,,,,,,19,0,
568,,34,,,,,,,,,,,,27,,,,19,,10,,,,,
569,,,,,,,,,,0,,,,0,,,,0,,,,,,,27
570,89,,,,,,,,,,64,,,,,,,,,37,,,,,82
571,,,,,,,,,,,,54,,,,,,,,64,32,,,,65
572,,,,,,,17,,,,,28,,,,,,,,,,,64,,24
573,,,,,,,,,47,46,,,,2,,78,,,,,,,,,
574,,,,,68,,,,,,,,,,94,,,,,,,14,,22,
575,,,,,61,,0,,,,,,,,,44,,,,,,,,3,
576,,,52,,,0,,,,,,,,1,,,,,,7,,,,,
577,0,,,66,,,,,0,,,,,,,23,,,,,,,,,
578,,,,,,,,42,,,,,,,,,0,,,,,,0,,5
579,,23,,,,,,62,,,,,,,,,,,,12,,,,7,
580,,,,,,42,,,,48,,,,,,,92,,,,,,86,,
581,,,,47,,15,,,,38,,,,,,,,,,,,,,11,
582,27,,,,,,,74,,,,,,,,,,,,,,,36,,70
583,34,,,47,,,,,,32,,,,7,,,,,,,,,,,
584,,,92,,,,,86,,,,46,,,,,22,,,,,,,,
585,,,,,,,,,,18,16,,,,,53,,,,,,,65,,
586,,,,60,,,12,,,,,,35,,,,,,16,,,,,,
587,,,91,,,,65,95,,,,,,,,,50,,,,,,,,
588,10,0,,,,,,,,,,,,,78,31,,,,,,,,,
589,,,,93,,,,,55,,,,,,,,,,22,,47,,,,
590,,23,,,,,,,18,,,,,,,,2,,,27,,,,,
591,48,,,,,,,88,,,,,,,,,,42,,,,,,,41
592,24,,,65,28,,,,,,,,,,,,,,9,,,,,,
593,100,,,,100,,,,,,,,,36,,,,81,,,,,,,
594,,,,59,,,,,,,,,22,,,,,,,,10,17,,,
595,88,,,,98,,,,,42,,,,,,,,,43,,,,,,
596,,,,,,,,81,,,24,,,,,,,41,,,,,97,,
597,,,,80,,5,,,,,,,,,,,,0,0,,,,,,
598,,,,,100,,,,45,,,,82,35,,,,,,,,,,,
599,,,,,,,,75,,44,,,,,,,,,,,,,,33,75
600,,,,63,,,12,,25,,0,,,,,,,,,,,,,,
601,,,63,,,,,,1,,,32,0,,,,,,,,,,,,
602,,,,,,,0,48,,,,,,,70,,,,1,,,,,,
603,,,80,93,,,,95,,,,,,,,,,,,,,,,23,
604,18,,,,,0,,42,,,,,,,,,,,27,,,,,,
605,,,,,,,,,56,,70,,,,,,,,,,,0,,,75
606,76,,,,,4,,73,,65,,,,,,,,,,,,,,,
607,,,,62,,,,,,14,,,0,,,,,,,,,,10,,
608,62,,,,97,,,,,,,,,,,85,67,,,,,,,,
609,,,,,,25,,77,,,,,,,,,,,17,,,,,3,
610,,74,,,,,,,,,,64,,,,,,,17,,,,,14,
611,,,,,,,,,51,,,,,,,,,,,31,,,,17,69
612,,,,,38,,,60,,,1,,39,,,,,,,,,,,,
613,12,,,,65,,,,,,,,,,,,,,8,,1,,,,
614,,,,,79,,,,,,,,,,,65,,,,,31,,37,,
615,,,,79,,,,,,5,44,,,,,,,,,,27,,,,
616,,,,72,,,,,,,,,60,,,,40,,,,12,,,,
617,,,,,,,,,,,,,65,,78,84,,,,,,,,32,
618,,,99,,,,,52,,,,,,,76,,,48,,,,,,,
619,,45,,75,,,39,,,,,,,,,,,,,,,,,20,
620,36,,,,,,,,28,,,29,,,,,,13,,,,,,,
621,,,76,,72,,,,,,,,,,,,,59,,,,,66,,
622,67,,88,,,,,,,,,,,,,,,49,,,,42,,,
623,,,,,,2,0,,,,,,,,,,,13,,,21,,,,
624,,,,,,,10,,,,,,23,,,,40,,,,14,,,,
625,,,,,,,,,,0,,0,,,,30,,,,,,0,,,
626,,,,79,76,,13,,,,,,,,,,,,,,,,,,73
627,,,,,79,,22,,,,,,,,79,58,,,,,,,,,
628,,,,,51,,,,,,,24,15,,,,,,,1,,,,,
629,,,,,,,,,,,,,,23,,,,,53,,,,85,,74
630,18,,,,,,,,,,,,,1,,,,,0,,44,,,,
631,71,,,,,,,,,34,,,,,,,,84,,81,,,,,
632,,,,,,,3,,35,,,,,,,,,,,,,25,39,,
633,,,,,,,26,,,,22,,63,,,,,,,,,22,,,
634,,,,,,,,75,,,,,,1,,,,,,49,,,65,,
635,,,,,,,,91,17,,,38,,,,,,,,,,,,,62
636,,,,92,,,,85,,,,,,,,,,49,,,,15,,,
637,,32,,,,,8,,,,,,,0,65,,,,,,,,,,
638,,,,,,,5,,21,,,,,,,,,,,,,0,,5,
639,,,,,,,,,47,,44,,,,,,,,,,,20,,61,
640,,,,,,0,,88,,11,,17,,,,,,,,,,,,,
641,,24,,,,,,,,25,,,,,96,,,37,,,,,,,
642,22,,,,,,17,,27,,,,,,,,,12,,,,,,,
643,,,100,79,,,,,31,,,,,,,,,,,,,,,,66
644,,,,,,,24,,,,0,,,,,,,,,,,,50,0,
645,,,,,,,,,1,,,,,,,43,31,,,,,,,,49
646,,,33,,,,,69,,,,,,,,,,,3,,0,,,,
647,,40,,,,,,,,70,,,,,,100,,63,,,,,,,
648,,,,,,,,33,,,,,,9,,,0,,,,,,,,47
649,,,,55,,,,,,,21,,,,,69,,38,,,,,,,
650,,,,,86,51,32,,,,49,,,,,,,,,,,,,,
651,,21,,,,,,,,,,,,13,,,,,23,,,,43,,
652,,35,,,,15,,,,,,,,,,,,,,,,8,51,,
653,,,,87,,,,90,,,,,,,65,28,,,,,,,,,
654,,,,,,,,,,,,,14,,20,,,,,,3,,51,,
655,86,43,,,,,,,,,,100,,,,,,,,,,,96,,
656,,,100,,74,,,,,,,,,,,,,,41,,,,84,,
657,,,86,,,,,,31,,,,,,,71,,,22,,,,,,
658,24,,,,,13,,,,0,,,20,,,,,,,,,,,,
659,,72,,,,,,,,,17,,,4,,,,,,,,,,,100
660,,,,,33,18,,,,,,,,,,,,,,,,,,5,54
661,,,,,70,,,,,,,,31,,,,,,,24,,,52,,
662,,,88,,,,11,44,,,,,63,,,,,,,,,,,,
663,,53,,,,,,89,,,36,,,,,,,,,,,,,39,
664,0,,,,,,,72,,0,,,,,,,,,,,,,,12,
665,,,,90,,,,,57,,,,,,,,,,43,,46,,,,
666,,,,,,60,,,,,,,,,,,,56,53,,,,,,85
667,,,91,,65,,,,,,,,,,93,69,,,,,,,,,
668,,,,35,,,,37,,,,,,0,,,,,,25,,,,,
669,,20,,,,,8,,,,,,0,,,,,,,,,7,,,
670,,,,,,,,,,,,,,,40,88,,,,,,,56,,66
671,,,88,85,,,,,,,,,,19,,,27,,,,,,,,
672,,,,69,,,,,,,26,,,,40,,,,,,,18,,,
673,,,76,,,,,,,,,,,13,,66,,,,,,,,,61
674,,,,62,74,,,,,,,76,73,,,,,,,,,,,,
675,,,,,,0,,,,,,,38,,66,40,,,,,,,,,
676,,,,,,48,,,,,,,99,,85,,,,,,,30,,,
677,,,86,,,,,,,,30,67,,,74,,,,,,,,,,
678,,58,,,,,,84,,,,,88,6,,,,,,,,,,,
679,,,,,,13,,,,,,,32,,88,,,,,,8,,,,
680,2,,,,,4,,,,,,,,,,,11,,,,,,,0,
681,26,21,,74,,,,,,,,,,,,,27,,,,,,,,
682,,,,47,,,,,16,,,,,,,,,,,,15,,,,43
683,,,,,,,,84,52,,,,,,,,86,,,,,,94,,
684,,12,,,,,,,,,,,,,,50,,,,25,,,43,,
685,,,,,,15,,,,,,,,,33,,9,,,,,,,,21
686,,1,,49,9,,,,,,,,,,,,,,0,,,,,,
687,,,,,,,,54,,,,,,3,,66,,,,,16,,,,
688,5,,80,,,,,78,,,11,,,,,,,,,,,,,,
689,,,97,,,,,,,,,,55,,,,,,,,8,,65,,
690,,69,,,,,,89,,,,,,,84,85,,,,,,,,,
691,,,,100,71,,,,,,57,,,,,84,,,,,,,,,
692,,,,,,21,,90,,,,,,,,,,,,,,28,27,,
693,,,100,,85,,,,,,,100,,,,,,,53,,,,,,
694,,,,,,0,,,,,,24,,0,52,,,,,,,,,,
695,,9,,60,,,,,,17,,,,,70,,,,,,,,,,
696,,,,95,,,28,,,,,,,,86,,,,,,41,,,,
697,100,,,,,,,,,,,,,12,,,,,,86,,,,57,
698,,,,,90,35,,,,,,,,0,,,,,,,,,,,96
699,,80,94,,,40,,,,,,,,,,,,65,,,,,,,
700,,,,,,,,,,,,63,51,,,90,,,,,,,,21,
701,,,,,74,9,,,,,,,,,,63,,,,,,,,18,
702,,,100,,,,0,58,,,,,,,,,,,,,,6,,,
703,,,,,25,,,,,,,,,,,,,0,,,0,0,,,
704,,,,,,0,,,,,8,,,,,,11,,,3,,,,,
705,38,,,,,,,,,19,,,,,,60,,,,,,14,,,
706,,,,,,,,,,,49,78,,,,,,,,,,34,,,76
707,,65,,,,,,,,50,,,,,80,67,,,,,,,,,
708,,,87,79,,,,,,,,,,,,66,,,,30,,,,,
709,,,63,,,,,,,,9,,,4,,,,,,,,,,21,
710,,,,91,52,,27,,,,,,,,,62,,,,,,,,,
711,,21,,,,,,,,3,,21,,,,,,,,,,,38,,
712,,,,79,62,,,97,29,,,,,,,,,,,,,,,,
713,71,,,,,,,59,,,,64,,,,,,,,,42,,,,
714,,,,,86,,,,,,,,,,71,,,60,,,73,,,,
715,,,,,59,,,,,,13,,,,,,27,,,,,,39,,
716,,42,,,,,,,,,,,,,,,41,,,38,,,46,,
717,,,,,,,,,,,,50,,,92,,,,,,,36,,9,
718,,,,,,,,,58,,,,65,,,,,,,,,,,28,54
719,,,,,,0,,76,,,,,34,,,,,,0,,,,,,
720,,,,89,,28,42,,,,,62,,,,,,,,,,,,,
721,,,,,,,,,,,4,,37,,,,25,,,,,,24,,
722,,46,,,,18,,,,,,,,,,,,55,3,,,,,,
723,,,,,,,1,,,,15,,,,,80,,,,,,,46,,
724,,,,65,,,,,,,,53,,,,,,,0,,,,,20,
725,,,,,,6,,,,35,,,,,,,3,,0,,,,,,
726,,,,36,,,,,,,0,,,,,,,0,,,,0,,,
727,,,,,,,,,,,,,,,,,10,,,24,11,16,,,
728,,,,,,,,,,17,,,,,,49,,,,36,,,,,56
729,,0,,,,,,,,,0,,,,,,4,25,,,,,,,
730,22,,,,,0,,,,,,14,,,78,,,,,,,,,,
731,,,,,95,,,95,,,,,,34,,,,,,,,,88,,
732,,,,,,,,71,,,0,,17,,,,,26,,,,,,,
733,,,,,,0,,97,,,,,,,,,,,0,,0,,,,
734,,,,,,0,,,,,,,30,,,32,0,,,,,,,,
735,,,,,74,,,,75,,,,,15,,,,,,,,,,,97
736,5,,,,,,,,,,,15,,,,49,,,,,,4,,,
737,,,,,,,22,,,,,,,,46,49,,,,,,,,8,
738,55,,,89,,,,,55,,,,,,,,,,,,80,,,,
739,,,,,,27,,,,,,,,,,,,18,11,,,,,29,
740,,46,,,,,,84,,,,,,,,,,,,43,64,,,,
741,,,,,,,,76,54,,,,,,60,,26,,,,,,,,
742,,,,,,28,,,,,,,,,,,,,,62,,,62,,56
743,36,,,,,,,,3,,,,,,,,,,,22,,,,,69
744,,,,,,4,,,19,,38,,,,,,,,,58,,,,,
745,,,,,,,,,,,,,20,,,56,,,,,19,,64,,
746,,,,,88,,,,,,,,,29,100,,,,,,,23,,,
747,,,,,,,,,60,,,73,69,,,,,,15,,,,,,
748,,,,47,,,,80,,,,,,,,,,,,15,,,,28,
749,,,61,,,,,59,,,,,3,,,,,,,,,,,0,
750,,,,73,,,,,,3,,41,,,,,,25,,,,,,,
751,,,,,,,,,,,0,,,,,,,,,,,6,28,0,
752,,,,71,,,,,,,,,,24,,,56,,,,,,,23,
753,,,,,,,,,,76,,,,,,,,57,32,,,73,,,
754,,,,,,,,74,,,,5,,,,,11,,0,,,,,,
755,,,,,,,,,,,25,,,,,71,,82,,,51,,,,
756,,,,,,,,,,,,76,,,85,,27,,,,,,,,67
757,,,,,,,,,,,,,,,,89,,60,,,,46,,14,
758,,,,,,,,,,,,37,,,46,,,,,,,22,46,,
759,,,,,,,,,,,,,,,,,,,16,14,,,0,17,
760,,30,,,48,,,,,,0,,,,,,,,,,4,,,,
761,86,,,,,,,,43,,,,100,24,,,,,,,,,,,
762,,49,,,,0,,,,,,,,,,,,,,,,46,,,84
763,41,,,,,,,,,,15,36,,,,,,,,,,23,,,
764,,,,,,,,,,,,11,,,,,,0,,,,3,32,,
765,,,,,43,,,,0,,16,,0,,,,,,,,,,,,
766,,,,,,,,,,,,,72,39,,,,,,,,44,,,77
767,,,,,91,,,,,,,,,,86,,,56,,,,,,,71
768,,,,,78,,,,,25,,,,18,,,,,,,,24,,,
769,,,100,,,,,,64,,,,94,,,,,,0,,,,,,
770,,,66,,,,,100,,,,,,,,,,,,,,,62,15,
771,,,,,38,,,,,,,,,,,,21,,,,9,,57,,
772,17,,,,37,,,,,,,,,0,,,,,,,,,,,25
773,,,,,,,,79,,12,,,,,,,27,33,,,,,,,
774,,,70,,,,,89,,,,,43,,,,,,,,,9,,,
775,,,,,94,,,,46,,,59,,,,,,,,,,43,,,
776,,,,100,,,,,,45,,,,,,97,,,,,,66,,,
777,,,85,,,,40,100,,,,,,,,,,,30,,,,,,
778,,,,80,,,,,,,,,,,,51,,,,,58,,,18,
779,,,,,,,,45,0,,11,,,,,,,,,,,,,0,
780,,,,,,,,,,,41,,88,,100,,,,,,30,,,,
781,,39,,,,,,,26,21,,,,,,,,,,,,,58,,
782,,,,,,,,,,,,,60,,51,,,25,,,,,29,,
783,,,,58,,,,,,,12,,30,,,,,,,,,14,,,
784,27,,,,,,,,,,,,,,,,33,,,,,,,15,49
785,,,,,,,,,0,,,,,,62,,,,,,16,,44,,
786,77,,,,,,12,,,,,,,,,,,,,,61,28,,,
787,,,39,,,,,,,,,30,14,,,,,,,,,,,3,
788,,,,,,,21,,,,,,,,,27,,,,,19,,47,,
789,34,,,,,,,,,,,,38,,,,,,,,,33,,2,
790,,,,72,,36,,,,,,68,,31,,,,,,,,,,,
791,,,72,,,,22,,,,,,,,,,2,,,,,,,9,
792,,,,,,8,,,,,,,77,,85,,,,,,63,,,,
793,,,,,,12,25,,,,,,,,,,,,,,35,69,,,
794,,,,61,,24,,,,,,,,,,64,,,,,,,64,,
795,,,,,,40,57,89,,,,,,,,,,,40,,,,,,
796,,,,,,,,,,,,16,,,42,,,16,,,4,,,,
797,,,,,,,,,,,,100,,,,,74,,,46,,51,,,
798,,,,81,,11,,,,,,,,,,,74,,,,,,,22,
799,,,,,37,,,,,,,22,,,,,3,,14,,,,,,
800,,,,,,,,,31,,,,97,,,,,,,,,,90,,100
801,,,60,63,,,,,,6,,,,,,,,,,,,27,,,
802,,,,,,,,,,47,34,,,11,,,,,,,,,,16,
803,47,,,,,,,,24,,,,57,,,,,,,,,,,10,
804,,,,,,,,66,,,,13,,,,,,,0,6,,,,,
805,,,,,,,,63,,,,,,1,,42,16,,,,,,,,
806,,,100,,,,,,,,,,,,,,,86,,,63,,,26,
807,48,49,,62,,,,,,,,,,,,,23,,,,,,,,
808,24,,,,,,,58,,,,,,,,39,,,17,,,,,,
809,,,,,64,7,,,,,10,,,,,,,,,,,,,8,
810,,,,,,,,,,,7,,,0,,48,,,0,,,,,,
811,,50,,,,10,,,,,,,,,,65,,45,,,,,,,
812,,29,,,,,,,,,,80,88,,,,,,,,,,,,48
813,,43,,,,,,,,31,,56,52,,,,,,,,,,,,
814,,,,,84,,19,,,,,,,,,,,60,19,,,,,,
815,19,,,,,,,,,,,,,,,73,20,,,,,0,,,
816,9,,,,,,,,,,,,,,63,,1,,,,,,,0,
817,,,100,92,,,,,,,,66,,,,,,,,,,,,,83
818,,,74,,,,,,20,,7,,0,,,,,,,,,,,,
819,,,81,92,,,,,,,,,,,100,,,,,,,,,,75
820,,,87,,77,,,,,,,,,,75,,,,45,,,,,,
821,,,,,,,,,43,,,,,,,85,,,,,,74,91,,
822,,,,,,0,,,,,,,,,69,,,6,,,,0,,,
823,,,,,,0,,,,,,,,,,,,,,,15,,59,,12
824,,27,,,,0,,,,,,,,,,,,8,,,,,,,12
825,,,,,,38,,,,,,,,39,93,,,,,,,,,,96
826,,,,,5,,15,93,,,,,,,,,,,,,20,,,,
827,,,,,,,13,90,,34,,,38,,,,,,,,,,,,
828,25,,,,,15,,,,,,,,,,,8,,,,2,,,,
829,,,,,,,,48,0,,,,,,,51,,,,,,,,5,
830,,,,,38,,9,,,,,,,,,,,,11,,,,,,52
831,16,,,,,,,,18,,9,,,,,,,16,,,,,,,
832,,,,89,,0,,,6,,,,,,,,,,,,,,48,,
833,,,,,,0,,67,,,,,,,,,,,,,42,,47,,
834,,,,,,,,,,9,12,24,,,,,,,,,,11,,,
835,,,,,,,,,14,,0,,,,46,,,,,,,,17,,
836,,,,,,,,,,,,,,40,,,49,87,,70,,,,,
837,,,97,,,4,,,,,,,63,,,,47,,,,,,,,
838,,,,,,,,,,64,,,,,88,,,66,,,,,,21,
839,,,,,,,,,,,,59,43,,,61,,,,,,22,,,
840,93,,,,,,,,,42,,,,,,,,,,35,31,,,,
841,,,,,,,,,,,42,,,,77,,,,,85,,24,,,
842,75,69,100,,,41,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,18,,0,,39,,,15,
844,,,,,,,,,,,26,,,,,,47,,,,,18,,46,
845,,,,,,,0,,,,,22,,,,,21,,,,,,5,,
846,38,,,,,,,,45,,,,,17,,,,,34,,,,,,
847,,,,,,,19,,,22,,,,,83,,,46,,,,,,,
848,,,,,46,,,80,,,,,,12,,,,,,23,,,,,
849,,,100,,,,,,,,30,,,,,,,33,,,,,,,62
850,,,,73,,,,,,,,,,,,,,,,47,,23,,,57
851,,,94,,,,22,,24,,,,94,,,,,,,,,,,,
852,,,,,,,,,,,,,28,,,42,,,,,24,0,,,
853,,,,45,60,,,,,11,,,,,,,,,,,,1,,,
854,10,,,65,,,0,,,,,,,,,44,,,,,,,,,
855,,,,91,,,,,61,,,,,,,,,,18,75,,,,,
856,,13,100,,65,,,,,,,,,,,,34,,,,,,,,
857,,1,,,,,2,,,,,,,,,5,10,,,,,,,,
858,,96,,,,,,,,,,,,17,88,,,,,,,32,,,
859,,0,,40,,,,88,,,,,,7,,,,,,,,,,,
860,,86,91,,,,,,,,,,,,,80,,,,,86,,,,
861,,,,,,,,,51,,,82,78,,,72,,,,,,,,,
862,,,,,,,,,17,,,,,,78,,,,,,,55,85,,
863,,,58,,,,,,23,,27,,18,,,,,,,,,,,,
864,,,41,,,,,,,,,,,,,,21,25,,,22,,,,
865,,,,,,0,56,90,,,,,,,,,,,,,91,,,,
866,,,,81,,,,100,,,18,,,,,,83,,,,,,,,
867,,,,,,,,,47,28,,,39,,,,,24,,,,,,,
868,,,,,,,,,37,,,,,,,66,,,13,,,,72,,
869,,16,,,,,,,,42,,,,,,,,,,,,,59,,41
870,,,80,,,,,86,,,,,,,62,,,,,,,,,,66
871,,8,,,56,0,,,,,,,,,,,,,,,,,49,,
872,,12,,,,0,,,,,,,,0,,,,,,,0,,,,
873,,,,,,,15,72,,,,38,,,,,,,,,49,,,,
874,,12,,,47,,,,15,13,,,,,,,,,,,,,,,
875,,,,,,,5,,,,,,,,,,,,,48,39,14,,,
876,,,,,,,,,4,,,12,,,,34,,,,26,,,,,
877,,,,,,,,,,,,37,,,,,7,35,,,,31,,,
878,,,,,,,,69,,3,,,,,,,34,,,,,,52,,
879,,,90,,,,20,,,13,,,,,,71,,,,,,,,,
880,,,,,79,,35,,,,,,,,96,,,,,,,,,,100
881,,,,,,,,,,,,,72,32,,84,75,,,,,,,,
882,,,,,44,,,50,,,,43,,,70,,,,,,,,,,
883,,,,,,,,85,,,,,,27,,100,,,,,,67,,,
884,33,,,,,,,,8,,,,,28,,36,,,,,,,,,
885,71,36,,,,,39,,,,,,,,,,,,,,,,91,,
886,,55,,,,,,,16,21,,,,,76,,,,,,,,,,
887,,53,,,55,,,,,,,,,,,,,,20,,,,,54,
888,,,96,,,32,,,,,,,,,,,,,,,65,,94,,
889,76,,,100,,,,,,,40,,,,,,,,,,,,86,,
890,,,,,,2,23,,,23,,,,,,,,,,,,,39,,
891,,,,,,,0,,,,,,,,,59,,,0,52,,,,,
892,,,,,,,,,,,,,,,99,,,,15,52,,31,,,
