ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
384,,,,66,52,16,,,45,,,,,28,,,,,6,,34,25,,15,
385,100,,,96,88,3,,,,76,,,100,,100,,,49,,,77,,,,
386,,13,,,9,18,,75,6,,0,,,,51,,,,,,25,,,,42
387,,,63,,54,,,45,31,,,36,,0,77,,31,22,,,,,,,
388,,,,,55,,21,,,26,0,,,,,68,,7,10,,5,,53,,
389,,,,,,,43,,,54,,73,99,,90,,49,,16,,,,,17,77
390,59,,100,,42,7,,89,,,,31,,4,,,,,,,,,70,,65
391,64,,,,,,,100,,,,,,43,,98,67,,,62,75,,80,,68
392,,4,49,,15,0,,,8,9,,,,,57,,,,0,22,,,,,
393,,,,,,0,0,,,0,,,48,,31,51,,0,,,0,,,,39
394,,72,100,,,28,,,,,,100,98,,,82,,,30,,,21,63,,
395,56,35,,,,12,,,,,,75,89,,,,,,,52,,49,,19,76
396,,14,71,74,33,27,,,,25,,,46,,,56,,,1,,,,,,
397,,,,,100,,32,,44,,58,100,,,100,,100,,,,,,100,74,
398,58,,,,,,34,,,,,,58,,69,,17,28,,,,19,,33,46
399,85,,,82,,55,,98,,32,,,96,,,,,,0,,,,87,58,
400,28,0,,23,,,,33,,8,,,,0,,,,,,20,,,22,,30
401,58,,,100,,,,,,,57,96,88,,97,,,,,74,,44,100,,
402,,,,,,0,21,,,,,30,59,,56,29,3,,,,0,,,,11
403,,12,,,,,,74,,36,29,53,,,,,,,,53,43,,86,37,
404,,,88,,,21,50,92,69,61,39,,,,,79,,,,58,,,,,
405,14,12,,67,,,,69,,31,,17,,,72,,,,,,,9,,0,
406,17,5,,59,,,0,48,,,,24,,8,,,,,,,,17,,8,
407,,,,,,,,,24,,,,,,52,59,,,,11,26,20,56,23,54
408,,,,,,7,,,,,20,,,58,100,,,64,22,86,40,,,,95
409,,,86,,46,,0,63,,,17,,,2,78,,26,,,,,23,,,
410,90,,,80,,19,47,83,,,,,,11,,100,54,,,,,42,,,
411,45,41,,,,,56,,,,,80,,56,,85,,44,13,,,,,,70
412,31,,,,57,14,17,,,,,26,,,51,,,,,19,,,3,5,
413,,,,71,,16,0,66,14,,,,,7,69,59,,25,,,,,,,
414,,32,100,,,,18,,,,29,,,,83,,,,7,,,43,,54,58
415,,,,74,56,,23,77,,,,,,,,,37,,8,,21,13,,30,
416,74,,81,,,,,,,21,24,73,,28,82,,,,,57,,36,,,
417,45,,,,83,38,,85,42,,,,61,,64,,,50,,53,,,,,
418,,,94,,,,,,,48,,,67,,74,81,42,44,,,,43,,20,
419,,,98,,,,,,59,,,,53,,,,,,26,53,45,25,69,0,
420,,,77,66,,,,,,27,,,,,,,28,51,22,51,,,,27,55
421,85,67,,,,,,98,55,62,,,,,99,80,,,,18,,,,,78
422,,,,77,85,8,,,,,,,,,81,86,,,,78,,17,,54,88
423,50,,,94,,,,100,,,,100,,,,82,,83,,42,56,,,33,
424,100,100,,81,97,,,,,,55,100,,31,,,61,,,,53,,,,
425,58,,77,,,16,,,,,,56,,,,76,,42,,26,,,,21,72
426,66,57,,84,72,33,,,,30,24,,,,,,,41,5,,,,,,
427,63,,91,,,,8,,,,,,54,16,,80,,,,,,57,58,36,
428,,27,74,73,,,,,,,,,,27,62,,46,,20,18,,,60,,
429,,20,95,,39,,,,,,,,,0,,,,12,3,,,16,29,,5
430,,,,54,,,0,83,23,19,,,,2,,,,26,,,,,33,,53
431,18,,,45,,17,13,,,,,,,,,61,,,,28,,13,,7,53
432,,,,96,,0,,,,69,,,,32,,63,50,52,,,53,,,16,
433,46,23,88,,,23,,,45,,,,,,,,,41,9,,42,,,,82
434,,6,62,,24,,,,0,15,3,,,21,,,,20,,,,23,,,
435,,,100,,90,,17,87,,82,,,,,,,53,70,,,,,98,38,
436,,,84,90,,,,92,,55,18,,73,,,,64,39,,,,,,31,
437,,,,,70,,25,85,,70,20,,,,,71,,,,66,,33,76,,
438,24,,,30,,,,66,,,,15,,9,42,,,14,,,1,,,,23
439,89,51,,,98,,,100,,,,,,37,,,,,,71,,66,97,,99
440,,6,,,,6,,68,,,9,,40,,35,52,24,,,,,,21,,
441,84,,,,92,,,,,,,,,24,84,78,,48,,67,,28,97,,
442,,,,96,,,,87,38,,,92,98,,,82,,52,18,,,,,,95
443,,39,96,62,,,,77,,,23,,,,,41,,,,,,10,,34,66
444,,,,,,,18,,,14,,,60,17,,67,,,5,,,3,83,,51
445,,78,,85,93,,,,,63,,,89,,93,,68,,,,77,,100,,
446,,,,,,,,41,,0,,,,,70,24,,0,,,0,,14,7,21
447,100,,100,,81,,,86,25,,22,,89,42,,,,,,96,,,,,
448,100,,87,,,46,,,84,,,,,,,,63,82,,57,,,85,,100
449,,25,,,24,5,,,,,12,,21,1,82,,,,4,,,0,,,
450,17,19,81,,,,,,0,,26,27,,,,,11,,,,,9,53,,
451,,80,,,80,,15,77,,,,,,,,75,68,,,30,,,86,35,
452,,,,20,72,,12,,25,3,,15,26,,73,,,,0,,,,,,
453,0,,,39,3,0,,72,11,,,,,0,,,,,,,,18,,,52
454,,33,93,,,5,19,,,,31,,,,61,,,24,35,,,30,,,
455,78,29,,81,61,,27,,70,,,,,,,,,48,,,,,72,38,
456,48,,97,84,69,,,91,,62,,,,,,83,,,2,,,,94,,
457,21,21,,,50,3,,,9,,,,,0,,,,,,,0,0,,,27
458,,,,,56,43,18,,15,,,42,56,,,,44,,,,33,,83,,
459,,,,90,59,17,15,,,12,21,,54,,,,,22,,45,,,,,
460,,34,,98,,33,27,91,,,,,,,,90,,,,,67,,90,42,
461,,,86,,47,,22,,,12,,31,71,,,,,,8,,,,41,5,
462,,,77,,42,4,,,,15,,,56,,,,7,,,,,22,,16,51
463,,,,42,,,17,,,,28,29,41,,,,20,,,,20,29,,,30
464,88,,,100,,35,56,,,,72,,,,100,,,,,,70,81,,,82
465,,10,93,,13,,,29,13,,,,,0,18,,,,,,0,,,0,
466,58,,82,,68,25,,,,,,52,,,,,,,,,31,,54,27,67
467,,,,,74,9,31,80,,,,,,,,79,60,,,29,68,,,,85
468,,,85,,,,26,,,61,34,,,18,,59,30,,,46,,,63,,
469,0,15,,70,4,0,,61,,,,,8,,,,0,,,,5,,,,
470,,,,,50,,22,88,54,,,78,,,,61,,,50,70,,,,,57
471,,,88,,,,3,71,,,,47,,,65,,34,,0,,,,53,4,
472,76,40,95,,,20,,,50,54,62,,,,,,,,,,,37,,48,
473,,14,,56,,,,,,,,3,,0,,,0,,0,,10,0,11,,
474,,,,,,22,46,,,,,,68,,,88,,52,25,68,39,,,42,
475,82,,84,93,87,16,,87,,,,80,,,,,68,,,84,,,,,
476,,50,72,,66,,,,,42,,,74,,89,,,70,,,,53,,44,
477,,40,,68,,,53,80,,,,,76,,99,,52,,,,,,,53,72
478,,40,80,,,,0,,,19,,,,,,79,26,,17,,,,,21,56
479,53,78,86,,,,43,,,,,66,,,,,48,,,,31,,,10,50
480,,,99,,78,,,,12,,45,,,0,,73,,28,8,,,,98,,
481,44,,89,89,50,,,56,,,,,37,,,,,46,,,22,,,29,
482,,31,98,,,46,8,83,26,,,,,,100,,40,,,,,,90,,
483,,,70,,26,0,,,1,,,,,,,,15,,1,6,13,19,,,
484,88,,,,72,,47,,,,,,,29,81,87,67,,45,,,,78,,
485,0,,86,,,2,6,,,,,,0,0,,,,0,1,0,,,,,
486,,61,,100,,,,100,40,,,85,,13,,94,,,3,,,,,,100
487,,40,,71,,,7,,20,,,39,,16,,,,29,19,51,,,,,
488,,,,61,,,10,80,,,,35,53,,,36,,,,,23,8,,,57
489,72,,100,,,,26,,33,,,,,,,85,66,,,,,,95,44,85
490,64,,83,,,,,,19,,,76,,19,,,60,39,,,45,,,,100
491,,68,,91,,0,8,,,43,,,,,87,100,,79,,,,,,52,
492,,,,100,94,,,,,,43,,,,81,,,,,67,64,,77,24,76
493,,,,,10,,,98,,2,,,,,,,16,3,,,2,,2,0,19
494,91,,,,,,,100,,75,36,,81,,,,75,,3,,,,88,,83
495,76,,,84,,,,98,,,5,,,36,65,,47,,,,,,80,,67
496,100,,85,100,80,,,92,,,57,,76,,,,,,,,64,,,,78
497,24,,,46,48,,,58,,12,,,,,45,,36,26,,,,,,,24
498,85,,100,,90,,,,,,,80,,40,,,,80,,65,,38,100,,
499,,,,68,,,,49,,5,10,,13,,76,,,,12,,,4,,16,
500,,0,68,,,,15,,,,,8,,0,,,23,15,,6,,,,7,
501,,,,,,,0,,,,0,6,,6,74,,,0,,20,,0,,,26
502,,,,,,,,100,,,,78,64,,70,82,39,,,,,56,76,,64
503,87,,70,,,18,,,16,,37,,69,22,,,46,,,,53,,,,
504,,54,,,,6,,,,40,,34,,18,,,52,,,,66,,,35,86
505,,,68,73,22,0,,,,,17,24,,,,,,,0,10,,,,6,
506,0,,,,3,,,,12,0,,3,,12,67,,,,,,4,,,,0
507,,,98,81,26,,,62,,23,,29,38,,,,2,,,,,,,,6
508,,31,,91,,0,,,,,7,50,,8,,,25,13,,,,,,26,
509,,51,,,,26,,,,,,59,,,78,,36,,,,45,,50,9,62
510,,,34,,,,12,,,0,0,,,4,,,11,,0,0,,,36,,
511,30,,,42,,7,,,38,,,,,,,48,,,,32,24,,60,0,
512,,,64,,58,0,2,,,,,,30,,15,35,,,9,,,,,,24
513,,,,54,,,13,,3,,,10,13,20,,,,0,,10,,,,19,
514,81,,,,,42,10,100,,,,,,,,98,,48,,81,,,88,,100
515,,,,,72,,,,,,,,32,,75,31,3,3,13,1,10,,,,
516,,,,,,39,,,,38,34,36,,32,,66,19,,,,,35,,11,
517,,49,,,,,6,70,35,32,16,,61,,96,,,,,,8,,,,
518,,13,79,,71,0,,84,24,,,36,,21,,,,,,,,14,,,
519,,,,48,23,0,7,,,0,,,10,,39,,,,,,8,,,15,
520,68,43,,,87,19,,,,41,,,69,,79,,,39,,,,,,,60
521,,,99,,96,22,7,,,,,90,,,,,,51,,,,56,97,,75
522,,,,,73,,,92,,43,,,,,,,,37,,28,38,40,,53,70
523,26,,,,,6,,,,12,0,29,,17,89,,14,,,,9,,,,
524,59,,,,,20,,83,,85,,100,,15,84,93,,,,,,,,,91
525,,,80,,35,,,,34,,4,,,27,,54,,,29,,39,,,15,
526,,0,,80,72,,,,17,24,,29,,,,,,9,0,,,,,,37
527,,,,87,,,,,24,,58,64,75,,100,,,,,,69,40,,,100
528,,,92,,,,,,,,79,69,,,,100,90,,33,,80,,,29,99
529,,,100,73,60,,,,12,,,,,12,,,38,,,,7,33,72,,
530,,,,84,,,25,,,,,,82,,,77,55,64,34,,,,,37,89
531,,47,73,89,,,34,,31,,,,73,,,,,48,20,,,,,,80
532,,81,,100,99,,,,,,,100,,,,,,42,62,,77,,,59,94
533,49,,,81,62,,45,,,,,,45,,77,,37,,,,37,25,,,
534,0,,,,,,,,,0,2,0,,,,65,13,,0,,0,,,7,
535,,,,,,5,,,3,27,20,,,21,,,,24,,,0,18,23,,
536,,,,,,,29,,,59,,,80,,86,100,46,,17,,,54,81,,
537,,29,,,,,,,,7,23,26,,,,47,19,14,,17,,,,,44
538,,,,,,,18,,3,,10,31,,,69,,,,,23,,6,68,,40
539,,,,80,79,36,,,,,,,,25,77,58,40,,,,55,,,13,
540,,,,73,70,,22,,,,,57,61,,,,,,7,,,,49,25,49
541,,14,,,30,3,,52,,,,,,0,,41,,6,,4,,,,10,
542,,,,90,71,8,,62,,,,,,,,,55,53,37,52,39,,,,
543,,92,,,,0,30,,,,45,,85,,,77,,,,,66,,82,41,
544,6,,88,53,,,18,,,,,,56,7,,,,,,16,9,,,4,
545,47,,,62,68,41,,,,,,60,,,,44,,,4,,,28,,,37
546,12,16,83,,,,16,,,0,,,,,,,,16,,0,14,,16,,
547,23,,65,,,,,67,9,,,,,,,40,,,0,,,,36,6,13
548,,47,99,,,,,,,72,,,86,7,,97,,,,64,42,,,18,
549,,24,,59,,,,94,21,,,,31,,,58,10,27,,,,16,,,
550,53,60,,87,,,,,,,39,66,,,,,,,,22,17,21,,7,
551,64,,100,,,45,22,99,,,,,,,,,,60,23,,,17,,,89
552,43,,,,42,,16,,35,,,,48,,,,39,,17,56,,34,,,
553,,96,100,,100,,,,,,,93,,,,,63,,64,,80,,,47,99
554,73,,,,82,,,,18,,36,,,18,90,66,,,,60,46,,,,
555,,,82,,60,4,48,,,,34,,71,,,69,,,41,65,,,,,
556,67,56,,,73,,,,29,53,,,63,,,77,,43,,52,,,,,
557,,,,,,,15,,,,13,0,,,,,4,11,8,,,14,16,,42
558,,,,98,81,,28,,42,60,,,89,37,,,,64,,,36,,,,
559,,,,,,,12,,,9,,,0,0,44,28,2,15,,,,0,,,
560,,,,100,,44,19,,55,,32,,100,,,92,,65,,69,,,,,
561,,1,84,,,,,90,,,,38,30,,,,,36,,45,27,,,,52
562,,29,,,,,,88,25,59,60,81,,,,94,,32,57,,,,,,
563,,,,98,,,,,63,,,61,79,,,,,55,,36,44,52,,,96
564,23,,,,,,,55,,,11,20,35,14,77,,,23,,21,,,,,
565,,59,,,,,,,,71,49,,,,,83,47,79,62,100,,36,,,
566,,,,84,,,0,91,,36,44,,68,24,,,,,0,,45,,,,
567,,,62,64,,,0,,,,15,,10,,,,,,,2,7,,19,0,
568,,34,,,26,,7,,,,,,,,,,12,19,2,10,,11,55,,
569,16,,,,63,,,,,,0,,,,56,28,,,0,0,11,,,10,
570,,,90,,,,,84,,,,,,45,95,88,,40,21,37,,29,,,
571,,55,66,,,20,42,,,,40,54,,,,,53,,,64,32,,,,
572,,,92,,,,,,15,0,,28,16,,,,0,,,,,7,64,,24
573,77,56,,72,,,,,,46,,,64,,,78,45,,35,,,12,,,
574,,,,,,13,,,30,48,33,,,13,,66,,,35,,,14,,22,
575,72,41,74,,,,,,23,,7,,58,,,,,13,,,52,,,,72
576,,,,43,17,,,52,,,0,,,1,69,,,,4,7,,0,,,
577,,,,,,10,8,61,,6,0,,,,,,11,,,13,,13,,,54
578,9,,68,,,0,6,,15,14,,,54,19,,,0,,,,,,,,
579,,,,,,23,,,16,,2,,,,72,,,,,12,21,,40,7,36
580,,59,,,,42,31,,84,48,59,,,34,,90,,,5,,,,,,
581,36,,,,45,15,,,,,20,,,0,74,52,25,32,,,,,,,
582,,,,,55,,1,,,,10,,48,,76,,22,,29,,,14,,16,
583,34,22,,,,,,,17,32,,,,,,49,,31,10,,,,58,,57
584,,51,,,85,,,86,13,,,46,,19,66,,,,,,,,48,32,
585,,41,,,,,,90,8,18,16,,,,,,7,,,,,46,65,26,
586,,,50,60,,10,,49,,,24,,,,,,29,33,,,8,0,,,
587,98,,91,,95,,65,,,,,100,,48,100,,,99,,,,,,25,
588,,,40,32,,10,6,,,,,0,,,,,,16,,,0,,28,14,
589,,62,70,,,,,,,,,55,,28,72,,65,,22,62,,,58,,
590,49,23,,,,,,,18,36,,40,32,11,,,,,12,,,23,,,
591,48,31,100,,57,,28,,15,,,,,,,84,,,,,,36,,,41
592,,7,58,,28,,7,,14,,,4,,,57,46,,,,,,,13,,
593,100,,,,,,28,,66,,,100,,,,,89,,,100,,29,,33,88
594,30,,84,,,,8,65,,22,,22,,,52,,,,0,,,,34,,
595,,,94,100,,,,,,,,,,49,,100,,100,43,90,91,,,15,
596,,35,84,,78,,,81,,,,,71,,,,,41,32,65,,,,,97
597,2,5,75,,45,,,,,,,2,,,30,,24,,,,,0,0,,
598,100,73,,89,100,,,,45,75,,,,,,97,,,34,88,,,,,
599,55,,,,89,,,,40,,43,56,,0,60,,,,,,63,,,33,
600,,,,,,0,,,25,,,,63,0,,30,,39,,28,,23,63,,
601,,,63,,,,,,1,0,,32,,12,,47,,,,,3,0,,,60
602,,,55,,,15,0,,27,0,1,,39,0,,,,0,,,,,,,
603,,26,,93,,,17,95,,,3,,,,71,,,51,14,,,,,,49
604,,7,,79,,,,,,,,33,,,72,21,,,27,,11,,35,0,
605,55,27,,,,,13,,56,,,,,,72,,30,,,,,0,,21,75
606,,59,,,90,,6,73,,,17,,,,,,,,45,30,,,,38,66
607,,18,54,,,,,,,,,5,0,,66,,,0,6,0,10,,,,
608,,,,100,97,43,,80,,,29,84,,,,85,,,,76,,,,68,
609,,,67,,,,8,77,,7,19,,,,,,,14,,,,41,,3,29
610,,,,,84,,10,98,28,,,64,57,,94,,,67,,,,,,,71
611,,,100,83,100,35,34,99,,,,,72,,,,,,,,55,,,17,
612,18,7,,,,,,60,,,1,,39,3,,,,,6,,19,,15,,
613,12,26,,,,,,,,,0,,9,,,,18,15,8,,1,0,,,
614,,,77,87,79,,,58,,14,,,,,,,,,27,,,,37,9,48
615,,,69,,31,,20,,13,,,,,0,75,60,27,,18,,,,,,
616,,,,,49,17,,,27,27,43,,,,,,40,,19,,12,45,,,
617,68,,91,66,,,41,,,,32,,,,,,37,,,34,,57,,32,
618,,,,,42,15,19,,,,,,27,,76,78,,48,,,,49,47,,
619,79,,,,99,23,,93,17,,,77,,8,,,,,,,,27,,20,
620,,,72,78,52,,,,,12,0,29,,,,36,,,,,,,21,,28
621,,,,,,0,,,39,24,,40,74,,,90,61,,31,39,,,,,
622,,,,,80,,,,19,,,,,,75,66,48,49,,,,42,66,16,
623,33,5,86,,,,,,,6,,,70,,59,,,,,,21,16,40,,
624,19,,,,70,9,,72,18,25,0,,,,,,40,,12,,,,,,
625,,,69,,,12,,66,,,,,18,4,,,,,0,,,,51,14,0
626,,,100,79,,,,74,,50,,,,30,,,74,,,,,33,91,,73
627,64,,,,,,22,84,,,,64,,0,,,17,,25,56,,,,2,
628,25,,,,51,7,8,,0,,,,15,,,,,,,,,,36,3,51
629,,72,,,92,8,,99,28,68,,,,23,,,,,,,,25,,11,
630,18,,100,,72,,0,50,,,35,52,,,75,,,,,29,,,,,
631,,,,81,,,,,81,34,62,98,79,,,,,84,,,,24,,,83
632,,16,,,,,,55,35,,,20,53,11,,45,,34,,,,,39,,
633,,29,,,40,,26,,,,,,,0,67,,15,37,,,,22,,36,
634,66,,100,,98,,,75,,70,20,,,,,,,,,49,,14,65,,
635,,,97,90,,0,33,,,,25,,86,,,81,,,,,74,35,,,
636,99,,,,,,,,16,50,38,,72,,74,,,,,52,44,15,,,
637,,32,,91,,,8,,2,13,,,64,,,20,39,,,,,,35,,
638,,,,68,77,,5,,21,19,,,,,78,,,,9,,,,33,5,
639,70,32,,,,,,89,47,,,,,46,97,,15,54,,,69,,,,
640,,,,,24,0,,,,,,17,1,0,,,,2,0,,,6,,20,
641,,24,69,,38,,24,,,,,,,29,,,,,,20,48,32,59,,
642,,,,68,,,,,,27,,56,,,,,40,12,47,,22,37,,,62
643,59,,100,,,12,30,,,,,,,27,91,,,,,50,38,,,40,
644,25,,,69,,0,,,,5,0,,,,,60,,10,,,8,3,,,
645,,,66,,,0,6,,,3,,,,,96,43,31,14,,,,0,,,
646,,0,,,,14,3,,,18,,,1,,67,,,,3,,,0,,,21
647,,,93,,90,,31,,,70,,,86,35,,100,,,66,,,41,,,
648,,,53,,23,,,33,,15,,,48,,,40,,,,,,,13,0,47
649,,56,,,73,,37,,35,,,53,,,,,48,,16,,,,,30,80
650,100,,100,100,,,32,100,85,,49,,85,42,,,,,,,,,,,
651,,,,,,,,67,14,,0,18,,13,71,30,,,,,,,43,,22
652,,,,,,,7,,0,,,,39,,,63,,,36,29,,,51,14,15
653,48,,,87,,,15,,,,,10,57,22,,,16,,,22,,,,31,
654,,,,,61,,,,,,,,14,,20,41,,0,13,0,,,,12,49
655,,,100,,,,,100,33,,,,88,13,,,42,,,46,,10,,20,
656,,72,,90,,,68,,66,,,,,33,,84,,43,,58,,,84,,
657,,42,86,,70,,,,31,,,,,,,,54,27,22,77,33,,,,
658,24,,,,,13,18,,,0,,3,,,,18,,,0,0,,,,,38
659,,,,97,84,,41,,,,,93,89,4,,,65,,,,31,,100,,
660,,,,,,,2,,19,0,0,,29,,71,57,,,,,,20,52,,
661,,9,77,51,70,,,,,,,28,,,,,,,,,26,15,52,15,
662,,,,60,,6,,,,,,,,,70,84,30,,,28,,,44,16,24
663,,,,,87,,39,,,,36,66,92,,82,,,,,42,,22,,,97
664,0,16,61,,,,,,,0,0,0,,,,,0,,,,20,15,,,
665,68,,78,,88,,,,57,,,,58,,63,,,76,43,,,,,37,
666,73,,,100,,60,,,,,86,,,,,,35,56,,53,,54,,,85
667,56,,,,65,,,,,,19,,,,93,69,19,,,30,35,13,,,
668,,16,,,,0,,37,,30,0,,20,,,,,,,25,,,48,6,
669,29,,,27,,5,8,75,,,,,,,,,,3,,11,,7,8,,
670,38,,,60,,3,,,12,,,55,,,,,,20,,,,16,,23,66
671,,29,88,85,63,,12,,,,26,,66,,,,,,23,,,,,,68
672,13,,99,,55,13,,,0,,,10,,10,,,,,,,,18,,4,
673,,31,,,,0,,64,,31,,,68,,,,44,,19,,,13,60,,
674,46,,75,,,20,,,45,21,20,,,,,55,,48,,,,,,,38
675,,,,,,0,5,80,,,,,,0,,40,,13,,20,14,,,,56
676,75,,,,,,,,69,,,,,33,,88,,75,41,,32,,86,51,
677,38,,,55,,,41,,,,,67,,,74,,,50,,35,26,,,,59
678,,58,,69,79,26,,,,,9,,,,,86,,,43,,65,,,22,
679,,,,89,,,19,94,,,,,,,88,65,,,4,,8,23,,,78
680,2,,,89,,,,,21,19,9,28,,,,,11,,,27,,12,,,
681,,,,,,8,,,25,,,,34,,,,27,27,,,,27,33,27,40
682,2,0,,47,,,,,,8,,,33,0,42,,0,,0,,,,,,
683,78,,,,93,32,47,,,,,,,22,,,,,,39,,26,,0,93
684,30,12,,51,,,16,56,,,,,,23,,,,,,25,,5,,16,
685,0,,,,0,15,,,,0,,,,,33,,9,,,,2,0,27,,
686,,,92,49,9,0,7,,,,,,3,4,,,10,,,0,,,,,
687,,,,,33,10,,54,8,16,,,,3,,66,,,6,,,,,20,
688,,19,,33,38,0,,,,,,,,0,65,17,,,,,18,8,,,
689,,24,,,60,14,,,,,,50,,,,85,62,44,,,8,,,0,
690,67,,,,65,,,89,16,77,,,61,,84,,,25,,,,,66,,
691,,,87,,,39,,100,63,,,80,,,,84,46,,36,,,43,,,
692,18,,,,,,,,10,,5,48,43,,,,,28,,,26,,,16,48
693,,,100,,,0,14,,,,36,,,,,,60,,,83,95,34,100,,
694,,,,49,,0,,,,0,3,,19,,52,43,,0,,,,,,0,
695,,,81,,35,,,79,26,17,,,,,,,24,,19,,,20,24,,
696,,,,,78,36,28,,,47,,,70,,,,,24,28,,41,35,,,
697,100,,85,98,,0,,,,,41,,,,,100,,,,86,78,20,,,
698,,,,84,90,,0,,18,20,,,71,,,,,,15,,,,,49,96
699,,,,98,,,64,,,63,,,,0,99,,,65,,59,45,,,29,
700,58,50,,,,,,,,,19,,51,,,,,70,,64,,28,88,21,
701,,,,,74,,,76,,33,,,,,90,63,,,5,36,2,,73,,
702,27,19,,41,,,,,,,,15,35,,,33,,,,,2,6,,,6
703,17,,87,,25,,0,,11,,,,0,,18,,,,0,,0,,,,
704,,29,,,,0,25,,,26,8,,24,,90,,,8,,,,18,,,
705,,,,,48,,,,27,19,,,,15,,60,,,,28,21,14,,22,
706,34,,80,100,63,,,,,40,49,78,,,,72,,70,,,,,,,
707,,,,,79,,26,,,50,,,,,80,67,,,,59,,5,,17,71
708,,73,,,,0,,87,28,,31,,64,8,,,,,,,,19,,0,
709,38,5,,,45,,,,,18,,,,,,27,31,,,14,,29,26,,
710,59,,,91,52,0,,79,52,,,,,,,,42,40,19,,,,,,
711,4,,47,,16,,,,9,,,21,,0,,,,,6,,,1,,5,
712,,,,,,,,,,,,,,28,96,,,22,37,42,42,26,,13,56
713,71,,,,62,44,,,,,,64,,,93,,35,,,,42,,54,5,
714,67,32,,,86,34,15,92,21,,49,,,,71,,,,,,,,,,
715,,,66,89,,,,,,,,29,42,11,,58,,,,,18,11,,,52
716,,42,,76,,,26,,40,,36,,36,13,78,,,26,,,,,,,
717,,53,,67,,,26,,,20,56,,60,,,,60,,,53,,,78,,
718,69,,99,,76,,,84,,44,39,,,,,,21,,,,10,,62,,
719,,0,,,39,0,0,,,22,11,13,,,,,,,0,,,,,,48
720,69,34,,89,,28,,78,,,46,,,,,,,68,46,,,28,,,
721,,,,74,33,,8,,4,,4,,,0,,61,,,,,19,13,,,
722,,46,,79,96,18,,79,28,,,,,,100,,53,,,,,,,,87
723,,,71,,,5,,71,,,,,9,0,78,,,,,,,15,,8,39
724,37,33,,65,,,,64,,,,,61,,90,,,,,21,,17,30,,
725,44,24,56,,,,,,,,,,21,0,,54,,19,,,,21,,,55
726,14,0,,,,12,,,,,0,,,,71,,,0,,10,12,,,1,
727,,11,,,,,,44,,21,,,45,13,63,,,22,7,,,,13,,
728,,21,83,,,21,,63,,,,,50,,,49,,,13,,,20,58,,
729,,,80,,,,0,,,0,0,,,,,42,,25,,,21,11,,13,
730,,,,36,,0,15,,3,0,,,0,,,42,2,,,,,,,6,
731,,,100,,,24,,,,58,64,96,94,,91,,,65,,,,,,53,
732,,23,,,,9,,,3,,0,,17,3,,,,,,,7,17,51,,
733,,,51,,38,0,,,0,15,,,,11,,,,16,0,,,,,0,
734,,,71,,,,,86,17,,3,14,,,,,,,10,,2,,30,0,
735,67,,,88,,,45,,75,,58,,89,,,82,,,33,,58,,,,
736,5,,,72,,1,,61,,0,,15,,21,,,,,,3,8,,,,
737,12,9,66,,,,22,,23,,,16,,,46,,,,,0,23,,,,
738,,,82,89,,,47,,,,,,,51,80,,44,78,,,80,,,,100
739,,,86,,57,,30,,,14,,49,,,,,48,,11,,38,,,,46
740,45,,,,,,0,84,,18,,,,18,,,57,,,,,43,81,16,
741,,,75,,46,13,1,,54,,,58,,,,72,,,,,,,,38,53
742,,,,70,72,,,,,,,,74,24,92,77,26,,,,33,,,24,
743,36,,84,,43,1,,,,,25,49,23,,,,,9,,,,,,,69
744,90,,85,79,,,,,,50,,,100,,91,,,,,,,70,100,38,
745,,34,,56,,19,,,,39,0,,,20,63,,13,,,13,,,,,
746,,86,,92,,,,,28,67,,,81,,,,,43,,51,,23,,37,
747,39,,,58,70,,,67,,,13,,,,,,,70,15,,,,,13,77
748,,,,47,,,,,,,,29,,,47,,10,22,,15,,33,63,28,
749,,,,,21,,,59,,0,,,3,9,81,47,,,,12,,,,0,
750,48,,100,,53,15,,52,,,,,,,67,36,,,,35,,,,30,
751,0,,,,,9,,,,,,,0,7,,,15,,14,,0,,,0,38
752,55,52,,71,,,15,,,,31,,36,,,,56,,0,21,,,,,
753,,,,,,53,48,100,,,,,,32,,97,57,57,,,,73,,22,
754,32,,100,54,,,,74,,6,,,,3,,,,3,0,,,,17,,
755,,,95,,88,18,,91,75,,,86,,,,71,,82,,,,39,,,
756,61,,,71,,,,,,,,76,59,38,,,27,,,,36,,,26,67
757,,66,100,93,,,,98,,60,,,,,93,,69,,,46,,,,,84
758,31,18,79,,15,22,,,5,,,,,,,,,,,21,,,46,,49
759,,,,,49,,,78,0,,,,,0,35,,9,24,,14,,0,,,
760,,30,89,59,,,,58,18,,0,,,,,,,,,11,,16,,20,
761,,,100,,92,26,,,,,,100,100,,,,47,,66,,,,95,,100
762,,,,,,0,,,,,28,72,76,,,60,,,6,65,42,46,,,
763,41,,,,50,,14,75,,,,,,0,,49,,30,,29,,,,14,
764,,,,,,,0,,,9,6,11,33,,,22,,0,,,0,,32,,
765,0,13,51,,43,0,,,,3,16,,,0,,,,,,,,0,,,
766,55,,,,83,,13,,,,6,,,,,73,74,,10,76,75,,,,
767,,,83,90,91,,,,61,,38,54,72,,,,,,,66,,,76,,
768,,36,,70,,24,22,,42,,38,,,18,,50,,,,,36,,,,
769,,,,81,,,,,64,61,,,,,,79,85,54,0,,,34,71,,
