ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
460,,,100,,,,,91,,,,,,,,90,,,,,,,,,
461,,,,,,,,,,12,,,71,,,,,,,,,10,,,
462,,,,,,,,75,,,15,,56,,,,,,,,,,,,
463,,34,,,,,,,,13,,,,,,,,,,,,,,,30
464,,,,,,,,,,,,,,,,100,45,,56,,,,,,
465,16,10,,,,,,,,,,,,,18,,,,,,,,,,
466,,,,,,,,90,,39,,,,,,,,,,,,,,27,
467,,32,,84,,,,,,36,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,66,,,,,,,,,,63,,68
469,,,,,,0,,,,,,,,,,10,0,,,,,,,,
470,,,,,,,22,,,,,,,,,,,49,50,,,,,,
471,,,,,,,3,,,,,,,,,,,,,,,24,53,,
472,,,,,,,,94,,54,,,,,,,,,,,,37,,,
473,0,,,,,,,,,16,,,,,,18,,,,,,,,,
474,,,,,82,,,,,50,,,,,,,,,,,39,,,,
475,,52,,,,16,,,,,,,,,100,,,,,,,,,,
476,,,,,,,,,,42,,71,,,,,,,36,,,,,,
477,,,,,,,,,,,,,,,99,,,,,,,,,53,72
478,,,,,44,,,,,,,,,,,,,,,,,17,26,,
479,,,,,,43,,,,,,,77,,,,48,,,,,,,,
480,60,,99,,,,27,,,,,,,,,,,,,,,,,,
481,,21,,,,,,,,,43,,,,,,,,,,,,,29,
482,,,,,,,,,,,,,,42,,,,,,,,31,,,100
483,,,,,,,,,,,,,,18,,,,,,,,,6,27,
484,,,94,,,,,,,,,,65,,,,,48,,,,,,,
485,,,,,,2,6,,,,,,,,,,,,,,0,,,,
486,,,,,,,64,,,,,,87,13,,,,,,,,,,,
487,,,,,,,,,20,,,,,16,,,,,,,17,,,,
488,54,,,,57,,,,,,,,,,,,,,,,23,,,,
489,,,,,,,,,,90,31,,100,,,,,,,,,,,,
490,,46,,,,,,,,,,,,19,,,,39,,,,,,,
491,,,,91,,0,,,,,,70,,,,,,,,,,,,,
492,,,,,94,,,,,,,,98,,,,,,,,,55,,,
493,,,,,,,,,9,2,,,,,,,,,,0,,,,,
494,,,,,,,,,,,,78,81,,,,,,,45,,,,,
495,,,,,,,,,,,,,64,,,,,,,,47,,,,67
496,,64,,,,,,,67,,,,,,,,,,,,,42,,,
497,24,,,,,,,,,12,,,,,,,,,,,,,,,24
498,,,,,,,,,,,58,,,,,,,,,,,38,100,,
499,,,,,,,14,,,,,,13,,,,,,,,,,,,35
500,,,,,,0,,,,,,,,0,,,,,,,,7,,,
501,,0,,,,,,,,,,,,,74,,,,,,,0,,,
502,,,,,,,0,,50,,,,,30,,,,,,,,,,,
503,,,70,,69,,,,,,,,,22,,,,,,,,,,,
504,,54,,,,,,,,,,34,,,,,,,,,,,,35,
505,,,68,,,,,,,,,,35,,,,,,,,,0,,,
506,,,,,,,,,,,,,24,12,,,5,,,,,,,,
507,4,,,,,,,62,,,,,38,,,,,,,,,,,,
508,19,,,,,,,,,,,,,8,,,,,,,,,,26,
509,,,,,79,,,,,,,,,,,,,,,,45,,50,,
510,,9,,,,,,16,,,,8,,,,,,,,,,,,,
511,,,,42,,,,,,,,9,,,,,,,,,,1,,,
512,,,64,19,,,,,,,0,,,,,,,,,,,,,,
513,0,1,,,,,,,,,13,,,,,,,,,,,,,,
514,,53,,,,,,,,,,,,,84,,,,,,,74,,,
515,,,,33,72,,,,,,,,,,,31,,,,,,,,,
516,,,,,,,34,,,,,36,,,93,,,,,,,,,,
517,50,,,77,,21,,,,,,,,,,,,,,,,,,,
518,,13,,,,,,,,,,,,,45,,,,,,,,,,30
519,4,,,,,,7,40,,,,,,,,,,,,,,,,,
520,,,,,,,,,,41,,,,,,,56,,,,62,,,,
521,,,,,,,,,,,,,90,,,80,,,,,41,,,,
522,,,,,,,,,,,34,,76,,,,,,,,,,,,70
523,,,86,,,,,,13,,,,,,,,,,,,,,,,61
524,,,,,,,,,,85,,,,,,,44,,,,,,94,,
525,,,,,,,,,,8,,,,,94,,,,,,,,31,,
526,,,,,,,,82,,,0,,,,,,,,0,,,,,,
527,,,,,,24,,,,22,,64,,,,,,,,,,,,,
528,,,,,,,,100,32,,,,,0,,,,,,,,,,,
529,,,,,,,,,,,,39,,,,,,,,,,33,,,47
530,,,,,,,,,46,,,,,,,77,,,,73,,,,,
531,,,,,,,,,,22,,,,,,,,,,,,51,,,80
532,,,,,,,,,,,56,,,,,,,,,,,9,,,94
533,,,,81,,43,,,,,,,,,,,,,,,,25,,,
534,0,,,4,,,,,,,,,,,,,,,,,,,,7,
535,,,,,,,,,,27,,,,,,,,,,18,,,,26,
536,,,98,,,,,,21,,,,,,,100,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,8,,,,,21,44
538,,,,,,,,,,,,,,11,69,,35,,,,,,,,
539,,,,,,,38,,39,,,,50,,,,,,,,,,,,
540,,,,,,,22,,,,,,61,,,,,,,,,,49,,
541,,,58,,,,,,,,0,,,,,,,,,,,,,10,
542,,,,,,,,,,,,,,14,,55,,,,,39,,,,
543,,,100,,81,,,,,,,,,,,,,,,,,,82,,
544,,0,,,,,,,21,,,16,,,,,,,,,,,,,
545,,,,,,,,,,,22,,,14,,,,,,,,,,,37
546,12,,,,,,,,,,,,,0,,,,,,,,,16,,
547,,,,50,,,,67,,,,,,,,,,12,,,,,,,
548,,,,99,98,,,,,,,,,,,,,93,,,,,,,
549,31,,,,,,,,,,,,,,,,10,,,,1,,,,
550,,,,,,,,,,,,,82,7,86,,,,,,,,,,
551,,,,79,,,,,,,44,,,,,,54,,,,,,,,
552,,12,,,,,,,35,,19,,,,,,,,,,,,,,
553,,,,,,33,,,,,,,,12,,,,,,,,,82,,
554,,,,,,,,,,,,,59,,,,49,,,,,,,23,
555,,,,,60,,,92,,,,,,,,,,,,,,,63,,
556,,56,,,,,,,,,,,,,64,,,,30,,,,,,
557,,0,72,,4,,,,,,,,,,,,,,,,,,,,
558,,,,,,,28,,42,,,,,,,,,,,,,22,,,
559,18,,,,,,12,,,,,5,,,,,,,,,,,,,
560,,,100,,93,,,,,,,,,,,,,,,,,,,,83
561,,,,,,,0,90,,23,,,,,,,,,,,,,,,
562,,29,,96,,,,,,,,,,,79,,,,,,,,,,
563,84,,,,,,,100,,,,,,,,93,,,,,,,,,
564,,,,,,,,,,,11,,,,,,,,,,27,,50,,
565,,,,,80,,,,58,,,,,,,83,,,,,,,,,
566,56,41,,,,,,,,,,,,,,79,,,,,,,,,
567,,,,,38,4,,,,,,,,,,,,,,2,,,,,
568,,,,,,,7,,,,,40,,,,,,,,10,,,,,
569,,,,,,,,,,,0,19,11,,,,,,,,,,,,
570,,,90,82,,,,,,,,86,,,,,,,,,,,,,
571,,55,,,,,,,,59,,,,,,,,,,,,,82,,
572,,,,,,11,,,,,,,,,,,,,,9,,7,,,
573,,,,,,,12,,,,,,64,,,,,,,,,12,,,
574,,,,59,,,,,,48,,,73,,,,,,,,,,,,
575,72,,,,,,,,,,,,,,,,25,,,,52,,,,
576,0,,,,,,,,,,,,,1,69,,,,,,,,,,
577,,,,,,,,61,,,,25,11,,,,,,,,,,,,
578,,,,,,,,,,,7,,,,,,,14,,,,,,12,
579,,,,,16,,,,16,,,,,,,,,7,,,,,,,
580,100,,,,,,,,,,,,,,,,,,,,49,,,,97
581,,,,,,15,,76,,,,,,,,,,,,,,14,,,
582,27,,,,,,,,,,10,,,,,,,,,,,,,,70
583,,,,,53,20,,,,,,,,,,,25,,,,,,,,
584,,,,,,,,,,25,,,,,66,,,,,,,22,,,
585,,,,,,12,,,,,,,68,,,,,,,,,,,,68
586,,26,,,,,,,,,24,,,,,,,,,,,,,16,
587,,63,,,,,,,,,,,,48,,,,,50,,,,,,
588,,,,,,,,75,,,,,,,,31,,,,,,8,,,
589,,,,,,,,,,,28,,,,,,,,,62,,,,38,
590,,,,,,,13,,,,,,,,,63,2,,,,,,,,
591,,,,,,,,88,,,,,,5,,,,42,,,,,,,
592,,,,65,,,,,14,,1,,,,,,,,,,,,,,
593,,,,,,,,,66,,,,,,,,,81,,,,29,,,
594,,,84,,,,,65,,,,,,,,,,,,,,,,,33
595,,,,,,,,,,,,100,,,,,,,,,,,88,15,
596,,,,,,,,,27,,,,,37,,,,,,,,,,,97
597,,,,,,5,,,7,,,,,,,,24,,,,,,,,
598,,,,,,19,,,45,,,,,,,,,,,88,,,,,
599,,,,82,,,,,,,,,,,,,,,37,63,,,,,
600,26,,,,,,,,,,0,,,,,,,,,,,,,21,
601,,,,,,,,,,,,,,,66,,,,,,,,,17,60
602,,,,,,,,,,,,24,,,,60,,,,,,,47,,
603,,,,93,,,,,,,,,63,,,,,51,,,,,,,
604,,,,79,,,,,,,,,,,,21,,,27,,,,,,
605,,,,,,29,,,56,,70,,,,,,,,,,,,,,
606,,,,,,,6,,,,,,,,,68,,,,,,,,38,
607,,18,,,,,,66,,,,,,,,,,0,,,,,,,
608,,,,,,,,80,,,,,,15,,,,,,,87,,,,
609,,,,77,,25,,,,,,,,,,,,,,,,41,,,
610,,,,,,,,,,42,,,,,,100,,,17,,,,,,
611,,,,83,100,,,,,,,,72,,,,,,,,,,,,
612,,,,,,,,,0,,,,,,,,,1,,,,,15,,
613,12,26,,,,,,,,,0,,,,,,,,,,,,,,
614,39,,,,,,,,,,,,,,,,,,,,,21,,9,
615,,,,,,,,,,,,,,0,,60,,,,,27,,,,
616,,,,,,,,,27,,43,,,,,,40,,,,,,,,
617,,25,,,,31,,,,,,,,,,,,,,,,57,,,
618,,18,,,42,,,,,,,,,,,,34,,,,,,,,
619,,45,,,,,,,,,,77,72,,,,,,,,,,,,
620,,,,,,,,,,12,,,,0,,,20,,,,,,,,
621,,,76,,72,,,,,,,,,,,,,,,,32,,,,
622,,,88,,,,,,,,,,,,,,48,,,,,,66,,
623,,,86,,,,0,,,,,,70,,,,,,,,,,,,
624,,,,,,,,72,,,,,,,,,,,12,,14,,,,
625,,,,,,,,66,0,,,,,,,,,,0,,,,,,
626,,,,,,,,,,,,,82,30,,,,,,,,,91,,
627,,53,,,,,,,,,,,,,,,,,25,,,45,,,
628,25,,,,,,,,,,,,,,,,,16,,1,,,,,
629,,,,,92,,31,,,,,,,,,,,,,,68,,,,
630,,,,,,,,,,21,,,,,,,28,38,,,,,,,
631,,63,,,,,,,,,,,,,,100,,,,,,,,,83
632,,,,,,,,,35,,35,,,,,,,,,,33,,,,
633,28,,,,,,,,,,,,,0,,,,,,,,22,,,
634,,,,,,,,,,,,84,,,,,,71,,,,,,37,
635,,,,,81,,,,,,,,,,,,,,38,,,,,0,
636,,,,,,,,,,,,,,,74,93,34,,,,,,,,
637,,,,,,0,,,,13,,,,,,,,,,28,,,,,
638,,24,,,,,,,,,,35,,,,,,36,,,,,,,
639,,,,,,,,,,,44,44,,,,,,,,,,,,61,
640,,,,38,,,,,,,,,,,63,,,2,,,,,,,
641,,,,,,,,94,,,21,,,,96,,,,,,,,,,
642,,,,,,,,,,27,,,,,93,,,,,,,37,,,
643,,,,,,,,,,,,,72,,,66,,,,,,,60,,
644,,23,,,33,0,,,,,,,,,,,,,,,,,,,
645,24,,,80,,,,,,,,,,,,,,,,,,,26,,
646,,,,,,,,69,10,,,,,,,,,,,,0,,,,
647,,40,,84,,,31,,,,,,,,,,,,,,,,,,
648,20,,,,,,,,,15,,,,,,,,,,,13,,,,
649,,,,,,,,,,34,,,,,,,,,,,50,,,30,
650,,,,,,,,,,,,,85,,,,,51,,,62,,,,
651,42,,,,,,,,14,,,,,,,,,,23,,,,,,
652,19,,,,,,7,,,,,,,,,,,,,,0,,,,
653,,45,,,,,,,,27,,10,,,,,,,,,,,,,
654,,,,,,,19,,,,,,,,,,14,,,,,,51,,
655,,,,,,,,100,,40,,,,,75,,,,,,,,,,
656,,,,,,0,,,,,,,,33,,,,,41,,,,,,
657,,,86,,,,,,,,37,,,,,,,,,,,6,,,
658,,,53,,,,18,,,,6,,,,,,,,,,,,,,
659,,,,,,,,,,,,,89,,,,,,0,,31,,,,
660,33,,52,,,,,,,,,10,,,,,,,,,,,,,
661,,,,51,,0,,,,,,,,,,,,18,,,,,,,
662,22,,,,,,,,,,,,63,,,,,,,,,,,,24
663,,,,,,,,,,,,,,,,89,,,0,,,,,,97
664,,,,,,0,,,,,,0,,,,,,1,,,,,,,
665,,37,,,,,,,,,26,,,,63,,,,,,,,,,
666,,78,,100,,60,,,,,,,,,,,,,,,,,,,
667,,,,,,28,,,,,,36,,,,,19,,,,,,,,
668,,,,,,,,,,,,19,,0,,,,,,,,,,,30
669,,,,,,,,,,,,26,0,,,,,,,,,,,,50
670,,,,,,,,,,24,,55,,,,,,,,,39,,,,
671,56,,,,,,,,,16,,,,,,,,,23,,,,,,
672,13,,,,,,,,,,,,,,,,0,,,,,,,4,
673,,,,,,,,,,,,49,,,,,44,,,,,,,,61
674,,,,,74,,,,,,,,,,,,,48,,,,,44,,
675,,,,,,,5,,14,,,,,,,,,,,20,,,,,
676,,,,,98,,,,69,,,,,,,,44,,,,,,,,
677,,,,,,,41,98,,,,,,,,,,,,,,,,22,
678,,,,,,26,,,,45,,,,,,,,,,,,,,22,
679,,,65,,,,,,,,,36,,,,,,,4,,,,,,
680,,,,,,,,,,,,,,,,21,11,,,,,,21,,
681,,,,,,,25,,25,,,,,,,,,,,30,,,,,
682,2,,,,,,,,,,,,,,,,,,,,,6,16,,
683,,,,,,32,47,,,,,,,,,,86,,,,,,,,
684,,,,,,,,,23,,,,,,,,,,,25,,,43,,
685,,,,,0,,,55,,,,,,,,,,,,,,,,17,
686,0,,,,,,7,,,,,4,,,,,,,,,,,,,
687,,,,47,,,,,,,,,,,,66,,29,,,,,,,
688,,,,,,,5,,,,,,7,,,,,26,,,,,,,
689,,24,,,,,,,20,,,,55,,,,,,,,,,,,
690,,,74,,,,,,,,,,,,,,,,,,27,15,,,
691,,,,,,,,,,,,,78,,,,,,36,,56,,,,
692,,,,,,,,,,,,48,,14,,,,,0,,,,,,
693,,,,89,,,,,,,,,,,,,,,,83,,,100,,
694,,1,,,,,,,,,3,,,,,,,,7,,,,,,
695,,,,,,,,79,,,,,,,,60,,,,,,,,21,
696,,,,,,,28,,,,,,,,86,,,,,,,,,17,
697,,,,,,,,,,,,,,,,,,,41,,,20,,57,
698,,58,,,,,,,,,,,71,,,,,,,,,38,,,
699,64,,,,,,,,,,,,,,,,96,,,,,,,,100
700,,,,83,,,,,49,,,,,,,,,,,,,,,21,
701,,,,,,,,,,,,,,,,,,,5,,,,73,,60
702,,,100,,,,,,,,,15,,,,,,,,,2,,,,
703,,,,,,,0,,,,,,0,,,,,0,,,,,,,
704,,,,,,,,,,,,,,,,,,,5,3,25,,,,
705,38,,,,,,5,,,,,,,,,,,,,,,,21,,
706,,,,,63,,,,,,,,,,,72,,,,,,34,,,
707,,,,,,,,,,,,,,,,,,,,,31,5,,,71
708,,,,,,,,,,,,,,,58,,,,35,30,,,,,
709,38,,,,,,,,,,,,,,,,,,,14,34,,,,
710,,,,,,,27,,,33,,,,,52,,,,,,,,,,
711,,21,,,,,,,,,,,,,,52,,,,,,,,5,
712,,,,,62,,29,,,,,,,,,,,,,,,,69,,
713,,,,,,,,,,,,,70,,,,,,,,42,16,,,
714,,,,,,,,,21,,,,,,,,,60,,,,31,,,
715,,,,,,,,,,28,,,42,,,,,,,,,,39,,
716,,,,,,,,,,,,,36,,,36,,,,,,,,,33
717,,,,,,,26,78,,,,,,,92,,,,,,,,,,
718,,,,,,,,,,44,,64,,,,,,,,,,,,,54
719,,,,57,,,,,,,,,,,,,,23,0,,,,,,
720,69,,,,,,,,,,,,,,,94,39,,,,,,,,
721,,,,,,2,,,4,,,,,,,,,,,,19,,,,
722,,,,,,,,79,,,,,,,,,,,,,,15,,42,
723,,,,,,,1,,,,,,,,,,,,15,,,,46,,
724,,,,,,,,,6,,,,61,,,,,,0,,,,,,
725,,,,,,,,,,,,,,,,54,,,,,20,21,,,
726,,,,,,12,,,,,,,,,71,,,,,,,,28,,
727,,11,,,,,,,,,,23,,,,,,,,,,,,0,
728,,,,,,,,,,,,,,,65,,5,,,,,20,,,
729,,,,,,,,,,0,,,,,,42,,,,,,,,13,
730,,,,,,,,,3,,,,0,0,,,,,,,,,,,
731,,,,,,24,,95,,58,,,,,,,,,,,,,,,
732,,,,,,,,,,,0,7,,,,,,,,,,,,,45
733,4,,,,,,,97,,,,,,,,,,,,,,,,0,
734,,,71,,,,,,17,,,,,,,,,,,,,,,0,
735,,46,,,,,,,,35,,,,,,,,,,,,,91,,
736,,,,,,,,,2,,,15,,,,,,,,,,,,16,
737,,,,,,14,,,,,,,,,,,3,0,,,,,,,
738,,,,,,,,100,,,,,,,,,,,,,80,17,,,
739,,,,,,27,30,,,,,,,,,,,,,,38,,,,
740,,46,,,,,,,,18,,,,,,,,,,43,,,,,
741,,40,,,,,1,,,,,,,,,,,,,,,,,,53
742,,,79,,,,,81,,,,,,,,,,,,62,,,,,
743,36,,84,,43,,,,,,,,,,,,,,,,,,,,
744,,,,,,4,50,,,,,,,,,,,,,,88,,,,
745,,,,,,,11,,,,0,,,20,,,,,,,,,,,
746,,,,,,,45,,,67,,,,,,,,43,,,,,,,
747,,,73,,,,,,,,,,,,,,,,,35,,,,13,
748,,,,,,,,,,5,,,,,47,57,,,,,,,,,
749,,,,,,,0,,,,,,,,,47,,,,,0,,,,
750,,,,,,15,,52,,,22,,,,,,,,,,,,,,
751,,,,,63,,,46,0,,,,,,,,,,,,,,,,
752,,,,,,,,100,37,22,,,,,,,,,,,,,,,
753,52,,,,,,,100,,,,,,,,97,,,,,,,,,
754,,,,,,,,,,,,,,,,22,,,,,,11,17,,
755,,,95,74,,,,,,,,,,,,,,,,20,,,,,
756,,,,,,,,,26,,,,,,85,,,50,,,,,,,
757,,,,93,,,,,,,,,,,,,,,,46,,,,,84
758,,,,,,,,,5,,,,,,,,,,0,21,,,,,
759,,,,,,,,,,,19,,,0,,,,24,,,,,,,
760,,,,,,,,,,,0,,,,,,,,,11,4,,,,
761,,,,,,,5,,,95,,,,,,,,95,,,,,,,
762,,,,,,,,,,,,72,,,,,,,6,,42,,,,
763,,45,,,50,,14,,,,,,,,,,,,,,,,,,
764,,,,,,0,,,,,,11,,,,,,,,,,,32,,
765,,,,,,,,,,,,7,,,,,,,,,,,17,16,
766,,54,,,,,,,,21,,,,,,,74,,,,,,,,
767,,,,,,,,,,,,54,,,,,74,,,66,,,,,
768,,,,,,,,,,25,,,,,,,27,,,,36,,,,
769,,62,,,,,,,,61,,,94,,,,,,,,,,,,
770,,,,,,,,,,,,,,33,,91,,,,,22,,,,
771,,,,,,,,67,,,,,,,42,,,,,,,,57,,
772,,,,,,,0,,,,,,,,,,,,0,0,,,,,
773,,,,,,17,,,,,,,,,,,27,33,,,,,,,
774,,,,,,,,,18,,,,,,,,,,,24,,,,35,
775,,,,,,,,85,,,,,,10,,,,,,,,,,,85
776,,,,100,99,16,,,,,,,,,,,,,,,,,,,
777,,,,,,,,100,,,59,,,,,,49,,,,,,,,
778,,44,,80,,,,,,,48,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,0,,,17,,,0,
780,,,,,62,,,,,,,,,,,,63,,,,,,86,,
781,,,,,,,,,,,,40,,,89,,,,,,44,,,,
782,30,,,,,,,,26,,,,60,,,,,,,,,,,,
783,,,82,,,,,,,,,,,,86,,,,19,,,,,,
784,,,,,,,,,,11,31,,,,,,,,13,,,,,,
785,,,,,,,,,,,0,,,,,,,0,,,,0,,,
786,,,,78,,,,,,,,,,,,66,,,,,,28,,,
787,,,,,,,,,14,19,21,,,,,,,,,,,,,,
788,,18,,,,0,,,,,,,,,,,,,,,,,,2,
789,,,,,,,,76,,,,,,,,65,,,,,,,,2,
790,50,,,72,,,,,,9,,,,,,,,,,,,,,,
791,,,,,51,27,,,5,,,,,,,,,,,,,,,,
792,56,,,,,,,,12,,,,,,,,,,,,,,,,73
793,89,,,,,,,,,,,,83,,,,,,,,,69,,,
794,,,,61,,,,,,,,,54,,,64,,,,,,,,,
795,,,,,,,,,,,,81,100,,,,,46,,,,,,,
796,8,,,,19,,,,,,1,,,,,,,,,,,,,,
797,,,95,,93,,,,,38,,,,,,,,,,,,,,,
798,,,,,83,,33,,,,,,,,,97,,,,,,,,,
799,,,,,,,,,,,,,,,,,3,,,,,29,,0,
800,,,,,,,,,31,31,,,97,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,14,,,,,65,,57
802,,,83,,,,,,,,,,,11,,,,,,,64,,,,
803,,24,,,,,,,,,,,,,,,,40,,,,,,,63
804,,,64,,15,,,,,18,,,,,,,,,,,,,,,
805,20,,72,,,10,,,,,,,,,,,,,,,,,,,
806,,,,,87,,,,,59,,,,15,,,,,,,,,,,
807,,,80,,,,,,,,,,,,,,23,,,,,,,,55
808,,,,,,4,,,,,,,,,61,,,13,,,,,,,
809,,,,68,,,,,,,10,,,,,,,,,,,,,8,
810,,,,,,,,,,,,,25,,,,0,2,,,,,,,
811,,,84,,,,,,,58,47,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,84,,,,,57,,,,48
813,,,,,56,,,,,,17,,,,,56,,,,,,,,,
814,,,,,,,19,,,25,,,,,,,,,,,,17,,,
815,,,,,,,,,,,,,29,,,,,,,,,0,47,,
816,,,,,,,,,,,,,,17,,,,,,,,17,52,,
817,,54,100,,,,,,,,,,,,,,,,,,30,,,,
818,,,,,,0,4,,,4,,,,,,,,,,,,,,,
819,,,81,,,,,,,,,,,,,,,,,,,18,,37,
820,,,87,,,,,,,,,,,,,77,,,,,,,,,63
821,,,,,,5,,,,,,,,,79,,,,,,,74,,,
822,,,,,,0,1,,,,,13,,,,,,,,,,,,,
823,,,,,,,0,,,,,,,,,,,,,,,18,59,,
824,,,,,,,,,,24,,,,,,,,,,,,6,,,12
825,,,,,,,,,,,13,,,,93,,,,,53,,,,,
826,,,83,,,,,,0,,,,,,,,,,,,,17,,,
827,,,,,,,,,,34,,,,,,,,51,,,,,,,69
828,,,,,,,,,,,,,30,,,65,,,,,,,,27,
829,,,,,,,,,,,19,25,,,,,,,,,,,43,,
830,,,,,,,,,,,,0,0,,,0,,,,,,,,,
831,,,94,,,,,,,14,,,,,,,,,,28,,,,,
832,,,,,,,,,,,,,83,,,,,,,41,,,,8,
833,,,,,,,,,2,,,,,,81,,,,,,,,,0,
834,,,,49,,,,,,,12,,,,,,,,,,20,,,,
835,,,75,,,,,43,,,0,,,,,,,,,,,,,,
836,30,,,78,,,,,,,,,,,,,,87,,,,,,,
837,,,,,,4,,,,,,63,,,87,,,,,,,,,,
838,,,,,,,,,,64,,,,,,,,,29,,,44,,,
839,,,,,,,,,,,,,,,,61,,54,,,,22,,,
840,,,,,,,,,,,13,,,,93,,,,,,,,,42,
841,,,,,,15,,,,,,,,13,,,,,10,,,,,,
842,,,100,,,,48,100,,,,,,,,,,,,,,,,,
843,,20,,,,,,,,,,,,,,56,,,,0,,,,,
844,,,,,,,,,,,,54,,,,,,,,,43,18,,,
845,,,,,,,,,,,0,,33,,,,,,,,,23,,,
846,,,61,,,,,,,,,66,,,,,,,,,,,,8,
847,,,,,57,26,19,,,,,,,,,,,,,,,,,,
848,,,87,,46,,,,,,,,63,,,,,,,,,,,,
849,46,,,,,,,87,,,,36,,,,,,,,,,,,,
850,35,,,,,,,,,,,,,16,70,,,,,,,,,,
851,,48,,,,15,,,,,,,,,,,,45,,,,,,,
852,,,,,,,,,,,,,,7,47,,,,,,,,58,,
853,,,,,,,,,,,,,,,,,,4,,24,0,,,,
854,,,,,,,,,14,,,,,,,,,,,,0,,,,0
855,,,,,,,,94,,,,,,0,,,,,,,,,63,,
856,,,,,,,,,,34,,37,,,,,,,,26,,,,,
857,,,,,,,,,19,,,,,,,,,,0,,,0,,,
858,,96,,,,,,,,,,,,,,,,87,26,,,,,,
859,,0,,,,,,,,,0,,,,,,,0,,,,,,,
860,,,,,,,,,,,70,,,,,,,58,,,,,,,92
861,,,100,,,,,,,,41,,,,86,,,,,,,,,,
862,,48,,,,,,,,28,,,,,,,,,,,,,,,79
863,,,,,,,,,23,,,,,,58,,15,,,,,,,,
864,,,,,,,,,,6,,,,,54,,,,,,,,,,30
865,,,,,,,,,,,77,69,,41,,,,,,,,,,,
866,,,,81,,,,,,,,,,,,,,,,,42,,,20,
867,,,,,,32,,,47,,,,,,,,,,,,56,,,,
868,,,,,71,17,,,,,,,,,,,,79,,,,,,,
869,43,,,,,,,,14,,,,,10,,,,,,,,,,,
870,46,,,,,,,,,,,,,18,,,,,,,,48,,,
871,,,,,,,10,,36,,,,,,37,,,,,,,,,,
872,,,,,,,,,,,,,8,,,,,,,0,,8,,,
873,,,,,,,,,,,19,,,,,,,,0,,49,,,,
874,,,,,,,,,,,,0,13,,,,,,,,,,,,65
875,,,,,,,,,,45,,,,,,,21,,26,,,,,,
876,,,,,,,,,,,12,,,15,,,7,,,,,,,,
877,,,,,,3,,,,,,,,0,,,,,,,,,51,,
878,,,76,,,,,,,,,,,,,,,41,,35,,,,,
879,,,,,,,,,,13,,,,,84,,,,,,43,,,,
880,90,,,,,,,,,,,,,,,89,60,,,,,,,,
881,,,,,,,,,,,,,,32,,,75,,,,38,,,,
882,27,,,,44,,,,,,,,,,,,,,,,,24,,,
883,72,,,,,,16,,,,,79,,,,,,,,,,,,,
884,,,54,,,,,,,,,51,,,,,,,,35,,,,,
885,,,,,,23,,,58,,,,,46,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,52,,41,41,,
887,,,,91,,,31,,,,,55,,,,,,,,,,,,,
888,,,96,,,,,,25,,,,,,,,,,,,65,,,,
889,,,,,79,,,,,,,,100,,,,,,35,,,,,,
890,,,,,,2,,85,,,,,0,,,,,,,,,,,,
891,,,,74,,,,,,,,,53,,53,,,,,,,,,,
892,,52,,,,,,,,,,,,,,,,,,,41,,,10,
893,,,72,,,19,,,,,,,,8,,,,,,,,,,,
894,,,,,,3,,73,,,,,,41,,,,,,,,,,,
895,,,,,93,,,,,,,,,,72,,,50,,,,,,,
896,,,,,,,,100,,37,,,,0,,,,,,,,,,,
897,,,,,,,,,,,,,4,,,41,,,9,,,,,,
898,,,,94,82,,,,,,,,,,,,86,,,,,,,,
899,,,,,,,,100,,,,,,,,84,,46,,,,,,,
900,,,,,,1,,,,,,,,,,,,,37,,24,,,,
901,48,,,,,,,79,,,,,,30,,,,,,,,,,,
902,,,,,,,,,,,,,,12,,,56,,,,,,94,,
903,,,,,,,,,21,2,,,,,,,,,,,,,34,,
904,,27,,,,,,,,,,,,,,,,,,,,,56,,49
905,,49,,84,,,,81,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,89,30,,,,,,,60,,,,
907,,,,,,,,,,47,,,,,,,,,,,,,,36,100
908,98,38,,,,,,,,,,,,,,,,,,83,,,,,
909,,,80,,,,36,60,,,,,,,,,,,,,,,,,
910,71,,,95,,,,,,,,100,,,,,,,,,,,,,
911,,,,,,,,71,,,,,,,,,,,0,,,,42,,
912,,9,,,,,,,,,,,24,20,,,,,,,,,,,
913,,,,,,,,,,,13,,,5,,,,,,,,,,0,
914,,,,,,,9,58,,,,,,,,,,,,,,,,0,
915,,,77,,,,,,,,,,24,,,,,,,,30,,,,
916,,,,,,,,,,53,,,,9,,70,,,,,,,,,
917,,,59,,,,,,4,,,,,,,34,,,,,,,,,
918,,,,,,,49,100,,,,,,,,,,,,53,,,,,
919,,,,56,,,,,,,,,,,,,,,,23,,20,,,
920,,,,,,,,,,,16,,,,,45,,,,,,,,19,
921,,,,,,11,,,,,,,,27,,,54,,,,,,,,
922,,,,,,,,92,,,,,79,,,,51,,,,,,,,
