ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
395,56,,82,,74,,,,,31,,,,,,72,,,40,,,,87,19,
396,28,,,,,,,,,25,,29,,3,,,37,37,,,22,,,,60
397,,,,,100,,32,,,,58,100,88,,,100,,,,,,,100,,86
398,,,,69,,,,64,25,,44,,58,,,,17,,,,,,63,33,
399,,63,,82,98,,38,98,43,,57,,,,,,32,,,,,,,,
400,,,,,,,,33,,,,,,0,77,53,8,,,20,,,,10,30
401,58,,,,,46,,,,,57,96,,,97,,,,42,74,,44,,,
402,35,,,,,,,37,0,0,,,59,,56,,3,,,,0,,,,
403,70,,,71,69,,,,,,,53,57,,,,,,,53,43,,,,48
404,,,,,,,50,92,69,61,,,79,17,79,79,,,,,,,,,
405,,,,,44,,,,3,31,11,,,,72,,10,,16,,,,,0,
406,,,,,23,,,,21,,,24,,,53,58,,33,,,,,57,,39
407,,,,63,,24,,,,,45,,,,,,26,,,11,26,20,56,,
408,89,,,,,,20,93,,,20,,,,,98,,,,86,40,,,,95
409,,34,,,,,,63,,15,17,,,2,78,51,,,,,,23,,,
410,90,,,,,19,,83,,52,,,,11,,,,,34,,44,,94,,
411,45,,93,,,,,91,,,,80,,,,85,61,,13,,,,84,,
412,31,,,72,,,17,,28,,19,,,,51,,20,,1,,,,,,
413,34,,,,,,,,,13,23,,,,,59,,25,,,29,11,,,47
414,,,,,,,,,,,,,78,34,,,38,,7,,55,,54,54,58
415,,,,,56,,23,77,,,,23,,0,,,,11,,,21,,70,,
416,74,,81,,64,,,,,21,,,,,,,,63,14,,21,,76,,
417,,34,,,,38,,,,,,,,26,,,,50,,53,,41,90,8,
418,,,,72,,,0,87,39,,12,76,,,,,,,,,,43,89,,
419,,,,,68,,,,,44,31,73,,,,77,47,,,,,25,69,,
420,47,37,,,,,,74,39,,,69,59,,,52,,,,51,,,,,
421,,67,98,,,,,98,,62,,76,,,,80,,,,18,41,,,,
422,100,79,,77,,,,89,,,,,,22,,,,78,,78,,,,54,
423,,83,93,,92,38,,,,,,,,,,,,83,0,42,,82,,,
424,,100,,81,97,32,,,,70,55,,,,,,61,,,,,,,5,
425,58,,77,,46,,,,3,,17,,,,,76,,42,,26,,,,,
426,,57,,,72,,,,,,,,77,,,82,27,,5,,54,22,,,
427,,,,,73,6,,,33,,,,54,16,,,,19,,,,57,58,,
428,,,,73,,3,13,,24,,,,49,,62,,,26,,,,,60,,
429,,20,,78,,9,0,,,,17,,,,,,,,3,7,,,29,,
430,,,70,,34,,,,,,27,,,2,55,,31,,,,12,,,,53
431,18,25,,,,,13,50,10,,,,21,,,,10,,,,,,,7,
432,,42,,,,0,,,,,,,,,,63,50,,55,,,28,,16,75
433,,,88,,49,,,,45,,,,56,,,,37,,,27,42,,48,,
434,36,6,,55,,,,67,,15,,,,,66,,,,8,,,23,,,
435,,,,,,,,87,,,50,87,,31,95,,53,,54,,,,,38,
436,45,,84,,,36,16,,32,,,,,,,78,,39,,,,15,,,
437,,,,,,0,25,,49,,,96,,,100,71,,,,,75,,76,,
438,24,,,30,,,,,,,11,15,,,42,,,14,,17,1,,,,
439,,51,,,98,15,33,100,,,,100,,,,,58,,,,,,,,99
440,12,,,25,40,,,,20,,9,,,8,,,,15,,,,,21,,
441,84,,,82,,,0,,44,,,54,75,24,,,,,,,,,97,,
442,,,,96,100,,,87,,64,,,,17,,82,,,,50,,47,,,
443,,,96,,,0,,77,,,23,,,0,,,22,,,,,10,16,,
444,,,64,,,,18,70,16,,,,,17,,67,,,5,,,3,,,
445,100,,,,,,1,96,,,,,,,,84,68,,18,,,,100,,97
446,10,14,69,,49,,,,,,,,,,70,,0,0,,,,0,,,
447,,44,,86,81,,,86,,,22,68,,,,,,55,,,,,,56,
448,,100,,100,100,,64,91,,54,,,,,,,,82,,,83,,,,
449,,25,55,57,,,,,,,12,,21,,,,,,,,8,,,16,30
450,17,,,,,2,0,,,,,27,,15,,72,,,,,2,,,,19
451,100,,,,80,,,77,,,31,,,,,,68,62,,30,58,,,,
452,,,,20,,,,,,3,7,,26,,,,7,,0,,,14,,0,
453,,,,39,3,0,,,,,,,41,,,,,2,,11,,18,,0,
454,,,,48,57,,,90,,,,37,,,61,,,,,23,18,30,,,
455,78,,,81,61,,27,,,43,,,,,,,,,30,,32,,,38,
456,48,,97,,,,20,91,,,,,65,,96,,,38,,,,60,,,
457,,,,,,3,,48,,20,,23,,0,,20,20,,,,,0,,,
458,45,42,,,,,,70,,,,42,56,,,53,,50,,,33,,,,
459,,,,90,,,15,70,,12,,,54,11,,,,,6,45,,,,,
460,,,,,,33,27,91,53,,,,,,,,,,,45,67,24,,,100
461,,,86,58,,10,,,,12,,,,,,,8,,8,,27,,,,42
462,,,77,,,4,,,,,15,,,,79,,7,,22,22,,22,,,
463,14,,84,,,,,,,,28,,,,67,48,,7,,,20,,,,30
464,,,93,,,,56,96,67,,,,85,,,100,45,,,,70,,,,
465,,,,29,,,5,,13,15,,,,0,,48,0,,,0,,,,,
466,,,,66,,,,,,,,52,,17,95,65,,,,61,,30,54,,
467,,,84,,74,,,80,34,,,,,,72,,60,,,,,60,87,,
468,,50,,,,,26,71,,,,62,,,,,30,,35,,55,,,,68
469,,,,,,,0,,,4,,,,0,,,,0,0,,,12,0,13,
470,,,72,,50,,,,,,18,78,64,23,,,,49,50,,,,,,
471,,31,88,,15,11,3,,3,,18,,,,,,34,,,,,,,,
472,76,,,,,,,,,54,62,,61,,,,83,33,35,,,,98,,
473,0,,,,,0,,37,6,,,,25,0,,,,,,,,,11,,35
474,60,,,,82,,,,,,,56,,13,94,,67,,,,39,,,42,
475,,,,93,87,,,,,,,,,,100,,68,33,,84,,73,,,100
476,54,50,,,,,20,85,,42,,71,,18,,,,,,66,,,,,
477,51,,,68,,0,,,,45,,,,18,99,,,,7,,,,,53,
478,25,,80,,,16,,,25,19,,,,0,,,26,,17,,,,,,
479,,,86,,,,43,73,,39,,,,,92,82,,,12,,,24,,,
480,,61,,,,,,,,,45,,92,,82,73,,,8,,,12,98,,
481,,21,,,50,,4,,16,45,,,,26,,,9,,,,,26,,,
482,,31,,,74,,,,26,,32,,,,,,40,,0,,,31,,23,
483,,,,,26,,13,,,,,,0,18,51,,,0,,,13,,6,,
484,,42,94,82,,,,,,40,,,65,,,,,,45,,67,27,,,
485,0,,86,,50,,,86,,11,,,,,,,0,,,,0,,0,,
486,,61,,100,,,,100,,,37,,87,,90,,50,,3,,,,,,
487,,40,96,,,,,48,20,,6,,,16,59,,,,,51,,,,,
488,,,,61,,17,,,46,,21,,53,9,,36,,,19,,,,,,
489,,65,,,,28,,93,,,31,91,,13,,,,,52,,,43,,,
490,,,83,,,,17,,,,,76,72,,86,,,,32,,,54,84,,
491,,68,,,,0,,,54,,,70,,,,100,,,46,,,32,91,,
492,,,,,,,37,,,,,,98,,81,,28,,,67,,55,77,24,
493,0,,,44,10,,,,,,0,,,,,41,,3,,,,0,,,19
494,,,,,79,23,,,,,,78,,,78,,75,59,,45,,73,,,
495,,52,87,,,,48,,,,,,,,,,47,,18,47,,,80,,67
496,100,,,,,,,,,20,,,76,58,,,,,64,56,64,42,,,
497,,,,46,,,0,,,,32,,33,,,,36,,,,,25,,0,24
498,,,100,,,,,,,82,,,92,,96,94,26,,,,59,38,,,
499,,,,,,0,,,,,,,,9,76,50,,28,,25,,4,,16,
500,21,,,55,19,0,,62,,,,,,0,,,,15,,,,,2,,
501,6,,88,,,,0,,,,,6,,,,,,,0,,,0,53,15,
502,,71,89,,,45,,,,,,78,64,,70,,,34,,,29,,,,
503,87,,,,69,,,,,,37,,69,22,77,,,,,,,43,,,68
504,,,,64,93,,,,31,,,34,,,87,64,,71,,,,30,,,
505,,,68,73,,,,55,,,17,,35,17,,73,,,,,,0,,,
506,,,,,,,,,12,,6,,24,,67,,5,9,0,,,,,,0
507,4,,,,26,0,,62,,,,29,,,,,2,,,,10,,,,6
508,,,92,,,0,,52,35,,,,,8,,,25,,,,,,36,26,
509,,51,,86,79,,,,,,,59,,,78,,,,34,,45,,50,,
510,,9,,42,,13,12,,0,,,,,4,,,,,,,,0,36,,
511,,5,,,34,7,,,,14,,,,,,48,,,20,,,,60,0,
512,,5,,19,,,,,0,0,0,,30,,,,0,,,0,,,,,
513,,,,54,,,13,,,12,13,,,,,,0,,,,,,51,19,32
514,,,,100,,42,,,,,,71,,0,84,98,,,,,73,,,18,
515,,8,,33,,,,,,2,,,,,,31,,3,13,1,,,,4,
516,,,,,73,39,,97,45,,,,,32,,,,,,55,,35,,,67
517,,49,85,,,,,70,,,16,,,,,,,19,,,,26,,14,33
518,,,,,71,0,,84,,,,36,14,,45,,,24,,,,,,8,
519,4,,41,,23,,,,,,0,,,,,,,,0,,8,,42,,55
520,68,,,,87,,,,,,,54,,26,,,56,39,,27,,,,27,
521,,85,,,,,,,36,,,90,,2,,80,,,31,86,,,,57,
522,84,,,85,,9,,,,,34,72,,33,,71,,,,,,40,,,
523,,,,71,,6,,,,,,,,,,29,,,19,35,9,13,,,61
524,,,,,,20,32,,,85,51,,,,,,44,,,,81,51,,33,
525,,15,,,35,,0,,34,8,,,,,,54,,37,,20,,,,,
526,,0,57,,72,,21,82,,,0,,,,36,64,,,,,,,,,
527,,55,,,96,,,,24,,,64,75,,,98,,,49,,,,,,100
528,,,,,,44,,,32,80,,69,,,93,100,,,,,80,,,,99
529,,,100,,60,,,,12,,0,39,32,12,93,,,,,,,,,,
530,87,62,100,84,,,,,,,,,,,,77,,64,34,,,,,,89
531,,47,73,,,14,,,,22,,93,73,,,,,,,,,51,,36,
532,,81,,,,,,,,44,56,,83,,,,34,,62,,,9,,59,
533,,,,,62,43,,70,25,,,68,45,,,64,,,,,,,,14,
534,0,10,,,,,,,,,2,,,0,28,65,,12,,,,0,,,
535,,,,,,,15,,,27,,,33,,27,,20,,,18,0,,,26,
536,,62,98,,,,29,,,59,,,80,,,100,46,,,,,,81,,
537,,,,,65,0,,86,19,,23,,,,51,,,,,17,,,,,44
538,47,,,,32,,,90,,,,,40,,,46,,,10,,,6,,,40
539,,,94,,,,38,,,,,56,,,,,,,3,,55,9,84,,88
540,,,73,73,,,,,29,24,,57,,,,,29,,,,,3,,25,
541,,,58,,30,,,52,,,,15,,0,,,18,,,4,,,,10,
542,,28,,,,,,62,,46,,,,14,73,,55,,37,,,,,7,
543,,92,,,81,,,82,,,45,,,,89,,,78,,,,,,41,66
544,6,0,,,,,,,,,21,16,56,,65,,,15,0,,,,,,
545,,60,,,,41,2,,,,,60,,,,,13,,,47,,,,9,37
546,,,,,,,,37,6,,,,0,0,,,10,,11,,14,2,,,
547,23,,65,50,,,,,,,0,,,,,40,,,0,,,8,,,13
548,,47,99,,,41,18,,,,,93,,,82,97,,,,64,,,,,
549,,,92,59,64,,,,,,,6,,,,58,,27,21,,,,61,,
550,53,,,,,,52,,40,,,66,,,,71,88,,,,,21,,,66
551,,,,,92,45,,99,,36,44,,,,97,,,,23,,,,,32,
552,43,,,85,42,,,,,,,,,,79,82,39,,,56,,,,37,
553,80,,,,,,,100,,,54,,,,,,63,55,64,,,,,47,99
554,73,,,,82,,,,,,,,59,18,90,66,49,,,,,,,,73
555,,,82,62,60,,48,,,,34,,,,,,,,,65,23,,63,,
556,,56,97,,73,14,,,29,,,48,,,,,,43,,,,,,24,
557,,,72,,,,,21,,,13,,,,53,54,,11,,,11,14,,,
558,,,,,,21,28,,42,60,,,,37,94,,,,,89,,22,,,
559,,,78,,,4,12,,,,,,0,,,28,,15,22,,0,,,,
560,99,,100,100,,,,,55,,,,,14,93,,,,,,,29,,31,
561,,,84,72,53,,,,,23,33,,,,84,,,36,,,,,43,,
562,,,,96,,,16,88,,,,,,22,79,94,,32,,,,,89,,
563,,,,,100,,,100,63,,,,,33,,,,,33,,44,52,70,,
564,,17,,,,,,55,,27,,,,14,,,,23,15,,27,,50,,
565,,,,,80,,,,,,49,96,100,39,,,47,,,,,,,22,79
566,56,,,,,,,,12,36,,,68,,,,54,45,,,,6,,21,
567,31,,,,,,0,,,,,11,10,,,73,,,0,,,12,,0,
568,,,,47,,0,7,89,,3,,,40,,68,,,,2,,,,,,
569,,5,100,51,,0,0,21,,,,,,,,,,,,,11,17,,,
570,89,74,,,,,54,,,,,,,,,88,,40,,,48,,87,,82
571,54,55,,81,69,20,42,98,,59,,,,,,,,,,,,,,,
572,20,,92,,,11,17,,15,,21,28,,,,,,,,,,,,11,
573,,56,100,,,,,78,47,,68,82,,,,,,,35,41,,,,,
574,49,33,,,,,8,,,48,33,,,,,66,,,,32,20,,,,
575,72,,74,71,,,,,23,,7,38,,,85,,25,,,,,,,,
576,,,52,,,,3,,0,,,,,1,,,12,18,,,,0,,,40
577,,,,,,,,61,0,,,25,11,,,,,19,0,,,13,,19,
578,,,,,,,,42,15,,,,,,,24,0,14,16,,,4,,,5
579,,23,,59,,,,,,,2,,,,72,,,,,12,21,0,,,36
580,,59,85,,87,,31,,,,,100,,34,,,,,,,49,54,,,
581,,,,,,,27,,,38,,,27,,74,,,32,20,,,,38,11,
582,,,,78,,10,1,,,22,,,,,76,,22,29,,,,,,,70
583,,22,,,53,,,100,17,,,,,,69,49,25,,,21,,,,,
584,,,92,62,85,,,,,25,,46,,19,,,,20,,,,,,,60
585,59,,,,,,28,,,,16,54,,,68,53,,,,,,46,65,,
586,31,,,,,,,,,,24,,,,,47,,33,,29,8,,40,,49
587,98,,91,,,,,,,,78,,100,48,,,50,,,,,12,,,88
588,,,,,6,10,,75,,,0,0,,,,,7,,,0,,,,14,
589,54,,70,,74,,,68,,,,,,,,,65,,22,,,,,38,72
590,,23,,44,,8,,49,18,,,,,,,,,,,27,33,,,,51
591,48,31,100,,,,,88,,26,,,17,,,,25,,,,,,,,41
592,,,58,,28,0,,,,,1,4,,,,46,,,,,14,16,,,
593,,,100,,,28,,,66,,83,,,,,100,89,,,,50,29,,,
594,,8,,,37,,,65,,,,,22,16,,11,,,,13,10,,,,
595,88,,94,,98,,,,,,,100,,,,,45,,43,90,,,,,100
596,,35,,,78,,,,,64,24,74,,37,,,47,,,,,,97,,
597,2,,,,,5,,,,,,,,,,45,24,,,5,17,0,,,43
598,,,,,,19,58,,,75,72,,82,,100,97,,,,,,,,37,
599,,,,82,,,,,40,,,,,,60,62,,,,63,,,65,33,75
600,,56,,,73,,12,,,,,,,,81,,,,19,28,34,,63,,
601,11,,,59,66,7,,,,,10,,,,66,47,0,,,,,,,,
602,30,,55,,,,,,,0,1,24,39,,,,0,,,,4,,,,
603,,,,,,,17,95,,,,,,10,,70,,51,,21,,14,,23,
604,,7,,,,0,11,,,,10,33,1,,,,,16,,20,,,,,
605,,,72,,,,,76,,44,,75,,,72,,,,0,,37,,94,,
606,,,,91,,,,,40,65,,39,,,76,68,,,45,,29,,,,
607,,,,,,15,,,0,,,5,,0,,0,5,0,6,,,,,,
608,,67,,,,,,,,66,29,,86,,,,,80,,76,,,,68,95
609,31,37,67,,,,,77,,,,,,,,,28,,,,29,41,,,29
610,,74,,,,,,98,,,69,64,,,,100,61,,17,,,,,14,
611,,,,,,,34,,51,,26,,72,,,,,,,31,55,,83,17,
612,18,,79,,,,,60,,,,,,3,,62,22,,,,,,15,11,
613,,,75,,65,,,49,,18,,,,0,,,,15,,,1,,41,,
614,,40,,87,,,,58,,,,,,,57,,,,,36,31,,37,,48
615,,,,,,9,20,,,,,29,,,75,,,19,,15,27,,,,53
616,,39,67,,,17,,,,27,43,33,60,,,,40,,,,,,,,
617,,,91,,,,,71,58,56,,,65,,,,,79,39,34,,,,,
618,,18,99,,,15,,52,,,,,27,,76,,34,,,,,,47,,
619,79,,,,,,,,17,,27,,,8,91,,53,,32,,,,89,,
620,,14,,78,52,28,,,,,,29,,,,,20,,,,,,21,20,
621,,,,,72,,,,,,,,,,88,90,61,59,31,39,32,,,,
622,,42,,,,,,,19,,,,70,,,,48,49,4,40,28,,,,
623,,5,,74,,,,84,,,,,70,,,56,,,,27,,,40,,42
624,,,90,53,,,,,,,0,47,,,,19,40,,,,14,,56,,
625,0,2,69,,28,12,,,0,,,,18,,,,,,,,,,,,0
626,44,58,,,,,,,56,,68,,,30,,89,,,,,,33,91,,
627,,,68,79,79,16,,,,,,,,,,,,,25,56,,,53,,68
628,,12,,,,7,,88,,,,24,,6,,,,,4,,12,23,,,
629,,,,,,,31,,,68,31,,,,,,24,,,,68,25,85,,74
630,18,23,,70,,9,,,15,,,,,,,85,,38,,,,,,12,
631,,,,,,,40,,,34,62,,,23,,,,84,22,,,24,82,,
632,,,100,,,,,,35,20,,,53,,62,45,,34,,,33,,,,
633,28,,,,40,15,,,,,,,,0,67,,,37,,,15,,38,,
634,,,100,91,,,,75,,,20,84,,,,,58,,47,,,,,37,
635,83,,,,,,,,,,,38,86,,,,,48,38,38,,35,66,,
636,99,,88,,93,,,,,50,,,,28,,,,,0,52,,,,,63
637,,,82,,,,,,,13,6,,,,,20,,,20,,21,,35,,78
638,41,,,,77,6,5,,,19,,,,,,,,36,,,34,,,5,
639,70,,,,,,7,89,,,,44,,46,,,,,55,,,,73,,84
640,,,,38,,,17,88,23,,,,,0,63,,,2,,,,,,,23
641,,,,,,,24,94,,,,,36,,,,,,19,20,48,32,59,,
642,,,85,,,,,,,27,,,,16,,80,,,47,,,,50,43,62
643,,,,,67,,,,,,,80,,,,66,,,44,,,18,60,40,66
644,25,23,,,,,24,67,,,,,,8,,60,,,,,8,,,,15
645,,15,66,,,0,,,,,,,,,,,31,,0,4,,,,12,49
646,,,,,,14,,,10,,0,0,,,,,,,,,0,0,,4,21
647,,,,84,,16,,86,,,,,,,88,100,,,66,,,,,6,100
648,,,,31,23,,,,,15,,,,,50,,,3,,,13,,,0,47
649,,,,55,73,42,,,,,,,,,,69,48,38,16,,,,,,80
650,,,100,,86,,32,,85,53,,,,42,,,82,,,,62,,,,
651,,21,,,,,,,14,31,,18,,,71,,,,,20,29,23,,,
652,,,,63,,,7,,,23,,,39,,,,,42,,29,,8,51,,
653,,45,,,,,15,,,27,25,10,57,,,,,,20,,,,,,66
654,28,,86,,,,,,,10,,,,,,41,14,,13,,3,,51,,
655,,,100,89,,32,0,,33,,,,,13,75,,,,,46,,,,,
656,,,,90,,,68,,66,43,,100,,,,,,43,,58,33,,,,
657,49,,86,,70,,,,,56,,,,,76,,54,,,,,6,,,93
658,24,,53,,,,18,89,,,6,,,,,,,6,,,,,17,12,
659,,72,,,,,,100,38,,,,,4,100,,,,0,,,42,,,100
660,,,,,,18,,,19,,,,,,,,0,,0,12,,,52,5,54
661,20,,,,,,32,,,,,28,,,,,6,,18,24,,15,,15,
662,22,24,,,75,,,44,,40,,48,,16,,84,,,,,,,,,
663,98,53,,,,,,89,33,,,,,14,,89,,,,,44,,87,,
664,,16,,,,,0,,,0,,,21,17,69,,,,0,0,,,,,
665,,37,78,,,22,,82,,,,,,,63,72,,76,,,46,,,,
666,,,,,,,,,,,,,88,,,87,35,,53,53,44,54,,27,
667,,30,91,,65,,,,,,19,,,,,,19,,23,,,13,,14,
668,28,,,,7,,0,,,,,,20,0,,56,,,,,3,,,6,
669,,,88,,,,,75,0,,,26,,,,,9,,,11,4,,,4,
670,,30,,,,,,,12,,26,,,31,40,,,,,35,39,16,,,
671,56,,,,63,3,,,33,16,,,,,,88,,27,23,,,,,,
672,,,,,,,21,,,,,10,,,40,,0,13,12,27,15,,,,
673,42,31,,,,0,,,33,,,,68,,,66,,,,53,,,,28,
674,,,,,74,20,,,45,,20,,73,20,,,,48,,22,,,,,
675,40,,,40,,,,80,,,7,,38,0,,40,,,,,14,,,,
676,,,96,,,,,82,,,,91,,,,88,,75,,66,32,,,,99
677,,,,,,,41,,,,30,,60,,,53,,50,,,26,,45,22,
678,,,,69,79,,,,,,,,,,,86,,73,,61,,,71,22,87
679,,31,,,33,13,,94,,,,,32,0,,,,,4,,,23,,,
680,,25,,,,,,,21,,,,26,19,,,,,16,,,,21,0,23
681,,,,,,,,87,,,,15,34,,,60,,27,,,19,,33,,40
682,,,100,47,,,,,16,,6,10,33,,,,,0,,,,,,3,
683,78,,,97,,,,,,42,,57,,,,88,,,,39,,26,94,,
684,,12,,,15,19,,,23,24,24,,,23,,50,,,,,,,,,
685,,,,,0,,,,,,,1,,,33,,,,,0,2,0,,17,21
686,,,,49,9,,7,,0,,16,4,,,,,,,,,,,3,,37
687,28,,71,,,,19,,,,,34,,3,,,17,,,,,,,20,69
688,,,80,33,38,,,78,,,,,,,,,,26,,4,,,46,,58
689,,24,,72,,,44,,20,29,,,,,,,62,,45,22,,,,,
690,67,,,,65,,,,16,,,,61,30,,85,,,12,23,,,,,
691,,39,,100,,39,,,,56,57,,,,,,,50,36,47,,,,,
692,,,,,77,,,,,32,5,,43,,,,,,,,26,28,,16,48
693,82,59,100,,,,,,,,36,,100,0,,100,,42,,,,,,,
694,,1,,,,,,,,,,,19,0,,43,12,,,7,,,,0,58
695,,,,60,35,,,79,,17,,,,16,,60,,20,,,,,24,,
696,,34,87,95,,,,,,,,30,,,86,,32,,,,,35,,17,
697,,72,,98,,,38,,,64,,100,,,,,,100,,,78,20,,,
698,,58,91,84,90,,,,18,,,75,,,,,,,,,81,,,49,
699,,,94,,87,,64,,,,73,,,,,100,96,,,,,,89,29,
700,,,,,66,,,68,49,,,,,,,90,,,,,26,28,88,21,
701,,,77,,74,,,,17,,,34,,,90,,,,,36,2,,,,60
702,,,,,,,0,,16,,,,35,,,,,13,,,2,6,14,,6
703,17,,,20,25,,0,53,11,,,0,,,18,,,,,,,,,,
704,,29,68,69,,,25,,,26,,22,24,,,,,,,,,,33,,
705,,,,72,,,,,27,19,,,,15,,,34,12,,28,,14,,,
706,34,,,100,,,39,,7,40,49,,,,,72,,,,,52,,,,
707,,,,99,,0,,,30,,,,75,,,67,,,,59,,,70,,71
708,,,,79,,0,24,,28,43,,42,,,,,,,,,,19,58,,
709,,5,,,45,15,,,,,,23,,,,27,31,,,,34,,,,47
710,,,,,,,,,,,29,,57,6,,,,,19,40,,16,,2,44
711,,,,,16,,,,,3,,21,,0,21,52,,,,,0,,,,22
712,,,,79,,,,,29,,,,62,28,,,,22,,42,,26,69,,
713,,,,,62,,,,34,20,29,64,,,,,,,,,,16,54,,54
714,67,32,,,,,15,,21,28,,,71,,,,,60,2,,,,,,
715,64,,66,89,,,0,,26,28,,,,,,,,,,,,11,,,52
716,,,,,56,,,,40,,,33,36,,,,41,,14,,33,,,14,
717,,,,,49,13,26,,15,20,,,,,,53,,55,,,,,,9,
718,,45,99,,,,,84,,44,,64,,,,,,32,46,,,,62,,
719,,0,75,,,,,76,,22,,,34,,,,,23,,,16,,,0,
720,69,34,,,,,,,71,,,,,,,94,,68,,,53,28,,,82
721,,4,,74,,,8,,,,4,22,,,,,25,,,24,,,,,29
722,43,46,,,,,,79,28,,21,,,2,,,,,3,79,,,,,
723,34,,71,,,,,,,20,15,,,,78,80,,,15,,,,46,,
724,,33,,,76,,0,64,6,,0,,61,,,,,53,,,,,,,
725,44,,,,,,,,,35,,,21,0,79,54,,19,,,20,,,,
726,,,,36,0,12,,,,12,,,,11,,,,,,10,,0,,1,
727,7,,,,,0,,,,21,,,,13,63,,,,,,11,16,13,,
728,,21,,,40,,,,,17,,,50,,,49,5,,13,36,,,,,
729,,,,,,,0,48,,0,,,15,,30,,,,,,21,,50,13,
730,,,,,13,,15,94,,,0,,,0,78,,,,,0,,,,6,
731,,,,,95,24,,95,74,,,,,,91,,,,,,,,88,53,100
732,,,,79,,9,5,71,,,0,,17,,53,,,,,,,,51,,
733,4,,51,,,0,,,,,14,,,11,,,16,,0,,,8,,,
734,31,,,,32,,,,17,25,,,30,,,,,,,,,,30,0,30
735,,46,,,,,,82,,,58,,,,,82,,,,,58,,91,32,97
736,,,51,72,,1,2,,,,,,1,,66,,,6,,,,4,,,
737,,9,,,,,,,,,,16,41,19,46,,,0,13,,,0,,,
738,,87,,,97,20,,100,,,,71,,,80,,44,78,,,,,,,
739,,,,,,27,,,35,14,,,33,17,72,,48,18,,,,,,,
740,,,,72,,,,84,51,,,,,,,,57,,51,,64,43,,16,
741,,,,,46,13,1,,,,,,,,,,26,50,,41,,,,38,53
742,,32,,70,,,,,,,27,60,74,,,77,,24,10,,,,,,
743,,,,70,43,,5,,,,,49,23,,,,,,,22,16,,,,69
744,,,,,100,4,,100,19,50,38,,,,,,,,,58,,70,,,
745,55,,,56,,,11,66,,,0,,,,,,13,,,13,,,,0,
746,49,,86,92,,,,86,,,,,81,29,,,,43,,,,23,,,
747,39,,,,,,20,67,60,,13,73,,,,,,,,35,,,,13,
748,,9,,,,10,,80,18,5,33,,,,,,10,,,,,,,28,
749,0,0,,,,,,,,,,,3,,81,47,,,,,0,,28,,30
750,,,100,,,,,,,,,41,21,3,,,18,,,35,38,0,,,
751,,,,,,9,0,46,,,,,,,74,,,,14,,,6,,0,38
752,55,,,,,,,,37,,31,,,,97,48,,31,0,21,,,,,
753,,,,,94,53,,,,,,,88,,,,,,32,61,,73,100,22,
754,,,,,35,,3,,,,19,,,3,,22,,,,,20,11,,,48
755,,51,,74,,,,,,35,,86,,,,71,,82,31,,,39,,,
756,,9,,,86,,5,,26,,31,,,,,,,,,,36,17,,,67
757,97,,,,83,,,,,60,,,92,,,89,,,0,,47,,91,,
758,,,79,,,,0,,,,,37,26,10,,71,,41,,21,,,,,
759,,,92,,,,10,78,,,19,26,,,,,9,,,,,0,,17,
760,,,,59,48,19,,,18,,,23,,20,,44,,,,,4,,,,
761,86,,,,,,,,,,,100,,24,,100,47,,,49,41,21,,,
762,,,,,,0,,,17,61,,,76,,,60,35,,,,42,46,,,
763,,,,64,,,,75,,26,,,64,,,,,30,,29,,23,,,41
764,0,,36,,14,,,,,,6,,,,,,11,,,9,,,32,0,
765,,13,51,,,,,27,,3,,,0,,68,,,,,,,,17,16,
766,,54,100,100,,,,,38,21,,49,72,,,,,,,,,44,,,
767,97,67,83,90,,,20,,,,,54,,,,72,,,,,,18,,,
768,46,36,,,,24,22,,,,,,58,,,,27,51,,,,,,44,
769,,,,81,71,47,26,79,,,,82,,,,,,,,,,,71,,100
770,,,66,,,24,10,100,,,,,,33,,,,,,,22,,62,,85
771,,,,,38,,0,,,,,,0,14,42,49,,,,0,,,,0,
772,17,4,,,,,,,24,,19,,,,,,,,0,,,13,6,,25
773,,,83,59,64,,,79,2,,,,33,0,,,,33,,,,,,,
774,,,,74,87,,,89,,,9,,,,,71,18,,46,,21,,,,
775,,,,,,25,,,46,43,54,,76,10,,69,,,,,39,,,,
776,86,83,89,100,99,,22,,,,,,,,,,40,,,61,,,,,
777,,,85,,,,,100,,,59,,,28,81,,49,42,,,,,,,81
778,,,,,61,24,,,22,59,,65,,,81,,,33,,,,,68,,
779,,,,,51,10,,45,0,,,,,,,,,0,,,17,,,0,0
780,,,,74,62,6,,77,24,,41,,,,100,,,,17,,,,,,
781,,,,82,,13,,68,26,,,40,,,,75,,,34,47,,,,,
782,,,,,,3,,,,32,21,,60,13,,,,25,,14,20,,,,
783,,34,,58,67,,,,20,,,,,24,,,,,19,,11,,,,46
784,27,,92,,,14,,,,,,,,,,39,,23,13,,,,,15,49
785,,,,,,,0,,0,,,,0,7,62,45,4,,,,,0,,,
786,,,,78,72,,12,92,,,,,,0,,,19,,,23,,28,,,
787,,,,52,,,,58,14,,,,14,,,31,,,0,,,9,15,,
788,,,73,53,,0,,80,15,,,29,,,73,,,,,,,,,,36
789,,,,,78,,,,,,,40,38,9,,65,41,,,,,,48,,52
790,50,,,72,94,36,,,54,,,,,31,,,,,,,36,,,,70
791,,37,,,51,27,,66,5,,,19,,,,,,,,,28,9,,,
