ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
419,45,,,,,,,,,44,31,,,,77,,,,,,45,,,0,
420,,,,66,,,,74,39,27,,,,,,,28,,,,,,59,,
421,,,,,,,26,,,,,,57,21,,,,,,,41,16,91,,
422,,,,,85,8,,89,43,,,,,,,86,,,,78,,,,,
423,50,83,,,,,,,,,54,,92,,96,,,,,,,,100,,
424,,,100,81,,,,,62,,,100,,,,,,,,37,,,,,100
425,58,,,,,,,53,,,17,,,18,,,,,5,26,,,,,
426,,,,,,,49,97,72,,,,,12,76,,,,,,,22,,,
427,,,,63,73,,,72,33,,,76,,,,,,,29,,,,,,
428,,,74,,,,,,24,,,,49,,,,,26,,,,9,,16,
429,,,,78,39,,,,,0,,10,,,,,3,,,,13,,,,
430,,8,70,54,,,0,83,,,,,,,,,,,,,,,,25,
431,,25,52,45,53,,,,,,,11,,,,,,,,28,,,,,
432,,,,,,,,,51,,,,88,,,,50,52,55,,,,51,,
433,,,,,49,,,81,,20,,,,,,69,,,,,,,48,,82
434,,,62,,,,,,,,,33,,21,,,,20,,,9,23,,,
435,,,100,,,,,,,,,,,31,,90,53,70,,,59,,,,
436,,,,,86,36,,,32,,,,,,,,64,,,52,,15,,,
437,,77,100,,70,,,,,,,,,,,71,,50,,,,,,,60
438,,,,30,,,,66,,,,,0,,,,,14,,,,,34,15,
439,,51,,,,15,,,,61,53,,,,,,,,,,,66,,,99
440,,,,,40,6,,,,,,,,8,,,24,15,,,0,,,,
441,84,,100,,,,,,,,39,,,,,,,,,,,,97,52,73
442,,,,,,,,87,,,,92,98,,100,,,52,,50,,,,,
443,,39,,62,32,,,77,,,,,,,,41,,,,,,10,,,
444,,,,,48,,,,,,10,,,17,,67,,33,,,,,,14,
445,,,,,,,1,,28,,,,89,42,93,,,,18,,,,,,
446,,14,,,,0,,,0,,,,,0,,,0,,,,,,14,,
447,100,,100,,81,,,,,,,,89,,,,,,38,,,,,56,
448,100,100,,,,,,91,,,62,,,,,,,,40,57,,,,,
449,,,,57,,,0,,,,12,,,,,,,,,,8,0,26,,
450,,,81,82,,,,,0,,,27,,15,,,,,13,,,,,,
451,,,97,,80,,15,,27,,,,,,,,,62,,30,,,,,
452,,,,,,,,85,,,,15,,11,,53,,,,15,,,,0,
453,,,75,39,,,,,,,,5,,,83,54,,,,,,,,0,
454,,,,48,57,,19,,,19,,,,,61,,,,35,,,,,,
455,,,,,,,27,80,,43,,40,,,,73,,,,31,,,,,
456,,,,,,,,91,50,,,44,65,,,,,,,,,60,94,,
457,21,,,,,3,,,,20,,,,,,,,0,,0,0,,,,
458,,,,,,43,18,,,,,,,,,53,,,,,,36,,12,68
459,64,,,,,,,70,,,,46,,,,36,33,,,,,,69,,
460,70,,100,,,33,,,,99,,,,39,,,,,,,,,,42,
461,,18,,,,,22,,,12,14,,,7,,,,,,,,,,,42
462,,,,,42,,,,32,,,8,,,79,21,,,22,,,,,,
463,,,84,,,,,,,,28,,41,9,,48,,7,,,,,,,
464,88,68,,,88,,,96,,,,,,,,,,,56,,,,82,,
465,,,93,,,,5,,13,,0,,,,,,0,,,0,,,,,
466,58,,,,68,25,,,,,,,,,,,,59,38,,31,,,,
467,,,,,74,,31,,,,,,,,72,,,61,,29,,,,15,
468,,,,,84,,,,,61,,,66,,65,59,,,,,,,,,68
469,,15,,,4,0,,61,3,,,,,,89,,,,,,,,,,
470,54,,,,,21,,,54,,18,78,,,,,,,,,,,60,,
471,,,,,,,,,,,,,14,6,65,,,,,,17,,,4,27
472,,,,,,20,32,,,,,,61,25,,,83,,,75,,,,,
473,,,,,,,,37,,,,3,,0,,18,0,,,,,,11,,
474,60,,98,,,,46,,,,,,,,,,67,52,,,,,,42,
475,,,,93,,,,,,,,,,,,,,33,9,,53,,82,,100
476,54,50,,,,,,,,,,71,74,,,59,,,,66,,,,,
477,,,,68,,,,80,,,,,76,,,67,,60,,,,,,53,
478,25,,,,,,,,25,,,32,,0,,,26,,,,24,,,,
479,,,,,,,,,,,17,,77,,92,,,38,12,,,,,,50
480,,,,,,24,,77,12,,,66,92,,,,,28,,,,,,,
481,,21,,,,,,,,45,43,39,,26,,,,,11,,,,,,
482,,,98,99,,,,,,,,,98,,,,40,,0,73,,,,,
483,,,,,,,13,,,,,1,0,18,,,,,1,6,,,,,
484,,,,,,,,,,,50,,,,81,87,,48,,,67,,,,79
485,0,13,,,,,,86,,,,,0,,,,,,,0,,,,2,
486,,,,100,100,,64,100,,,37,,,,,,,,3,,,,,,
487,60,40,,,56,,,,20,,6,,,,,,,,,,,,,26,
488,54,,,,,17,10,80,,,,35,,9,,,,,,,,,,,
489,72,,,,100,,,,33,,,,100,,,,,,52,,,,,44,
490,64,46,,,,16,,,,,,,,19,,,,,,,,54,,,100
491,,,,,,,,,,,,70,75,33,87,100,,79,,,,,,,
492,,,90,,,,,78,,,,,,,,100,28,,35,,,,77,,
493,,,,,10,,,98,,,,0,,,,41,,,,0,,,,,19
494,,,,,,,,,48,,36,,81,,78,,,59,,45,,,,,
495,,52,,,,,,,,41,,,,,65,,,29,18,,47,,,,
496,,64,85,,,31,,,,20,,,,58,,,,,,56,,,,,
497,24,,,,,,0,,,,,31,33,,,,,26,,,,,46,,
498,,,,,,,25,100,62,,,80,,40,,,,80,,,,,,,
499,,14,,68,,,14,,,5,,8,,,,,,,,,,,,16,
500,,0,,,,,,,,,,8,38,,,,,,,,5,7,,7,
501,,0,,,,,,55,,4,0,,,,,,,0,,20,,,,,
502,,,,,76,45,0,,50,,,,,,,,39,,,,,,,1,
503,87,,,,69,18,29,,16,,,,,,,80,,,,,,,,,
504,69,,,,,,7,,31,,,34,,,,,52,,,,,,,35,
505,,,,,,,,55,,1,17,,,,84,,,12,,,11,,,,
506,,,,,,,0,,12,,6,,,,67,,,,0,,,,,,0
507,,3,,,,,,62,,,11,29,38,,,,,,,,,,27,,
508,19,,,,,,,52,,,7,50,32,,36,,,,,,,,,,
509,,,,,,26,28,,31,,,,78,,,,,28,,,,,,,62
510,,,,,33,,,,0,,,,,,67,,11,12,0,,,,,,
511,30,,,,,7,,,,14,23,9,,,,,,,,,,,,,68
512,,,64,,,,2,,,,,,,,,,0,4,,,8,,,,24
513,0,,,54,23,0,,,,,,10,,,,,,,,,,0,,,
514,,53,,,90,,,,,39,,,88,,,,55,,,81,,,,,
515,,8,,33,72,,,,14,,,27,,,,,,,,,,,12,,
516,,,,,,39,,97,,,34,36,,32,,66,,,,,,,,,
517,,,,77,69,,,,,,,,,,,,43,19,,,8,,,14,
518,30,,,83,,,,,,,,36,,,,,39,24,,,,14,,,
519,4,,,,,,,40,,0,,,,,,0,2,,0,,,,,,
520,,,,72,,19,,,,,,,69,,,,,39,,27,,,,,60
521,,,,,96,,,,,52,,,90,2,,,,,,,41,,97,,
522,,,,,73,,,92,39,,,,76,,,,,,,28,,40,,,
523,,,86,,,,,,,,,,19,,,,14,23,,,,13,55,,
524,59,,,100,,,,83,,,,,,,,93,,,,,,,94,,91
525,,,,,,0,,,,,,21,,27,,54,,,29,,,,31,,
526,21,,57,,72,,,,,,0,,,,,,,,,,,,,10,37
527,,,,,,,23,,24,,58,,,,100,98,,94,,,,,,,
528,,,,90,,44,,,32,,,,,,93,100,,,,,,,85,,
529,37,,,,60,34,0,,,,,,,,93,,,,,,,,72,,
530,,,,84,,,25,,,,,,82,48,93,,,,,,,,,,89
531,,,73,,73,,,,,,,,73,32,,,,,,,62,,,36,
532,,,,,99,,,89,,,,,,,94,,,,62,59,77,,,,
533,,,,,,,,,,,,,,9,,64,,63,21,,37,25,,,
534,,,,,,13,0,,,,2,,,0,,65,,,,,,,,,27
535,,,,38,,,,,3,,,,,21,,36,,,,,,18,23,,
536,61,,,,,,,,,,,91,,,86,100,46,,,,,,,55,
537,,,,,,,,,,,23,,,,,47,19,,,17,5,1,,,
538,,32,62,,,,,,,,,31,,11,,,,,10,,,,,26,
539,68,,94,,79,,,,,,,,,,,,40,17,,,,,,,88
540,,23,73,,,,,72,,24,,,,,,,,,,27,,,49,,
541,,,,,,3,,,0,,,,,,65,41,,,,4,0,,,,
542,,,90,,,8,33,,,46,,,,,,,,53,37,,,,,,
543,,,100,,,,,,,49,,,,54,,77,,78,,,,43,,,
544,,0,,,,0,,49,,,,16,,,,,,,,16,,,,4,
545,,60,,,68,41,,,39,,,60,,,,,,,,,,28,,,
546,,,83,22,,5,,,,,,,,,,66,10,,,,,2,,,
547,23,,,50,,,15,,,,,,14,,,,,,,10,,8,,,
548,,47,,,,,18,,22,,,,,7,,,,,48,,,30,,,
549,,,,,,,5,,,,,,,,37,,,,21,27,,16,,0,
550,53,,,,,,,,,,,,,,86,,,,,22,17,,,7,66
551,,,,,92,,,,50,,,100,93,,97,100,,,,,,,,,
552,,,,,,,,73,,,19,,,0,79,,,20,,,,,63,,
553,,,,,100,,36,100,,,,,96,,,,63,,,,,21,,,
554,,45,,,,,,,,13,,69,,18,,,,,,,,54,,,73
555,49,,,,,,,,,,,59,,,,,,14,41,,23,,63,,
556,,,,,,14,25,,,,1,,63,,,77,58,,,,,,,,
557,,,,,,,,,,,13,0,0,0,,,,,,0,11,,,,
558,72,99,83,,81,,,,,,54,,89,,,,,,,,,,,,
559,,,78,,,,,,0,,,5,,0,,,,,,,0,0,,,
560,,,,,,,19,,,,,79,,14,,,,65,,,,29,97,,
561,,,84,,53,,,,,,,,30,,,56,,36,,,,,,,52
562,,,89,,,,,,,,,,92,,,94,83,,,,54,,89,,
563,,,,,,,,,63,27,42,,,,,93,,,,,,52,70,,
564,,,74,,,,,,,27,,,,,,26,,,,21,,,,12,21
565,,,,100,80,,,,,,49,,,,,,,,62,,79,,77,,
566,,,,,,,,91,,,,,68,,71,,,,,,,6,86,,100
567,,,,,38,,,96,,,,,,6,40,73,20,,,,,,,,
568,,,,,26,0,,,8,3,,,,,,42,,,,,,,,,45
569,,,,,,,,,,0,,,,,,28,17,0,,,11,,0,,
570,,,90,82,,,,,,,,,,45,95,,63,,,,,,87,,
571,,,,81,69,,,,,,,,,,100,64,,29,24,,,,,,
572,20,,,,,,,50,,,,,16,,,66,,,,,4,,,,24
573,,,,,,19,12,,,46,,,,,69,,,55,,41,,,,,
574,,,,,,,8,,30,48,,,,,,,,,,,,,56,22,77
575,,,,71,,3,,,,,,38,,23,,,,,,41,,37,,,
576,0,4,,,,0,,52,,,0,,,,,,,,,,6,,,,
577,,,,,,,,,0,6,,,,4,,,11,,,13,19,,,,
578,,0,,,,,,,,,,0,54,19,71,,0,,,,,,,,
579,,,,59,,,,,,7,,,,0,,,,,,,21,,40,7,
580,,59,,86,,,31,,,48,,,83,34,,,,,,,,,,,
581,,33,,,,,27,,27,,,,,,,,,,,,20,,,11,37
582,,29,,,55,,1,,,22,,,,,,,,,,25,22,,,,
583,,,,,,,,100,17,,,,63,,,,,31,10,,45,,,,
584,,,92,,,24,3,,,,,,,,,,,,41,,,,48,32,
585,,,67,,,12,,,8,,,,,,,,7,,,25,,,65,,
586,,,,,,,,,24,,,,,12,70,47,,,,,,,40,16,
587,98,,,,,,,,,,,100,,,,,50,,,,78,,100,25,
588,10,,,,6,,,,,,0,,41,,,,,,,,,,28,14,
589,,,70,93,,,15,68,,,,,,28,,,,,,,,5,,,
590,,,,,,,,,,,,,,,60,63,,37,,,,23,34,10,
591,48,,,,,,,,,26,,,17,5,96,84,,,,,,,,,
592,,,58,65,,,,66,14,,,,,,,,,,9,,,,13,,
593,,75,,,,,,,,,,,,,99,,89,81,,,,29,,33,
594,,,84,,,,,,,22,,22,,,,11,,,,13,,,,,33
595,,,,100,,,,,67,,,,100,,87,,,100,43,,,,,,
596,,,,,,6,,81,,,,,,,69,,47,,,,,,97,,97
597,2,5,75,80,,,,46,,,19,,,,,,,,,,,,,,
598,,73,,,100,,58,,45,75,,,,,,,,,,,,,,,100
599,,,,,,,,,,44,43,,,,60,62,,,,,,,65,,75
600,26,,,,,0,,,25,,,,,,81,,,,,28,,,,,41
601,,,,,,,,80,,,,32,0,12,,,0,,,,3,,,,
602,30,12,,,,,,,,0,,,,,,60,,,,,,,47,0,
603,,26,,,,,,,,,,,,10,,70,28,,,,31,,,,49
604,,,,,,,11,,14,,10,33,,,,,25,16,,,,,,,
605,,,,,,,,76,,,70,75,,,72,,,,,,,0,94,,
606,76,,,,,,,,,,17,39,,0,,,,,45,30,,,,,
607,,,,,,,0,,0,,,5,,0,,0,,,,,,0,,,
608,,,,100,,,,,59,66,,,,,,85,67,,,,,,,68,
609,,,,77,,,8,,,,19,,,,,,,14,,37,29,,,,
610,,,,,,29,10,,,,69,,,,,,,,17,,44,,,14,
611,,37,,,,,,,51,,,,72,13,,,,,,31,55,,,,
612,18,,79,,,5,,,,,,,,3,36,,,,,,,,15,,
613,,,,,,15,,,,,,12,,0,,,18,15,,,,,,,51
614,,,,87,,,,,,,,34,,,57,,,31,27,36,,,,,
615,,,69,79,,,,75,,,,29,,,,,,,18,,,,58,,
616,,,,72,,,,,,,,,,,82,84,,,19,28,,,,13,
617,,,,66,,,41,,,,,63,65,,,,,,,,44,,71,,
618,45,,,69,,,,52,,,29,,,,,,,,,,53,,47,,
619,,,,,99,,,93,,,,,,,,69,,71,,,,,,20,76
620,,,72,,52,,,,,,,,36,,88,36,,,,,,,21,,
621,,,76,,,,15,,39,,19,,74,,,,,,,,,,,,64
622,,,,71,,,,89,,,41,,,,,,,49,,40,,,,,65
623,33,5,,74,60,,,,,,,,,31,,,,13,,,,,,,
624,,,90,53,70,,10,,18,,,,,,,19,,,,,,,,,
625,,,,,,,0,66,,0,,0,18,,,,,,,,,,51,,
626,,,100,,,,,,,,68,,,30,,,74,,17,80,,,,,
627,64,,,79,,,,84,,50,,64,,,,,,,,,,45,,,
628,,,,,,,,,,,18,,15,,,,18,16,,,,,,3,51
629,,,,,,,,99,,68,31,,88,,,,,49,,,68,,,,
630,,,,,72,9,,50,,,,52,,1,,,,,,,,,42,,
631,,,,,,47,,,,,,,,,100,100,,84,,,,24,,26,
632,28,,,,,,,,,,35,,,,62,,,,,,,25,,14,30
633,,,57,,,15,26,,,28,,,63,0,,,,,,,,,,,
634,,34,,,,,,,,70,,,91,,100,,,,47,49,,,,,
635,,60,,,,,33,,,,,38,86,37,,,,,,,,35,,,
636,,,,92,,49,,,,50,,,,,74,,,,0,52,,,,,
637,,,82,,,,,,,,,,64,,65,20,,,,,,,,0,78
638,,24,,68,,,,,,,8,,,0,,41,,,9,,,,,,
639,,,,92,,,,89,,,,,,46,97,,15,,,,,20,,,
640,,,54,,,0,,,,,,,,,,,0,,,10,,,52,,23
641,46,,,42,38,,,,,25,,,,,,89,,,,,48,,,,
642,,,,,,,17,,,,,56,,,,80,40,,,,,37,,,62
643,59,,100,79,,,,,,,,,,,91,,,,,50,,,,,66
644,25,,,,,,,,,,,,35,8,,,,10,,,8,,,,15
645,,,66,,,0,,,,,,20,,,96,,31,,0,,,,,,
646,,,,,,,3,,10,,0,,,3,,,5,12,,,,,,,
647,,,,84,90,,,86,,,,,,,,,,,66,63,,,,6,
648,,24,,,,,0,,,,,27,,,50,,,,,,13,0,,,
649,,,100,,,,,,,,,,,10,,69,,,,,,15,74,30,
650,100,,,,,,,,85,,49,100,,,,,,,,100,,51,,,
651,,21,,,35,,,,,31,0,18,,,,,,19,,,,,,,
652,19,,66,,,,,,,,,,,,,,25,42,36,,0,,,,
653,,,,87,,,,,,,,,57,,,,,,20,,27,18,,,66
654,28,,,65,,,,,,10,0,9,,,,,,,,0,,,,,
655,86,,,89,,,0,100,,,,,,,,,,,,46,46,,,,
656,,72,,,,,,,66,,,,,33,,,,,,,,25,84,0,
657,,42,86,,,,,,,,,,,,,71,54,,,,,6,,,93
658,,,53,74,,,,89,,,6,,20,,,,13,,,,,,,,
659,,72,83,,,,,,,,,,,,100,,65,,0,,,,100,,
660,,,,47,,,,,,,,,29,0,71,,0,,,,,,52,,
661,,,,,70,,,,,,17,,,,,,,18,,,26,,52,,68
662,,,,60,,,,44,2,40,,,63,,,,,,,,,,,,24
663,98,,,,,,,,,42,,,,,,89,,58,,,,22,,39,
664,,,,,,,0,,,0,,,,,69,,,,0,,20,,36,,
665,,,,,,,,,,48,,,,,63,72,24,76,,,,,,37,
666,73,,,100,84,,,,24,38,,,88,,,,,,,,,,,,
667,56,,,45,,,,83,,4,,,56,,,,,,,,,13,,,
668,,,,,,,,,,30,0,19,,,72,,,,15,,,,48,,
669,,,,,,,,75,0,21,,,,,,,9,3,,,,7,,,
670,,30,,,,,,,,24,,,,,40,,,,24,,,,56,23,
671,,,,,63,3,,,,,,,66,,,,27,,,43,31,,,,
672,,,99,,,13,,,,,26,,23,,,,0,,,27,,,,,
673,,31,,,,,16,,,,,,,,,66,44,,19,,34,,,,
674,,,75,,,,,73,,,,,,,,,,48,,22,,50,,,38
675,,,,,,,,,14,11,,,,,,,,,29,,14,,36,,56
676,,,96,88,98,,,,,,,91,,,,,44,,,,,,,51,
677,,,,,,,,,35,,,67,60,0,,,,,26,,,,45,,
678,,,,69,,26,,84,28,,,,,,,86,65,,,,,,,,
679,44,,65,,,,,,12,,,,,0,,,,30,,,8,,,,
680,,,,,,,7,,21,19,,,26,,,,11,,,,,,,0,
681,,,54,,,,,,25,,,,34,24,59,,,27,,,,,,,
682,,,,,45,,,,,8,,,,,,,0,,,,15,,16,3,
683,,,95,,,,,,,,,,,22,,,,,28,,63,,94,0,
684,,,,51,15,,16,,,,,,,,,,,25,,,28,,,16,
685,0,,,,0,,10,,22,0,,,,13,,,,,,,,,,,
686,0,,,49,,,,,,,,,3,,,,10,8,0,,,,,,
687,,,,,,10,19,,,,24,,,,,,17,,,,16,27,,,
688,,,,,,,,,1,,,,,0,,17,,,0,,18,8,,,
689,61,24,97,,,,,,20,,39,,,,59,,,,,,,,,,
690,,69,,94,,,,89,,77,,,,,,,,,,,,15,,,77
691,,,,,,39,,,,56,,,78,,,84,,,,,,,,43,100
692,,,,,,21,,,10,,,,,,,,,28,,34,,28,,,48
693,82,,,,,0,,,,,,100,100,,,,,,,,95,34,,,
694,9,,,,,0,14,87,,,,24,,,,,,,,,,,38,,
695,,,,,35,17,,,,,,15,,,,60,,,,,,20,,,55
696,49,,,,,,,,,,,30,,,,,,24,28,38,,35,,,
697,,72,,98,,0,,,,,,,,12,83,,,,,,,,,,100
698,,,,,,35,,,18,,,75,,,,,,,,,81,38,,,96
699,,,,,87,,,94,,63,,,,,,100,,65,,,,,,29,
700,58,50,,,,,,,49,,19,,,,,,,,,,,28,88,,
701,27,,,70,,,,,,33,,,,,,,13,54,,36,,,,,
702,,19,,,,,0,,16,,,15,35,,,33,,,,,,,,,
703,,0,,,25,,,,,3,4,,,,18,26,,,,,,,,,
704,,,,,,0,,,,26,8,,,,,42,11,,,,,18,,,
705,,,,72,48,4,,,27,,,,,,61,,,,,,,14,,,
706,,,80,,,,,,7,,,78,83,,,,,,22,,,34,,,
707,,65,81,,,,26,,,,,80,75,,,,,36,,,,,,,
708,43,73,,,76,0,24,,,,,,,,,,51,,,,,,,,
709,,,,,,,,,,,9,,,,57,,,,0,,34,29,,21,
710,,,,,,0,,79,,,,,,,,62,,,,,,16,,2,44
711,,,,,,,13,,,,,21,46,,,,,,,23,,,,5,22
712,57,,80,,,,,,29,,,,62,,,,19,,,,,,,,56
713,,,99,,,44,,,,,29,,70,,93,,,40,,,,,,,
714,67,32,,,86,,,92,,,,,71,,,,,,,36,,,,,
715,,14,,,59,,,,,,13,,,,,58,,,14,,,,,4,
716,44,,,,,9,,,,18,36,,,,78,,,,,,,,46,,
717,,,66,,,13,,,,20,56,50,,,,,60,,,,,,,,
718,,45,99,,76,,,,,44,,,,33,,,,,,,,,,,54
719,,,,,,,0,,4,22,,,34,,,,,23,,2,,,,,
720,,34,,,,,,,71,,,,75,,100,,,68,,,,,,,82
721,,4,68,,33,,8,,,,4,22,,,,,,,,,,,,,
722,43,,,,,18,,,,,,,76,,,,,,3,79,,,75,,
723,,,71,61,,5,,,10,,,20,,,,,,18,,,,,,,
724,,33,,,76,,,,6,7,,,61,,,70,,,,,,,,,
725,,,,,,,,47,,,,,,,,54,3,19,0,13,,,,,
726,,,41,,0,,,,,,,12,,,,,7,,,,12,,,1,
727,,,,,,0,,,,,,,,,,,,,7,,11,16,,0,5
728,,,,,,,,,0,17,3,18,,10,,,,,,,,,58,,
729,,,,,18,,,,,,,,,16,,42,4,,,,,11,,13,
730,,,37,,,,15,,,,,14,,,,,2,,3,,,1,,,
731,,,,,,24,20,,,,,,,,91,93,,,,,81,,,,100
732,,,,,49,,,,3,,,,17,3,53,,,,,26,,,,,
733,4,,,,,,,97,,,,17,,,,,16,16,,,,,,,0
734,,,,,32,,,86,,25,,,,20,47,32,,,,,,,,,
735,,,97,88,,,,,,35,58,,,,,82,,,,,,,,,97
736,,,51,,,1,,61,,0,,,1,,,49,,,,,,,,,
737,,,66,,,,,,23,,,,,,,,3,,,,,0,,8,23
738,,,82,,,,,,,39,48,,,,,,44,78,,,,,,,100
739,,,,80,,,,,,,,,,,,29,,18,,25,,,67,29,
740,45,,,,,26,,84,,18,,43,,,,,,,,,,43,,,
741,,40,75,,,,,,,,,,,18,,,,50,,,15,18,,,
742,,,,70,,,,,,51,,60,,24,,,,24,10,,,,,,
743,,,,,,,5,,,,25,49,,,,29,,,27,,,,36,,
744,,44,,,,4,,,,,,,,,,84,,,,,,70,100,38,
745,,,83,56,38,,,,,,,,,,,,,,,13,19,,,,23
746,49,,,92,,,,86,28,,,,,,,,,,,,,,,37,90
747,,,,,,,,67,,,13,,69,23,64,,,,,,,23,,,
748,,,93,,,,,,,,33,,,,,57,,22,,,5,,,,57
749,,0,,16,21,,,,,,,,,,,,,,,12,,14,28,,
750,,26,,,53,,,,44,,,,,,67,,,,15,,,0,,,
751,,0,29,80,,9,0,,,,,,,,,,,,,,,,,0,
752,55,,,,,29,,100,37,,,46,,,,,,,,,46,,,,
753,,70,100,91,,,,100,56,,,,,,95,,,,,,,,,,
754,32,15,,,,24,,,,,,,6,,,22,,,,,,,,,48
755,,,,,,,,,,,25,86,,,98,,38,82,,,,,,,89
756,,,73,,86,,,88,,44,,76,,,,,,,7,,,,,,
757,,,,,,,,,,,44,40,,,,,,60,,46,,,,14,84
758,,,79,42,,,,,,,,37,,,46,71,,,,,,,46,,
759,,,92,,,,,78,,,,26,0,,,,9,,16,,,,,,
760,,,,,48,,,,,,0,23,15,,,,32,,,,,,,20,
761,,,100,,,,,100,,,,,,,100,,,95,66,49,,,,,
762,,,77,,,,,,,,,,76,,,60,35,,,65,,,,,84
763,41,,,,,,,,,,15,36,,,,49,,,,29,,23,,,
764,,,,,,,,34,0,,6,,,,,,,,,9,,3,,,2
765,,13,,,,,,,,,,,,0,,,,4,13,,,0,,16,
766,,,100,,83,,,85,,,,,,,97,,,,,,,44,,28,
767,,,,,,,,,61,,38,54,72,,,72,,56,,,,,,,
768,,,,,78,,,,,,,,58,,75,50,,51,23,,,,,,
769,,,100,,,,,,64,,,,,22,,,,54,0,,,,,,100
770,,,,,,,,,10,27,,69,,,,,54,50,,,,,,15,
771,11,,,67,,,,67,,,16,,,,,,,,22,,,18,,,
772,,,,72,,0,0,,24,,,,4,,,,,,,,,,6,,
773,10,,,,,17,,,,,11,9,,,,,,,,13,,5,,,
774,,,,,,,25,89,,,,,,38,69,,,38,,,,,66,,
775,,26,,64,,,,,,,,,,,68,,,,,47,39,,,,85
776,86,,,,,,,100,,,,,,0,,,,,,,28,66,75,,
777,,,85,71,,,,,,59,,,,,,72,49,,,,,,94,,
778,,44,,,,,17,,,,,,66,44,,51,,,21,,,,,,
779,,,,,51,,,45,0,,,,,,,,,,,,,9,13,,0
780,,,100,,,,30,,,,,52,,,,76,,71,,,30,,,,
781,43,,96,,,,,68,26,,,,,5,,,,,,,,32,,,
782,,,,,,,19,,,,,,60,,,74,25,,,,20,,,13,
783,,,82,58,,,,,20,,,,,24,86,,,,,,11,,,,
784,27,,,,,,0,,,11,31,,,,39,,,,,,13,,,,
785,,,,37,,,,,,,,,,,62,45,,,,8,,,44,,28
786,77,,,78,,,,92,,,,,68,,,,,,,,61,,,22,
787,,,,,35,,,,,19,,,,,59,31,23,,,,,,,,21
788,,,,53,45,,,,,,,29,,0,,,,,,,19,,47,,
789,,,,,,,,,15,,20,40,38,,,65,,,,,,,48,,
790,,,,72,94,,,,,,,,,31,76,,,,,,,,66,,70
791,,,,,51,,,66,5,,15,,,,,,,12,,,,,38,,
792,,,,86,79,,49,,,,,,,,,,20,,26,,,,,,73
793,,72,88,,,,25,,,,,,,0,,,,,,,,69,,43,
794,47,,83,,,,,,,54,2,,,,,,,55,,,,9,,,
795,,,93,,,,57,,,,,,,33,,95,,,40,,,,100,,
796,,,,,19,,,,,,,16,,,,,0,16,,15,,,26,,
797,,,95,,,,,100,,,,100,,,89,,74,,24,,,,,,
798,,,,81,,,,,,,,71,100,,,,74,64,24,,,,,,
799,,,85,,,27,,,23,,,22,,,,,,,,5,,,,,39
800,,87,,96,,8,,,,31,,,,,,,50,,,,,,,,100
801,,18,,,,3,,90,,,,,,38,,,,,,,13,,,,57
802,,,,,,,,,49,47,,,,,,,,,4,,,44,,16,78
803,,,84,88,,,0,,,,,,,,,73,,,,,,24,36,,
804,,,,,15,,,,,,,13,,0,,,24,4,,,27,,,,
805,,,,,,,0,63,,0,,0,,,,,,,,8,,8,,,
806,,,,,87,,,,,,,,,15,81,,60,86,,,,52,,,
807,,,80,,,,,,,,28,22,,26,,63,,,,,,,,9,
808,,,,28,,,,,,,1,,,,,,32,,17,,,16,43,,
809,,,,,64,,38,,,,,67,,12,,68,,,19,,,,,,
810,,,,56,,,3,,21,,7,,,,,,,,0,,,,,0,
811,,,,86,,,43,,,,,,,22,,,,45,,72,,,,43,
812,,,,,,,14,,36,62,,,88,,,,,,,,57,,,39,
813,61,,,,,,,,,,,56,52,,66,,,,,,18,,64,,
814,,57,,,84,,,,,25,,,,,,69,46,,,,,17,,,
815,19,,93,,59,,,,,,,16,,,,,,,,,,,47,14,
816,,24,,72,,,,,,,,,54,17,,,,10,,,,,,0,
817,,,100,,,,61,,,,73,,100,11,,,,,,,,,,,83
818,0,,,,,,,,20,4,,0,0,,,,,,,0,,,,,
819,,32,,92,,,15,,,,,,,,,,,65,,72,,,,,75
820,73,,,,77,,,87,,,,66,,,,,43,,,,,,60,,
821,,,90,,,5,29,,43,,,,,,,,38,,19,,,,,,
822,,11,,,,,1,91,,,9,,,,,,,,,0,0,,,,
823,,,,78,38,0,,,,,,,,,51,,,,,19,,,,,12
824,,27,65,,,0,,55,,,,,,8,64,,,,,,,,,,
825,,66,,76,,38,,,,,13,,,,93,,,,,,,,90,,
826,,,,57,5,0,,93,,,,,,,,,,,16,,,,,13,
827,,23,,,,,,,,34,,,,,,,25,,14,,,,42,21,
828,25,18,,,,,,,,,,,,,61,65,,,6,,,,,,60
829,,,,71,,,,,0,,19,,,,,51,16,,,,,,,,49
830,,,,,,,,48,,,,0,,,,0,,,11,,,,2,16,
831,,,,29,,,15,,18,,,,,,,67,,16,,,,,,,19
832,,,82,89,47,,,,,,,,83,,,,29,,,,,,,,61
833,,,90,68,,,,,,,41,62,,,,69,,,,34,,,,,
834,,,,,,30,,,,,,,,12,,,,,,,20,11,37,,36
835,,,75,12,,,6,,,,0,,,14,,,,,,0,,,,,
836,,72,,78,,,,,,57,,,,,79,,,87,,,,,64,,
837,,65,,81,,,,,,13,12,,,,,73,47,,,,,,,,
838,,,100,,100,,,,,,,,,45,,,70,,,,63,,100,,
839,,,,,,0,,,,,,59,,,70,,,54,,29,,22,,,
