ID,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,sc13,sc14,sc15,sc16,sc17,sc18,sc19,sc20,sc21,sc22,sc23,sc24,sc25
460,,,,,,,,,,,,,,100,,,,,,,,,79,96,
461,,,,,,34,,,,,,,,,22,,,,,,,,,39,
462,,,,,,28,,,,,,,15,,22,,,,,,,,,,
463,,,,,48,,,19,,,,,,,29,,,,,,,,,,
464,99,82,,,,,,,,,,,,,,,,91,,,,,,,
465,,,,,28,19,,0,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,45,,,25,,,,,17
467,,79,,,80,,,,,,,,,,,,80,,,,,,,,
468,,,46,51,,,,,,,,,,,,40,,,,,,,,,
469,15,,,,,,,0,,7,,,,,,,,,,,,,,,
470,,,,,,69,,,,,,,,,,,,61,,,,,,,29
471,,,14,51,,,,,,,,,,,36,,,,,,,,,,
472,,,58,,,,,,,,,,,82,,,,,,,,,68,,
473,,,,,,,,,31,,,,,,2,,,,,,,,0,,
474,68,,,,,,,,,,,,,67,,,,,73,,,,,,
475,,,,,,,,,,,,89,57,,,,,,,,,,,,45
476,,,,,,78,,,,,,,,,,,,,,,,,57,73,
477,86,,,,,,,,,,,63,46,,,,,,,,,,,,
478,57,30,,,,,,,,,,,,43,,,,,,,,,,,
479,,,,,,,69,,88,,,,,,,40,,,,,,,,,
480,,,,,,74,,,,,,,,87,,,,87,,,,,,,
481,56,,,,,,,,,,,,,,45,,,,,30,,,,,
482,,76,,,,,,,,,,,,,,,,,,,89,,,89,
483,,,,36,,,,,,,,,,,27,,,,,,67,,,,
484,,75,,,74,,,,,,85,,,,,,,,,,,,,,
485,,,,29,,,,,,,,,0,,,,,,,,,43,,,
486,100,,,100,,,,,,,,,,93,,,,,,,,,,,
487,57,,,,,,,29,,,,,,,,,,,,,,68,,,
488,,,,59,,,56,,,,,,,,,,51,,,,,,,,
489,,,,,100,,,,,,,,47,,,,,,98,,,,,,
490,97,,,,,,92,,,,,72,,,,,,,,,,,,,
491,,,,80,,,,,,,,,,,,,,,,54,,,,77,
492,,,,98,,,,,,,,,,,,,,,,,84,,,,53
493,18,,,,,,,,,,,,5,,,,,,,,,,0,,
494,,,51,,,,84,,,47,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,79,44,,,,,19
496,77,,,78,,,,,,,,,,,,,74,,,,,,,,
497,,,,,,,,,,,,34,,25,,,,,,,57,,,,
498,,,,,,,,,,,,,,,,,,,,53,87,,,,50
499,,,,,,,,,,,49,,,,24,,,,,,,,10,,
500,,,,,,,,,42,,,,,,,,,,22,,42,,,,
501,,,,,,,,,30,,,,,,,,,,,,41,51,,,
502,,,,,,,,,,,88,,,,62,,75,,,,,,,,
503,76,,,,,,74,,,,,,,,51,,,,,,,,,,
504,,,,,,,,,,,,,,,,55,,,,52,,85,,,
505,,,,,,,,,,6,,,,26,,8,,,,,,,,,
506,,,,,,,,,,0,,,,,0,,7,,,,,,,,
507,,13,,36,,,,,,,,,,,,,,,,,,,,38,
508,,,,,,,,,,,,37,18,,,,36,,,,,,,,
509,,,,,64,48,,,,,,,,,,,48,,,,,,,,
510,,,,,,,,,,,,,,,,,4,,,,58,27,,,
511,,,,50,,,46,,,,,,,,,32,,,,,,,,,
512,,,,,,,,,,,,0,,,,,,,,5,41,,,,
513,,,,,,,26,,,,44,,,,,,,,25,,,,,,
514,,,,,,,,,,,100,,42,,,,,,,,,100,,,
515,,10,,,,,,,,,,,21,,,,,,,,,,,,16
516,,,,,,57,,,,,73,,,,,,,,,,82,,,,
517,,,25,,,,,,,,,,,,,,38,,,,,,,57,
518,,,,,,,,,,11,,,19,,37,,,,,,,,,,
519,,,,,,,,,19,,,,,,10,,,,,,,,,28,
520,,63,,,,,,,,,,75,,,66,,,,,,,,,,
521,84,78,,,,,,,,,,,,,,,,,,,90,,,,
522,,,,,,,71,,,,,66,,,,,,,,46,,,,,
523,,,,40,,,,,,,,,,,31,,,,,,,,,44,
524,,,,,,,,,,,,,50,,81,75,,,,,,,,,
525,,,,,,,,33,,,,,21,,,,,,,,,,25,,
526,,,,,,,,21,,,,,20,,,,33,,,,,,,,
527,,,,,,,,,,,,94,,,,,91,,,,,,63,,
528,,,,,,,,,,69,,,,100,,,,,,,100,,,,
529,,,,63,,,,27,,,,,,,,33,,,,,,,,,
530,,,,,,,,,89,,,,,,,,86,,,,,,,,57
531,,,58,,,,,,79,,,,56,,,,,,,,,,,,
532,,,,,,,,,,,,,,,77,,,78,,,84,,,,
533,,,,,,,,,,49,,,36,,,,,,,,,,,64,
534,,10,,,,,36,,,,,,,,,,,,,,,37,,,
535,,,11,39,,,,,,,,,,23,,,,,,,,,,,
536,,,,,,89,,,,,,,,,,,,,,,,,73,94,
537,,,,,,,,,,,,23,,,,,,11,,,,41,,,
538,,27,,,,,,,,,,28,,,,,,,,,,,35,,
539,,,,,66,,,,,,63,,,,,,,,,,,,54,,
540,51,,,,,,,,,29,,,,,,,,,,,,,22,,
541,,,1,22,,,,,,,50,,,,,,,,,,,,,,
542,,,,,,,,37,,,,,,,,,,,,20,,,37,,
543,,,,,,80,,,,,,76,,,,,,,,,,,66,,
544,,,,,44,18,,,,,,15,,,,,,,,,,,,,
545,,,27,,65,,,,,,,,,,,,,,,,,,38,,
546,,,,,,,,,,,,,,,,,,,,,38,,17,20,
547,,,,,,,,,,,65,,,,,14,,,,,,51,,,
548,,,,,,80,,,89,,,,,,,,,,,,,,,,61
549,,,,,46,,47,,,,,,16,,,,,,,,,,,,
550,77,,,,81,,,56,,,,,,,,,,,,,,,,,
551,,,,,,,,,98,,,,,,,,,,,,91,,67,,
552,,,,,,,67,,,,,,,67,,,63,,,,,,,,
553,,,,,,,,65,,,,,,,,,,,,,,98,67,,
554,,,42,,,,,,83,53,,,,,,,,,,,,,,,
555,,,,,,,,,,,,,,,52,46,,,,,,87,,,
556,,,,,,,,,,,86,,,,,58,,,82,,,,,,
557,,,6,,,,,,,,,,,,,,,,,,,,,39,5
558,,,,,,99,,,,,,,,,,,,,88,,,,,,36
559,44,,,,,,,,,,,,,,,,,,,15,,,,40,
560,,,,,,,,,,,87,,66,,,,,,,,,,,89,
561,,,,,63,,,,,,,37,,,,,,,,,67,,,,
562,,,,,,,,58,,,,,,,,,,,,,89,,,,48
563,,,59,,,93,,,83,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,20,,,,25,27,,,,,
565,,,,,,,,,,,85,,,100,,,,,93,,,,,,
566,,,39,,,,88,,,,,,,,,,,,,36,,,,,
567,52,,,,,33,,,,,,,,,,,,,,,49,,,,
568,,,,,56,,,,,,,,,,,,,,,,,51,26,,
569,,,13,,,,23,,,,,,,10,,,,,,,,,,,
570,,75,,,,,,,,,,,,,,,,91,,,,,,83,
571,,,,,,,,,,,80,,31,,,,,,,,,,,63,
572,,30,,,,,,,,,,,,,,21,,,,,,,,35,
573,,,,,,,,,,,,,,82,,53,,,,58,,,,,
574,,62,,,73,,,,,,,,,,47,,,,,,,,,,
575,,,,,,,,,,,,,,68,,,,,,,64,67,,,
576,,,,,,,,,,0,,2,,,,,,,,9,,,,,
577,33,,,,,,,,,,,,,,14,,,,,,,,,,8
578,,,14,,,,,,,0,,,,,,,,,,,,34,,,
579,,,,,,,,,,,,,12,,,,36,,,,64,,,,
580,100,,,99,,,,,,,,,,,,,,,,,,,,,53
581,57,,,,,,,,,19,61,,,,,,,,,,,,,,
582,,,,,,,,,36,,,,,,,19,,,,,,,,41,
583,52,,,57,,,,,,,,,,,,,58,,,,,,,,
584,,,,,70,,,,,,,,,,,29,,59,,,,,,,
585,,,,57,,,,,,,,,,,,34,,,,28,,,,,
586,,,,,,50,,,,,,,,,,,49,,,,57,,,,
587,,,,,91,,,,,,,,,,,,,,100,,,,62,,
588,,,,,,,,,,,,,,,,,,,11,,,35,2,,
589,,,46,,,,,,,,,,47,,,,,,,,,,,,43
590,,30,,,,,,,,,61,,,,,34,,,,,,,,,
591,,40,20,,,,,,,,,,18,,,,,,,,,,,,
592,,,,,,,,,,7,,,12,,,,,,33,,,,,,
593,,,,,,,96,79,,,,,,95,,,,,,,,,,,
594,,,,,,13,,,,,,,,,26,,,,,,,,,41,
595,,,,,,,,,,,100,,,,,,,100,,,,,74,,
596,,,,77,,,,,,,,,,,55,,68,,,,,,,,
597,,17,,,,,37,,,10,,,,,,,,,,,,,,,
598,,,,84,,,,,,,,,,,,,,,,,87,,65,,
599,88,,,,67,,74,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,59,,,,,58,,,,,48,
601,,,,,,,,,,,,,,32,,,,,,,,,,37,7
602,,,,,41,,,,33,,50,,,,,,,,,,,,,,
603,,,,73,,,,,,,,,,,,45,,,,,,,29,,
604,,15,,24,,,,,,,,,,36,,,,,,,,,,,
605,,,,,,77,,,,,,,,87,,,,,,,,,,,41
606,,,50,,69,,,,,,,,,,,,,,,31,,,,,
607,,,,,,,,,,,,,,,,4,,,25,,47,,,,
608,,,,,,82,,,89,73,,,,,,,,,,,,,,,
609,,,,,,40,56,,,,,,,,,,,,,,,70,,,
610,,,,,,,,,77,,,66,,,64,,,,,,,,,,
611,82,,,,,,,71,,,,,,,,,,88,,,,,,,
612,,,,,,28,,,,,,,,40,,,,,36,,,,,,
613,,,,,,,,,38,,,,,,,23,,,,,,,,48,
614,,34,,48,,,,,,27,,,,,,,,,,,,,,,
615,,,,,,,,,,,,,,,28,,,35,,,,,,,29
616,,,,,,,,,,,,,39,,44,,,,,,,,,,40
617,,,,,,,,,,43,,,30,,,46,,,,,,,,,
618,,36,,,,,,,,,,,,,,,,50,,,,66,,,
619,,,,,,,,,,,85,,,,,,,,88,,,,,,35
620,,,,,,,54,,,,,,,,,,,,,,,65,17,,
621,,72,,,,71,,,,,,,,,,,,,,24,,,,,
622,,,,,,,,,,,,70,,,,,,,,,82,,,63,
623,,,,,,27,,37,,,,,,,,,,,,,,56,,,
624,,25,,,,,32,,,,,,,47,,,,,,,,,,,
625,,4,,,,,,1,,,,,,,,,,1,,,,,,,
626,,,,,,,,,93,,,,,94,,,,,,35,,,,,
627,,,41,,,,,,,,,,,,,,61,,,,71,,,,
628,,6,,,,,,,,13,59,,,,,,,,,,,,,,
629,,,,,,,,,,,,,63,,,,,82,76,,,,,,
630,,,,,,44,,,,,,,,,,,44,,,,73,,,,
631,,,,,,86,,59,,,,,,99,,,,,,,,,,,
632,,,,54,,,,,,,,,,,22,21,,,,,,,,,
633,,31,,,,,,,,,,,12,,,,,,,,,,,,26
634,,,,,,,,53,,,,,,,,62,,,91,,,,,,
635,,,,,,,,,78,,,,,,,,,,,,,75,,,41
636,,,,,84,,,,,,,,,,,,71,,,,,,,94,
637,,,,,,,,,,,,39,,,,,,41,,,,59,,,
638,,,,,,45,,,,,,,,,,,,,44,21,,,,,
639,,,,,,,,,,,,,,,,,,67,,,,,65,86,
640,43,,,,,,,18,,,,,11,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,57,,,,25,61,
642,,,,,,,,,,,,,,,,36,,,,,,,,64,15
643,,,,72,72,65,,,,,,,,,,,,,,,,,,,
644,,,,,,,,,,,,,,27,23,,17,,,,,,,,
645,,,,35,,,,,42,7,,,,,,,,,,,,,,,
646,,,1,,,,,,,,,,,,,,,,,,39,,,,11
647,,,,79,,,,62,,,,,,,,,,,94,,,,,,
648,,,,,34,,38,,,,,,,,,,,,,18,,,,,
649,,,,,75,,,,,,,,,,,,,,,29,,,,,37
650,,,,,,,,,,,,,,,85,,,,,50,,,,,57
651,,35,,,,,,,,,,,20,,,,,,,,,,,,14
652,,,,,,35,,,42,,,,,,,,40,,,,,,,,
653,,,,,,,,,,28,55,,,,,,,,,,70,,,,
654,,11,14,,,,,,,,63,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,93,,,,82,80,,,,,,
656,,,,,,,,61,,,91,,,,,,96,,,,,,,,
657,,,51,69,,,,,,45,,,,,,,,,,,,,,,
658,37,21,,,,,,,,,,,2,,,,,,,,,,,,
659,,,,,,,,,,,,,47,,,,,,92,,100,,,,
660,,,,,,,,,,,,,,,11,,,,,,,45,,,10
661,,,,,,,,,,,,,,,43,,,,,32,,,33,,
662,,,,,,,38,,,,,,,,,,,40,,,,,,44,
663,,,,,,,,,,54,,,,,,,71,81,,,,,,,
664,,,15,,,,,,40,0,,,,,,,,,,,,,,,
665,,,,,,,,45,,,,,,,,,,,,41,74,,,,
666,,92,,,,86,,,,,,,,,,,,,,,100,,,,
667,,,,,,,,,,,,,,46,,26,,,,,,,21,,
668,,,,,,,,,,,,,,48,,,,21,21,,,,,,
669,,,6,,42,,,,,,,,,,,,,21,,,,,,,
670,,,,,,35,55,,,,,,,,,,,,,,62,,,,
671,,74,,,,,,,,,,,,,,,,,,43,,,,,40
672,,,,,,30,,,,,,,,,14,,,22,,,,,,,
673,,,31,,,,,,,,,,,,,,41,,,23,,,,,
674,64,,47,,,,,,,,,,,,,,,,,,,,,56,
675,,,,,,,,,,,,,,,,25,,,,22,,,,43,
676,,,,,,,,,,,,,,84,,,88,,,,,,,94,
677,,,,,,,,38,,,,,,,,,,,,20,,,26,,
678,,,,,,,,,,,,,,,,48,,73,,,,82,,,
679,,,,,,,,,56,,,,,,30,,,,,,,,,48,
680,,12,,,,,,,,,,,,,,,22,,,11,,,,,
681,58,,,,,,,,,,,32,,,,28,,,,,,,,,
682,,6,,18,,,,,,,,,,21,,,,,,,,,,,
683,,,,,,80,,,,,,,,,74,72,,,,,,,,,
684,,,,,,,,,,,,,,,,29,,,23,,51,,,,
685,,13,,,,,,,,,,,,,,,,,,,45,,6,,
686,,6,,,,,,,,,,0,,,0,,,,,,,,,,
687,,,,,,,,,,11,,26,,,,22,,,,,,,,,
688,34,,,,,,,,,,,19,,,,,,,,14,,,,,
689,,,34,,,,,,,39,86,,,,,,,,,,,,,,
690,69,,,,,,,,90,,89,,,,,,,,,,,,,,
691,,,,,,,,55,,,,,,,,,,79,,30,,,,,
692,,30,,,,,,,54,,,,,,,,45,,,,,,,,
693,,,,,,,,,,65,,,,,,,,,100,,,88,,,
694,,,,36,,17,,,,,,,,,,,,19,,,,,,,
695,,,9,,,,,,,,,,,,29,,,,,,,58,,,
696,,,,,,,57,,,48,,,,,,,57,,,,,,,,
697,100,,,,96,,,,,,,,,,,,,,,,,,,95,
698,,,,,,,,,,,83,,,,,,71,,,,,,,92,
699,,,,,,,,,,,93,92,,,,,,,,,,,,,54
700,,,37,,,,,,,,,,,,,,,,,28,,,53,,
701,,,,,,43,,,,,,,,,,,,,,,,76,45,,
702,,,,,,28,,,,,,,,,,,,,,16,,,26,,
703,,,,,,,,0,,,,,,,,,,10,,4,,,,,
704,,,,,,,36,,,,61,,,,,,,,,,,,,,12
705,,,,,64,,47,,,19,,,,,,,,,,,,,,,
706,68,,,,,,,,,41,,,,,,,,61,,,,,,,
707,,,,66,,,,,,,,,,66,,,,,,,,,44,,
708,,,,,,,,,,,82,,,81,,,,,,,68,,,,
709,,,,,,,48,,,,,,,52,,,,38,,,,,,,
710,,,,,,,55,,,,,36,,,,,,,,,,,,,26
711,29,,21,,,,,,21,,,,,,,,,,,,,,,,
712,,,,,,,,,,,71,,,,,38,,,,,,,,74,
713,,,,,,,,46,80,,,,,,,,,,,,,,,82,
714,,,,,,,79,,,,,,,,,,,67,,,78,,,,
715,,,,,,,,,,,,34,,,39,,,53,,,,,,,
716,,,,,70,44,,25,,,,,,,,,,,,,,,,,
717,,,,54,,,,,,,,,40,,,,,,,,,,,,34
718,62,,,,,44,,,,,72,,,,,,,,,,,,,,
719,,19,,,,,,11,,,,,,,,,,,,,,,19,,
720,,74,48,,,,,,,,,,,,,,,,,54,,,,,
721,,,,,43,,,,,,,,,,,,38,12,,,,,,,
722,,,,,,,,,73,,,,,,,,,,,41,,,,78,
723,,,5,,56,,,,,,,,,,,,,,,,,,,,15
724,,,23,,,,,,,37,79,,,,,,,,,,,,,,
725,,25,,,,,48,,,23,,,,,,,,,,,,,,,
726,,,,,,,27,,,,,,,,0,,,,24,,,,,,
727,42,,,,,,,,,,,,,,,,,,,,41,46,,,
728,,,,,,,,,62,,,,26,,,,31,,,,,,,,
729,,,,,,,,,,,,,17,,,,,,,,45,,10,,
730,,,,,,,,,,,,,6,25,,,10,,,,,,,,
731,,,,,,,90,,,,,,,,72,,,,,,,,83,,
732,41,,,,34,,,,,,,,,,,,,,23,,,,,,
733,,,,,,,,7,,,,,0,,,,,,,,,,,,16
734,,,,37,,,17,,,6,,,,,,,,,,,,,,,
735,91,,,,,,72,,,,,,,,,,,,,,,,,,46
736,,,,43,,,,,,,,,,,,,,,,,,49,,40,
737,,,,,,,,,27,8,44,,,,,,,,,,,,,,
738,,,,,,,82,,,,,,,,61,,81,,,,,,,,
739,,,,,,,,32,,,,,,50,,,,,,,,62,,,
740,,,,,77,,,,,,,,,,56,,,,,,,,,,36
741,,,,,,,48,,,,,41,,,,,,,,29,,,,,
742,,,,,,,,41,,,,,,,60,,,,,,71,,,,
743,,,19,,,,41,,,,,,,34,,,,,,,,,,,
744,86,,,,,,,,,,,,,,,,87,,84,,,,,,
745,,,,,,,,,,,,45,,,,,47,,,,,,,52,
746,,82,,,,,,69,,,,,,,,,,,,,,,,88,
747,,,,73,,,,,,,,,27,,,,,,,,,,,,23
748,,,,,,,,,55,26,,18,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,,0,,,,,,48,,,10
750,,,,51,,,,,,,71,,,48,,,,,,,,,,,
751,,,,,29,,,,,,,,,,,,,,,,,26,,,0
752,,,,,,,,,,,,,,,53,,,,67,40,,,,,
753,,,,,,,,,86,,,,60,,,,,,,,,,,100,
754,,,,,,,,,,,66,,12,,,,,28,,,,,,,
755,,,,,,,86,,,,,,,,80,,,,,56,,,,,
756,,,38,,,,,,,51,,,,,,,,,,26,,,,,
757,,,,78,,,,,,,,,,,,,,93,77,,,,,,
758,,,11,,,,,11,,,,,,,,,,,,,58,,,,
759,,15,0,,,,,,,,,,,,,,,,,,,54,,,
760,,,,,,25,,,,,,,,,,,19,,30,,,,,,
761,,100,,,,,100,,,,,,,,,,,,,,100,,,,
762,,,,,,,,,84,,,,,,,,,,,,,,47,61,
763,,,,,,,,44,53,,,,,,36,,,,,,,,,,
764,28,,,,,,,0,,,38,,,,,,,,,,,,,,
765,,,,,,,,1,,,,,,,6,,,13,,,,,,,
766,,,66,,,,,,,,,,,,,,,,78,,,,64,,
767,,,,,79,,,,,,,,,,,,86,92,,,,,,,
768,,,,,,,,,,42,,,,,,,,,,,77,,,,27
769,,61,,,,86,,,79,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,41,,,,,,67,,,,,,37
771,,,,,,10,,,,,,,,,,,,15,,,,,,,7
772,,,,,,,,0,,,,,,,,,,1,,,,,,,10
773,,,,,44,,,27,,22,,,,,,,,,,,,,,,
774,,,30,,74,,,,,,,,,,,,,,,,,,41,,
775,,,,,,,,,,,87,,,65,,,,77,,,,,,,
776,,,,78,,,,,,61,,,,,,,,,,,97,,,,
777,,77,,,94,,,,,,97,,,,,,,,,,,,,,
778,,,,,,,,,,,,,,,,,66,,,27,,,,,20
779,,,,,,,,,,,,,,,,,,6,,,54,,,,5
780,,,,,,,,,68,,81,,,,,,,,,27,,,,,
781,,,,,,,,,72,25,,,,,,,,,,,,78,,,
782,,,,,,,56,,,,,,,,,,,,,14,,,,,8
783,,,,,64,,,,,,,,,,,,55,,,19,,,,,
784,,,,,,,,,,,62,,,,,,,,,,,,,47,8
785,,1,5,,,,,,,,,,,,,,,,,10,,,,,
786,,,,66,,,,,,38,,,,,41,,,,,,,,,,
787,,,,,,,35,,30,,,,,,,,,11,,,,,,,
788,46,,,,,,,,,,62,,,,,,,12,,,,,,,
789,,,,,,,,,,,,42,,45,,,,,,,,,,,18
790,,,,,,,,,72,,,61,,,,,,,,40,,,,,
791,,,,,,,,27,,,,,,,,32,,,,,62,,,,
792,65,,,,,,,,,52,,,,,,,,72,,,,,,,
793,,,,,,,,,,50,,,40,,,,,,,,,,,,35
794,,,,,,,,,,42,66,,,,,,,,,,,68,,,
795,,,,,,,,,,76,90,,,,,,,,,,,,,,48
796,,15,,,,,,,,,,,,,,,4,,,,38,,,,
797,,,,,,83,,72,,,,,,,,61,,,,,,,,,
798,,,,,,,,,,,,,,,67,,,81,,,,100,,,
799,,,,,,,,,,,,,,,,,,,,,,55,22,,25
800,,,,,,,,,,,100,86,,,,,,,,,,,,,32
801,,46,,51,,,,,,,,,,,,,,,,,75,,,,
802,,,,,,68,77,,,,77,,,,,,,,,,,,,,
803,,,,,,,,,,,78,,,,42,,,,,,,66,,,
804,,,,,,,,,,,42,,,,,,,,,,,43,,,18
805,,20,,,,,,,,,,,,,,,,22,,,,,17,,
806,,,66,92,,,,,,,,,,,,,,,,,,,,,48
807,,,,,,,,,,,,,21,,,,,49,,,69,,,,
808,,,,,52,,,,,,56,,,,,,,,,,,,,,17
809,,,,,67,52,,,,,,,,68,,,,,,,,,,,
810,,,,,,,,,,,39,5,,,,,,2,,,,,,,
811,,65,,,,,,,,,80,,,,,,,,,,,,49,,
812,73,,,,,,,,,,,,,63,,,50,,,,,,,,
813,,,,69,,,,,,,,,23,,,,,,,,,,,,26
814,,,,,,,61,,,,,,,,,,,,,23,,,,69,
815,,30,,,,,27,,,,,,,,,,,,32,,,,,,
816,,,,,,,,,,,,,,,,,,36,44,19,,,,,
817,,85,,100,,,,,,,,,,,,87,,,,,,,,,
818,,,12,,,,,,,,,,,,,,21,,,,,57,,,
819,,,,,88,,,,,,,,,80,,53,,,,,,,,,
820,,,,,,,,49,,,,,,,,,71,,,,,,,74,
821,,,55,,,,,,,,,,,,,,,92,,,,,71,,
822,46,,,,,,,,,,,,,,,,,12,8,,,,,,
823,,,,,,9,,,,,,,,,,,,,,,,44,,30,
824,,,,,,,44,,51,,,22,,,,,,,,,,,,,
825,,,,,,,84,,,,,66,,,82,,,,,,,,,,
826,40,,,,,,,,,,,,,12,,,,,,,64,,,,
827,,,,,46,,,,,,,,,,,,,,50,11,,,,,
828,,,,,,,60,,58,,,,26,,,,,,,,,,,,
829,,,,,,,,,,,79,,,,,,,,,,55,,28,,
830,,14,5,,,,,,,,,,,,,,,,,17,,,,,
831,,,,,,23,,,,,,,,40,,,,,26,,,,,,
832,,,,,71,,,,,,,,,,,,,,68,,,,,58,
833,71,,,,,,,,,,,,,,,,,,,,,66,35,,
834,,,,,,,,,,,,,,,,,,32,35,,,,,46,
835,24,,,,,,,,,,,4,,34,,,,,,,,,,,
836,,,40,,,,,,,47,,,,78,,,,,,,,,,,
837,,,,,,,70,,,,,,,72,,,,80,,,,,,,
838,,,,,100,,,,97,,,85,,,,,,,,,,,,,
839,,,,,75,,,,,41,,48,,,,,,,,,,,,,
840,,,,,,,,50,,,81,74,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,80,51,,,,98,
842,,,,,,,,,90,79,,,,,92,,,,,,,,,,
843,,,24,,38,,,,,,,33,,,,,,,,,,,,,
844,,,,,,,52,,,,71,,,,48,,,,,,,,,,
845,,,15,,,,,22,,,,,,,,,,,,,,,,,15
846,,,,,,,65,,,,,,,,52,,,,,,,,,,19
847,,,41,,,,,,,,,,,,38,,,,,,,,,61,
848,,,,,,,,,,,,,,67,,,,,,18,68,,,,
849,,,,,,,58,,,,,,,59,,,,,63,,,,,,
850,,,,,,,,,,,,49,24,,,,,,,25,,,,,
851,,,,,,70,,,,,,,,,,,,,82,,,,,,33
852,,,,,,,,,,29,72,,,,32,,,,,,,,,,
853,,12,,,,13,,,,,,,6,,,,,,,,,,,,
854,34,,,,,,,,,,43,,,,,,,,,,,,0,,
855,,,40,,,,,,,,,,,,,,,,,,,81,,70,
856,65,,41,,,,,,,,,,,,,,,,,,,,,,16
857,,,,,24,,,,,,,10,,,,,0,,,,,,,,
858,,84,,,,,,,,,,,,,,,,,,62,,100,,,
859,,,,,42,,,,,11,,,,,,,12,,,,,,,,
860,100,,,,,,,,100,,,,,86,,,,,,,,,,,
861,,,,69,,,,,,,,,,,,,,,,,,91,,80,
862,,60,,,,,,48,,,,,,,,,,64,,,,,,,
863,,,,,47,,,,,,,,,,,,33,,,,,,,52,
864,,,,41,,,,,,,,,,,19,,,,,,,48,,,
865,,,70,,,95,,,,,,,,,81,,,,,,,,,,
866,,,,82,,,,,,,92,,,,,54,,,,,,,,,
867,,,,51,,38,,,,,,,,,,,,54,,,,,,,
868,,,,80,,,,,,,83,,,,,,,,,,,74,,,
869,,,,,,,,20,,,,,31,,,,,,,,,,,68,
870,67,,,,,48,,,,,,,,,,,,,,30,,,,,
871,48,,,,,,,,,,48,,27,,,,,,,,,,,,
872,,,,,,,,,,,,,8,,,,,,14,,,,,,9
873,,,,,,,,,,,77,,,,,28,,,62,,,,,,
874,,,,,,9,16,,15,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,42,,,34,,,,,,,51,,
876,,,10,,,,,,,,,,,,22,,,,38,,,,,,
877,,,,,,,62,,,,,,,,,,,,,,74,72,,,
878,,,,,,,,,,,,,,,,,,,50,,,65,17,,
879,,,,,,,,,79,,79,,,,,,,,,,,83,,,
880,,,,,97,94,,,,,,,,,,,,,,,,,,93,
881,,,,,,,82,,,67,,,,,,,,,,,,,66,,
882,,,,,,,,,,19,60,,,,46,,,,,,,,,,
883,,71,,87,,,,,,,,,,,,,,,,,79,,,,
884,,,18,,,,38,,,,,,,,,,,,,,,,37,,
885,,,,,,,94,,,,,,,,,,,,94,,,100,,,
886,,,,,,,,,,,,,,,,,68,,,,72,,,,27
887,76,,,,,,,,,,,,,,,,,,,49,,78,,,
888,93,,,,,,,,,,,,,,,,,,,,,,,83,35
889,,,,,,,,,,,,84,,,,71,,,,,,,81,,
890,,,,,,,,,,,,,,21,,,,31,25,,,,,,
891,69,,,,,49,,,,,,,,,,,,,42,,,,,,
892,,,,,,,63,,,,,,,,,,50,,57,,,,,,
893,50,,,,,,,,,,51,,,,,,,,40,,,,,,
894,79,,,,,,,39,,,,,,,,,,,,,,,,87,
895,82,64,,,,,,,88,,,,,,,,,,,,,,,,
896,93,,,,,,,66,,,,,,,,,,,,,,,73,,
897,,,,,,,,0,,,,,5,,,7,,,,,,,,,
898,,,,,98,,,,,,,,,96,,,,,,,,,,88,
899,,,,,,76,,58,88,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,45,,,47,,,,,,,62,,
901,,,,,,,,,,,84,,,,,,91,,,,,,,95,
902,,,,70,69,,,,,,,,,,,,,,,,83,,,,
903,,,,,47,,,,,,,,,,,,38,,,,,,39,,
904,,,,,,,,,,,,48,,,,,,,,,75,,,47,
905,59,64,,,,,,,,,,,,,,,,,,,,,34,,
906,,77,,,,,,,,38,,,,,,,65,,,,,,,,
907,,,,,,,,,,,100,,,88,,,,,,,100,,,,
908,,,,,,,,,,,,,,,,57,,90,96,,,,,,
909,,,,,,,,,,,,,39,,,39,52,,,,,,,,
910,,,,,,,100,,,,99,,,,74,,,,,,,,,,
911,,,,,,,,25,,,,,,,,24,,,,,,49,,,
912,56,,,,,,,14,,,,,,,,,,40,,,,,,,
913,,,,,,,,,,,,,12,,22,,,,,,,62,,,
914,,,,,,16,,8,,,,,,,,,,,,10,,,,,
915,,,,,42,,,,50,,,,,,,,23,,,,,,,,
916,,,,73,,,,,,68,,,,,,,,,,38,,,,,
917,56,,7,,,,,,,,,,,,,,,,41,,,,,,
918,,,,,,,,,,,,,,,93,,,93,,,,,86,,
919,,,25,,,,,,,,,44,,,,,,,,16,,,,,
920,,35,,,,,,,,46,,,,,,,,,,,,,,53,
921,62,,25,,,,,,,,,,,,,,,,,,,,,,31
922,,,46,,92,,,,,,,,,,,,,,,,,,,89,
